DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS
1,1,7548.9244935543275,1.5101289134438305,16.94659300184162,165,0
1,2,8891.994987468672,2.245614035087719,26.147869674185465,125,0
1,3,8976.516709511568,2.347043701799486,28.141388174807197,123,0
1,4,9136.369109947644,2.3481675392670156,30.11780104712042,121,0
1,5,9136.576,2.4186666666666667,31.888,114,0
1,6,8942.010638297872,2.526595744680851,31.204787234042552,116,0
1,7,8818.029411764706,2.6470588235294117,30.90106951871658,114,0
1,8,9136.48717948718,2.561253561253561,34.75498575498575,104,0
1,9,9063.540760869566,2.6222826086956523,33.766304347826086,113,0
1,10,9084.614084507042,2.6140845070422536,32.98028169014084,108,0
1,11,9041.327586206897,2.560344827586207,32.64942528735632,99,0
1,12,8995.387533875339,2.7804878048780486,33.38211382113821,108,0
1,13,9094.453038674033,2.7320441988950277,34.88121546961326,105,0
1,14,9093.747875354107,2.7138810198300285,35.81019830028329,98,0
1,15,9162.92441860465,2.752906976744186,34.9156976744186,105,0
1,16,9240.45321637427,2.809941520467836,37.932748538011694,102,0
1,17,8532.60349127182,2.401496259351621,33.80299251870324,132,0
1,18,9661.428134556574,2.669724770642202,40.12232415902141,104,0
1,19,9458.99375,2.975,40.271875,107,0
1,20,9442.63392857143,2.9464285714285716,38.223214285714285,109,0
1,21,8623.123425692695,2.397984886649874,36.82619647355164,127,0
1,22,9444.597765363129,2.6983240223463687,36.88268156424581,116,0
1,23,9435.62012987013,3.0974025974025974,38.88961038961039,110,0
1,24,9398.741830065359,3.287581699346405,41.99346405228758,93,0
1,25,9289.355987055016,3.284789644012945,40.3042071197411,96,0
1,26,8349.790748898678,1.9185022026431717,19.687224669603523,108,0
1,27,8191.171247357294,1.8224101479915433,13.966173361522198,28,0
1,28,8253.373576309796,1.958997722095672,19.751708428246015,91,0
1,29,2255.9500854700855,0.43333333333333335,4.32991452991453,365,0
1,32,9417.489096573208,3.2336448598130842,40.74454828660436,98,0
1,33,9192.150170648465,3.484641638225256,38.97610921501707,95,0
1,34,9269.328947368422,3.625,42.89473684210526,87,0
1,35,9327.278911564626,3.574829931972789,43.857142857142854,84,0
1,36,9281.128378378378,3.5777027027027026,45.148648648648646,79,0
1,37,9380.633561643835,3.585616438356164,44.29794520547945,86,0
1,38,9401.291666666666,3.6319444444444446,44.763888888888886,84,0
1,39,9454.12323943662,3.573943661971831,46.42605633802817,78,0
1,40,9575.71875,3.65625,47.33680555555556,78,0
1,41,9438.458620689655,3.6,46.86551724137931,83,0
1,42,9364.952054794521,3.6472602739726026,44.773972602739725,81,0
1,43,9462.578231292517,3.6700680272108843,44.64965986394558,86,0
1,44,9444.986301369863,3.6815068493150687,45.79794520547945,81,0
1,45,9457.272084805654,3.6607773851590104,47.003533568904594,71,0
1,46,9510.013986013986,3.825174825174825,46.51398601398601,84,0
1,47,9495.667796610169,3.688135593220339,47.67457627118644,81,0
1,48,9443.691228070176,3.7087719298245614,45.708771929824564,83,0
1,49,9460.902877697841,3.618705035971223,44.92446043165467,78,0
1,50,9363.868965517242,3.5620689655172413,45.59310344827586,76,0
1,51,9422.551839464883,3.7558528428093645,46.441471571906355,81,0
1,52,9329.73519163763,3.672473867595819,46.142857142857146,78,0
1,53,9400.741258741258,3.6433566433566433,46.17832167832168,77,0
1,54,9292.033898305084,3.613559322033898,44.13898305084746,83,13
1,55,9216.583333333334,3.566666666666667,43.583333333333336,91,16
1,56,9270.214532871973,3.56401384083045,44.003460207612456,86,13
1,57,9162.104166666666,3.5,41.85069444444444,86,13
1,58,9338.81,3.63,45.67666666666667,91,19
1,59,9332.368600682594,3.6075085324232083,45.37883959044368,90,17
1,60,9273.647840531561,3.6212624584717608,43.9734219269103,90,17
1,61,9353.378006872852,3.597938144329897,45.192439862542955,85,17
1,62,9446.549295774648,3.545774647887324,44.75704225352113,85,17
1,63,9421.006944444445,3.6284722222222223,46.71527777777778,86,16
1,64,4088.73417721519,1.287686996547756,5.3647871116225545,75,0
3,1,8122.454183266932,1.844621513944223,16.04780876494024,74,0
3,2,8799.05109489051,2.192214111922141,24.145985401459853,105,0
3,3,8860.283980582524,2.3349514563106797,25.74757281553398,115,0
3,4,9071.976744186046,2.364341085271318,28.064599483204134,107,0
3,5,8957.873449131514,2.367245657568238,27.017369727047146,116,0
3,6,9153.431168831168,2.444155844155844,29.106493506493507,121,0
3,7,8940.002645502645,2.497354497354497,29.473544973544975,116,0
3,8,9101.997282608696,2.516304347826087,31.464673913043477,106,0
3,9,9127.166219839142,2.4101876675603218,28.42627345844504,121,0
3,10,9236.885558583106,2.4795640326975477,30.250681198910083,114,0
3,11,9062.621052631579,2.4342105263157894,30.023684210526316,112,0
3,12,8932.601049868766,2.5984251968503935,31.88976377952756,107,0
3,13,9080.975935828877,2.5775401069518717,31.703208556149733,107,0
3,14,8911.242587601078,2.838274932614555,33.13746630727763,106,0
3,15,9023.830945558739,2.684813753581662,33.36676217765043,102,0
3,16,8948.057692307691,2.7994505494505493,33.684065934065934,107,0
3,17,9038.394285714287,2.7885714285714287,34.51714285714286,108,0
3,18,8253.212264150943,2.297169811320755,27.162735849056602,135,0
3,19,9092.849604221636,2.6147757255936677,30.232189973614776,118,0
3,20,9134.120234604106,3.0146627565982405,33.78299120234604,117,0
3,21,9222.661676646707,3.1407185628742513,37.0,108,0
3,22,9381.131832797428,3.1993569131832795,38.97427652733119,101,0
3,23,9489.6045751634,3.2941176470588234,39.81372549019608,102,0
3,24,9184.852564102564,3.2916666666666665,36.31410256410256,100,0
3,25,8824.181818181818,2.0489510489510487,18.46853146853147,81,0
3,26,8776.244239631336,2.1682027649769586,22.11520737327189,84,0
3,27,8701.210023866348,2.071599045346062,20.80668257756563,75,0
3,28,9232.644986449865,2.4878048780487805,28.40921409214092,92,0
3,29,1850.5552591463415,0.3568978658536585,5.5251524390243905,195,0
3,31,8475.919315403424,2.354523227383863,25.731051344743275,70,0
3,32,9229.893081761007,3.2264150943396226,38.0,102,0
3,33,9250.36393442623,3.416393442622951,38.4,98,0
3,34,9283.383870967742,3.47741935483871,40.590322580645164,98,0
3,35,9211.638095238095,3.4444444444444446,40.7968253968254,97,0
3,36,9274.098039215687,3.3823529411764706,41.21895424836601,83,0
3,37,9287.3125,3.5625,41.88815789473684,84,0
3,38,9340.397306397306,3.4713804713804715,41.34680134680135,87,11
3,39,9327.393442622952,3.5704918032786885,41.455737704918036,88,17
3,40,9249.305369127516,3.5503355704697985,40.43624161073826,80,18
3,41,9257.434640522875,3.5915032679738563,39.92483660130719,86,14
3,42,9303.513513513513,3.574324324324324,41.570945945945944,75,17
3,43,9235.269736842105,3.598684210526316,40.276315789473685,81,13
3,44,9307.017006802722,3.6054421768707483,42.16326530612245,84,19
3,45,9317.372937293729,3.561056105610561,41.01650165016502,87,0
3,46,9317.613559322033,3.5728813559322035,44.603389830508476,77,0
3,47,9409.452145214522,3.6765676567656764,41.557755775577554,84,0
3,48,9329.619863013699,3.6198630136986303,42.50684931506849,81,0
3,49,9396.549828178695,3.6288659793814433,44.88316151202749,85,0
3,50,9346.810169491526,3.613559322033898,43.40338983050847,82,0
3,51,9340.320945945947,3.7195945945945947,43.25,85,0
3,52,9427.87062937063,3.7202797202797204,44.35314685314685,77,0
3,53,9431.711340206186,3.649484536082474,46.013745704467354,65,0
3,54,9410.713804713805,3.696969696969697,47.36700336700337,77,0
3,55,9456.923076923076,3.63986013986014,45.65734265734266,71,0
3,56,9421.838596491229,3.705263157894737,45.53333333333333,78,0
3,57,9474.186440677966,3.705084745762712,45.952542372881354,80,0
3,58,9445.18581081081,3.7094594594594597,45.37837837837838,79,0
3,59,9421.559726962458,3.651877133105802,46.54266211604096,76,0
3,60,9352.341379310345,3.7,43.87931034482759,76,0
3,61,9441.921985815603,3.617021276595745,44.152482269503544,76,0
3,62,9342.391156462585,3.707482993197279,43.68707482993197,83,0
3,63,9311.183050847458,3.623728813559322,43.85084745762712,76,0
3,64,5592.777607361963,1.4831288343558282,7.102760736196319,38,0
4,1,7857.874306839187,1.6247689463955637,16.2181146025878,147,0
4,2,9275.461152882206,2.1052631578947367,25.25814536340852,119,0
4,3,9394.758269720101,2.272264631043257,27.956743002544528,124,0
4,4,9425.920424403183,2.249336870026525,29.480106100795755,113,0
4,5,9135.527272727273,2.4285714285714284,29.976623376623376,114,0
4,6,8925.671052631578,2.610526315789474,31.478947368421053,106,0
4,7,8980.563002680965,2.5951742627345844,31.093833780160857,117,0
4,8,8980.868347338936,2.585434173669468,30.095238095238095,123,0
4,9,9123.901069518717,2.593582887700535,34.144385026737964,108,0
4,10,9234.701408450705,2.6253521126760564,33.07887323943662,107,0
4,11,9164.05965909091,2.7443181818181817,35.36931818181818,100,0
4,12,9065.0625,2.7119565217391304,34.50271739130435,114,0
4,13,9017.016438356164,2.7534246575342465,33.64931506849315,109,0
4,14,9147.112359550561,2.693820224719101,35.598314606741575,99,0
4,15,9148.162393162393,2.8376068376068377,36.25925925925926,97,0
4,16,8496.066014669927,2.36919315403423,32.49144254278728,126,0
4,17,9340.474474474475,2.7327327327327327,37.708708708708706,96,0
4,18,9206.82972136223,3.1455108359133126,40.61609907120743,91,0
4,19,9115.52818991098,2.922848664688427,35.881305637982194,107,0
4,20,9113.892753623188,2.953623188405797,36.36521739130435,114,0
4,21,8646.300248138958,2.555831265508685,37.35732009925558,134,0
4,22,9482.529411764706,2.8676470588235294,38.73529411764706,96,0
4,23,9567.827361563517,3.247557003257329,41.97394136807818,95,0
4,24,9500.953488372093,3.166112956810631,39.54485049833887,95,0
4,25,9087.002873563219,2.7844827586206895,31.629310344827587,105,0
4,26,8383.266203703704,2.1666666666666665,19.458333333333332,110,0
4,27,8458.942731277533,2.0066079295154187,18.931718061674008,87,0
4,28,7963.498839907193,2.2529002320185616,21.192575406032482,90,0
4,29,1841.6378830083565,0.34206128133704733,3.135376044568245,244,0
4,31,8565.503416856493,2.0296127562642368,23.87243735763098,116,0
4,32,9336.391167192429,3.167192429022082,40.36593059936909,102,0
4,33,9351.69536423841,3.2880794701986753,42.33443708609271,81,0
4,34,9365.904290429044,3.4785478547854787,43.65346534653465,77,0
4,35,9477.461794019933,3.5714285714285716,46.04318936877076,86,0
4,36,9437.474226804125,3.618556701030928,47.02405498281787,82,0
4,37,9583.085034013606,3.63265306122449,48.93877551020408,82,0
4,38,9370.572916666666,3.642361111111111,46.666666666666664,74,0
4,39,9443.138408304498,3.6505190311418687,47.54325259515571,78,0
4,40,9323.024054982818,3.6907216494845363,45.876288659793815,83,0
4,41,9440.609427609428,3.67003367003367,48.656565656565654,86,0
4,42,9452.1107266436,3.667820069204152,48.0,85,0
4,43,9413.551369863013,3.73972602739726,48.465753424657535,72,0
4,44,9395.376712328767,3.6986301369863015,47.304794520547944,84,0
4,45,9409.255319148937,3.719858156028369,48.13475177304964,71,0
4,46,9340.227118644068,3.6915254237288138,47.9593220338983,80,0
4,47,9338.299663299664,3.7474747474747474,47.15488215488215,84,0
4,48,9237.494915254238,3.6542372881355933,47.16949152542373,80,0
4,49,9302.516245487364,3.6137184115523464,45.36462093862816,77,0
4,50,8711.07142857143,3.041208791208791,44.489010989010985,105,0
4,51,9443.398753894082,3.1526479750778815,42.429906542056074,76,0
4,52,9398.843003412969,3.5938566552901023,46.37883959044368,81,0
4,53,9426.021201413427,3.597173144876325,47.31095406360424,67,0
4,54,9740.722807017544,3.831578947368421,52.80350877192983,72,0
4,55,9466.972027972028,3.8076923076923075,48.62237762237762,72,0
4,56,9414.178181818183,3.752727272727273,50.93454545454546,62,0
4,57,9652.060070671378,3.76678445229682,52.16254416961131,71,0
4,58,9461.780141843972,3.7943262411347516,49.60992907801418,72,0
4,59,9534.40418118467,3.857142857142857,49.721254355400696,78,0
4,60,9470.813620071685,3.8207885304659497,49.97491039426523,76,0
4,61,9467.466431095407,3.823321554770318,48.93286219081272,84,0
4,62,9509.956043956045,3.7875457875457874,50.527472527472526,70,0
4,63,9414.359154929578,3.7711267605633805,48.09507042253521,80,14
4,64,4358.527710843374,1.106024096385542,44.50843373493976,394,2
5,1,7456.003846153846,1.9596153846153845,21.973076923076924,199,0
5,2,8265.889434889436,2.5995085995085994,27.24815724815725,154,0
5,3,8299.68170426065,2.6716791979949877,28.521303258145362,153,0
5,4,8124.526041666667,2.8984375,29.171875,147,0
5,5,7448.273291925466,2.389233954451346,27.753623188405797,173,0
5,6,8351.033505154639,2.6829896907216493,31.306701030927837,128,0
5,7,8327.184,2.8746666666666667,31.466666666666665,135,0
5,8,8259.272222222222,2.975,31.344444444444445,123,0
5,9,8382.62258953168,3.038567493112948,32.20661157024794,126,0
5,10,8313.130919220055,3.011142061281337,31.682451253481894,124,0
5,11,8346.96782841823,2.9249329758713136,30.680965147453083,137,0
5,12,8337.676392572945,2.8753315649867375,30.180371352785144,153,0
5,13,8419.07142857143,2.867724867724868,31.72222222222222,144,0
5,14,8351.620218579235,3.068306010928962,31.898907103825138,154,0
5,15,8356.031073446327,2.9548022598870056,32.567796610169495,136,0
5,16,8464.17415730337,2.957865168539326,33.48876404494382,142,0
5,17,8475.988603988604,3.0484330484330484,33.732193732193736,138,0
5,18,8601.292537313433,3.1850746268656716,37.64179104477612,122,0
5,19,8819.638554216868,3.3313253012048194,38.55421686746988,115,0
5,20,8778.717717717718,3.3183183183183185,37.44144144144144,118,0
5,21,8658.892753623188,3.1710144927536232,35.39710144927536,135,0
5,22,8053.972568578553,2.798004987531172,34.6783042394015,144,0
5,23,8765.680722891566,3.1174698795180724,37.623493975903614,116,0
5,24,9040.683870967741,3.4870967741935486,40.34193548387097,112,0
5,25,7825.30023640662,2.5366430260047284,22.54609929078014,136,0
5,26,7928.895833333333,2.4050925925925926,28.199074074074073,134,0
5,27,8002.12,2.3341176470588234,27.07294117647059,119,0
5,28,8265.962365591398,2.9919354838709675,32.776881720430104,119,0
5,29,1756.8326670474014,0.39615457833618883,5.18675042832667,392,0
5,31,8348.101694915254,2.307506053268765,28.83535108958838,149,0
5,32,8942.757097791799,3.305993690851735,36.42586750788644,114,0
5,33,8986.899022801303,3.550488599348534,39.52442996742671,104,0
5,34,8805.695792880259,3.6407766990291264,38.0873786407767,107,0
5,35,8823.854889589906,3.8012618296529967,39.58990536277602,106,0
5,36,8846.13961038961,3.7435064935064934,39.69155844155844,100,0
5,37,9003.415282392027,3.830564784053156,41.91362126245847,101,0
5,38,8849.986710963454,3.8073089700996676,40.009966777408636,101,0
5,39,8964.52302631579,3.8157894736842106,44.08552631578947,91,0
5,40,9023.098639455782,3.7551020408163267,42.40816326530612,92,0
5,41,8994.838709677419,3.806451612903226,41.83870967741935,109,0
5,42,9154.857627118645,3.816949152542373,45.71864406779661,90,0
5,43,8972.618892508144,3.9087947882736156,42.495114006514655,98,0
5,44,8956.591065292096,3.797250859106529,42.955326460481096,91,0
5,45,9035.490131578947,3.835526315789474,42.953947368421055,98,0
5,46,9120.872413793104,3.896551724137931,45.2,94,0
5,47,9166.816949152542,3.7423728813559323,43.52203389830508,103,0
5,48,9100.668941979522,3.7474402730375425,45.3481228668942,90,0
5,49,9224.856164383562,3.9006849315068495,47.18493150684932,91,0
5,50,9202.359322033899,3.840677966101695,46.76610169491526,95,0
5,51,9178.098639455782,3.901360544217687,46.92857142857143,92,0
5,52,9093.708771929825,3.849122807017544,42.67368421052632,96,0
5,53,9197.515570934256,3.9204152249134947,45.78200692041523,90,0
5,54,9189.445544554455,3.937293729372937,44.59075907590759,105,0
5,55,9123.892733564015,3.930795847750865,43.878892733564015,92,0
5,56,9168.820422535211,3.834507042253521,46.90492957746479,81,0
5,57,9153.450171821305,3.8419243986254297,46.123711340206185,82,0
5,58,9131.942372881356,3.8983050847457625,46.108474576271185,91,0
5,59,9029.068259385665,3.887372013651877,43.75767918088737,94,0
5,60,9192.26643598616,3.9100346020761245,46.397923875432525,86,0
5,61,9078.562937062938,3.7937062937062938,44.87062937062937,83,0
5,62,9114.877966101694,3.8983050847457625,45.728813559322035,88,0
5,63,9178.29109589041,3.8493150684931505,44.92465753424658,88,0
5,64,4847.320359281437,1.7964071856287425,20.99550898203593,167,0
6,1,7909.629399585921,2.0269151138716355,31.840579710144926,183,0
6,2,8287.238442822385,2.6496350364963503,32.311435523114355,132,0
6,3,7822.267175572519,2.94147582697201,28.979643765903308,133,0
6,4,7866.482849604222,3.1055408970976255,30.99736147757256,132,0
6,5,7957.54498714653,3.0745501285347046,32.69922879177378,123,0
6,6,8077.049046321526,3.0490463215258856,32.98365122615804,125,0
6,7,8029.991869918699,3.065040650406504,31.964769647696478,125,0
6,8,8101.195530726257,3.0726256983240225,34.262569832402235,123,0
6,9,7872.330808080808,2.9444444444444446,31.88888888888889,154,0
6,10,7915.053521126761,3.1352112676056336,30.23380281690141,140,0
6,11,8196.98918918919,3.1810810810810812,34.93783783783784,134,0
6,12,8094.096685082873,3.303867403314917,34.79834254143646,128,0
6,13,8171.872222222222,3.2805555555555554,33.580555555555556,135,0
6,14,8213.905714285715,3.2457142857142856,34.04,134,0
6,15,8496.183908045978,3.293103448275862,36.3419540229885,135,0
6,16,8399.335243553009,3.180515759312321,34.03151862464183,130,0
6,17,8342.568513119533,3.271137026239067,36.08454810495627,121,0
6,18,7704.576112412178,2.620608899297424,31.11007025761124,168,0
6,19,8408.757894736842,2.831578947368421,32.08684210526316,133,0
6,20,8274.044736842105,2.9973684210526317,30.63157894736842,148,0
6,21,8509.013850415513,3.1994459833795013,35.421052631578945,140,0
6,22,8279.674486803518,3.1524926686217007,33.070381231671554,127,0
6,23,8582.35625,3.51875,37.04375,117,0
6,24,8090.840970350404,3.1590296495956873,32.9622641509434,128,0
6,25,8064.351288056206,2.3466042154566744,24.672131147540984,139,0
6,26,7909.1170960187355,2.480093676814988,25.192037470725996,133,0
6,27,7571.306413301662,2.629453681710214,23.624703087885987,132,0
6,28,1860.0481099656358,0.42993508972890415,3.3963344788087055,299,0
6,30,8692.574344023324,3.204081632653061,33.94169096209912,118,0
6,31,8889.26948051948,3.5162337662337664,39.04545454545455,112,0
6,32,8824.574603174604,3.6285714285714286,40.733333333333334,111,0
6,33,8857.831715210355,3.692556634304207,42.93527508090615,114,0
6,34,8878.870431893687,3.6777408637873754,41.11295681063123,108,0
6,35,9002.386138613861,3.68976897689769,43.884488448844884,110,0
6,36,8965.13680781759,3.6742671009771986,45.182410423452765,102,0
6,37,8930.093959731543,3.6375838926174495,44.848993288590606,97,0
6,38,8894.37074829932,3.741496598639456,41.863945578231295,102,0
6,39,8899.85667752443,3.778501628664495,43.25732899022801,106,0
6,40,9078.66889632107,3.7525083612040135,45.08361204013378,104,0
6,41,9150.498338870431,3.644518272425249,45.95016611295681,97,0
6,42,9167.453020134228,3.8087248322147653,46.52684563758389,96,0
6,43,9139.423841059603,3.774834437086093,44.6953642384106,108,0
6,44,9168.5625,3.7465277777777777,44.74305555555556,98,15
