DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS
7,41,9320.033232628399,3.6827794561933533,45.389728096676734,98,0
7,42,9271.427710843374,3.7198795180722892,46.075301204819276,97,0
7,43,9145.379104477612,3.8,45.33731343283582,100,0
7,44,9253.172727272728,3.684848484848485,45.00606060606061,101,0
7,45,9251.531343283583,3.764179104477612,45.98805970149254,99,0
7,46,9205.344410876132,3.7220543806646527,45.78247734138973,101,0
7,47,9331.447129909366,3.694864048338369,45.43202416918429,99,0
7,48,9297.492537313432,3.734328358208955,46.48656716417911,94,0
7,49,9351.395136778116,3.689969604863222,46.610942249240125,92,0
7,50,9267.930513595165,3.72809667673716,46.096676737160124,94,0
7,51,9215.248502994013,3.769461077844311,45.17065868263473,99,0
7,52,9181.616314199397,3.7583081570996977,44.24773413897281,98,0
7,53,9058.297297297297,3.7567567567567566,43.090090090090094,113,0
7,54,9200.259701492538,3.8,44.40298507462686,101,0
7,55,9099.92987804878,3.774390243902439,43.39329268292683,100,0
7,56,9136.337386018236,3.9088145896656536,44.39817629179331,97,0
7,57,9136.682779456194,3.8429003021148036,44.31117824773414,102,0
7,58,8992.884498480244,3.975683890577508,43.88449848024316,97,0
7,59,9158.252307692308,3.790769230769231,44.316923076923075,102,0
7,60,9286.791540785498,3.788519637462236,45.595166163142,111,0
7,61,9113.040247678018,3.8792569659442724,43.94117647058823,94,0
7,62,9083.324242424242,3.963636363636364,44.054545454545455,99,0
7,63,9109.868501529052,3.90519877675841,43.547400611620795,96,0
7,64,9335.586626139817,3.735562310030395,45.32522796352583,95,0
7,65,9158.396969696969,3.8545454545454545,44.736363636363635,98,0
7,66,9056.498461538462,3.876923076923077,41.996923076923075,95,0
7,67,9080.732732732733,3.933933933933934,42.07507507507508,93,0
7,68,9022.139393939395,3.9484848484848483,42.63636363636363,101,0
7,69,9404.076452599389,3.785932721712538,45.137614678899084,97,0
7,70,9309.515337423312,3.7423312883435584,44.08895705521472,98,0
7,71,8657.226158038147,3.4359673024523163,36.76566757493188,119,0
7,72,8182.57305936073,2.9452054794520546,28.64611872146119,145,0
7,73,9403.243323442137,3.537091988130564,47.55192878338279,110,0
7,74,9374.31076923077,3.7353846153846155,45.815384615384616,101,0
7,75,9210.835365853658,3.850609756097561,45.39939024390244,107,0
7,76,9305.141104294478,3.766871165644172,45.18098159509202,100,0
7,77,9341.365558912386,3.7613293051359515,47.15407854984894,107,0
7,78,4950.13282247765,1.632183908045977,8.016602809706258,131,0
8,1,9318.632653061224,3.565597667638484,37.326530612244895,100,0
8,2,9502.217910447762,3.5970149253731343,39.33731343283582,95,16
8,3,9423.717261904761,3.5773809523809526,37.657738095238095,90,13
8,4,9427.58858858859,3.6006006006006004,37.747747747747745,95,15
8,5,9453.602409638554,3.605421686746988,37.6355421686747,93,13
8,6,9439.581602373888,3.6409495548961424,38.240356083086056,82,18
8,7,9412.002949852507,3.657817109144543,37.52212389380531,81,16
8,8,9255.324404761905,3.5476190476190474,36.583333333333336,97,9
8,9,9628.080118694363,3.7032640949554896,43.56973293768546,89,8
8,10,9532.063636363637,3.5545454545454547,42.53030303030303,86,0
8,11,9493.618343195267,3.529585798816568,41.12721893491124,92,0
8,12,9413.293051359517,3.598187311178248,40.842900302114806,83,0
8,13,9454.2944606414,3.6151603498542273,43.07871720116618,84,0
8,14,8549.4578313253,2.8409638554216867,34.44578313253012,114,0
8,15,9621.845029239767,3.301169590643275,42.228070175438596,87,0
8,16,9693.474164133739,3.6474164133738602,42.8936170212766,83,0
8,17,9595.68,3.5723076923076924,41.84307692307692,85,13
8,18,9482.507288629738,3.5510204081632653,37.94169096209912,98,19
8,19,9619.59633027523,3.7247706422018347,44.18042813455658,82,4
8,20,9651.68670886076,3.6012658227848102,41.857594936708864,75,0
8,21,9651.626139817628,3.735562310030395,43.74772036474164,80,0
8,22,9654.066869300912,3.696048632218845,42.92401215805471,78,0
8,23,9621.23125,3.721875,42.21875,77,0
8,24,9670.126153846153,3.723076923076923,43.87692307692308,78,0
8,25,9692.5626911315,3.7308868501529053,43.642201834862384,75,0
8,26,9598.907120743033,3.6594427244582044,42.28482972136223,84,0
8,27,9692.510638297872,3.7203647416413372,43.30395136778115,79,0
8,28,9599.094801223242,3.6269113149847096,40.608562691131496,80,0
8,29,9543.65191740413,3.5870206489675516,40.89675516224189,88,0
8,30,9655.552469135802,3.564814814814815,41.83641975308642,85,0
8,31,9610.087613293052,3.6435045317220545,43.616314199395774,80,0
8,32,9676.577507598784,3.559270516717325,42.94528875379939,87,0
8,33,9513.038805970149,3.5940298507462685,41.64776119402985,88,0
8,34,9530.310447761194,3.6059701492537313,42.134328358208954,85,0
8,35,9503.559880239522,3.6137724550898205,42.544910179640716,82,0
8,36,9510.280966767372,3.5558912386706947,40.70694864048338,89,0
8,37,9482.718934911243,3.588757396449704,41.57692307692308,86,0
8,38,9499.131343283581,3.591044776119403,42.1044776119403,84,0
8,39,9472.828402366864,3.588757396449704,41.18343195266272,90,0
8,40,9537.483582089551,3.4925373134328357,40.34626865671642,85,0
8,41,9516.852507374631,3.578171091445428,41.89085545722714,91,0
8,42,9586.560240963856,3.5120481927710845,43.40963855421687,91,0
8,43,9571.70996978852,3.5498489425981874,43.244712990936556,87,0
8,44,9592.63063063063,3.5735735735735736,45.009009009009006,87,0
8,45,9599.443452380952,3.5863095238095237,45.160714285714285,85,0
8,46,9582.691842900302,3.5498489425981874,45.081570996978854,80,0
8,47,9581.694864048339,3.5589123867069485,44.0,81,0
8,48,9595.852760736196,3.5245398773006134,44.987730061349694,87,0
8,49,9490.115384615385,3.636094674556213,44.624260355029584,87,0
8,50,9473.733333333334,3.6424242424242426,44.66969696969697,86,0
8,51,9517.426865671641,3.6776119402985072,45.48059701492537,85,0
8,52,9393.889221556887,3.595808383233533,42.11377245508982,93,0
8,53,9506.542424242425,3.621212121212121,44.093939393939394,86,0
8,54,9570.732522796352,3.641337386018237,45.79331306990881,85,0
8,55,9521.666666666666,3.654434250764526,46.067278287461775,84,0
8,56,9518.140243902439,3.649390243902439,45.58841463414634,85,0
8,57,9557.33434650456,3.653495440729483,46.11854103343465,88,0
8,58,9509.796352583586,3.641337386018237,45.462006079027354,85,0
8,59,9513.854545454546,3.675757575757576,45.06969696969697,82,0
8,60,9550.216049382716,3.611111111111111,44.79938271604938,85,0
8,61,9488.312883435583,3.6349693251533743,44.1840490797546,86,0
8,62,9579.51051051051,3.690690690690691,46.31531531531532,85,0
8,63,9548.163141993959,3.673716012084592,45.49546827794562,82,0
8,64,9486.66565349544,3.5835866261398177,43.68693009118541,90,0
8,65,9490.487951807228,3.6506024096385543,44.243975903614455,78,0
8,66,9438.429850746268,3.6417910447761193,43.994029850746266,90,0
8,67,8581.80831408776,2.653579676674365,28.683602771362587,109,0
8,68,9487.883233532933,3.461077844311377,43.59580838323353,92,0
8,69,9961.829652996845,3.7476340694006307,49.381703470031546,82,0
8,70,8737.11170212766,3.257978723404255,29.159574468085108,105,0
8,71,8135.1,2.9954545454545456,20.306818181818183,120,0
8,72,9431.515243902439,3.682926829268293,40.74085365853659,88,0
8,73,9895.035143769968,3.7955271565495208,48.44408945686901,83,0
8,74,9306.56886227545,3.81437125748503,39.4940119760479,90,0
8,75,9324.139817629179,3.7203647416413372,39.22188449848024,92,0
8,76,8992.035398230088,3.7787610619469025,35.825958702064895,91,0
8,77,5720.380108991825,1.564032697547684,5.064032697547684,92,0
9,1,9081.795857988165,3.727810650887574,45.0,95,0
9,2,9298.648648648648,3.6876876876876876,45.672672672672675,94,11
9,3,9264.781341107871,3.7551020408163267,46.75801749271137,94,23
9,4,9252.840840840841,3.6726726726726726,46.28528528528528,89,16
9,5,9248.33734939759,3.7379518072289155,44.53915662650602,83,17
9,6,9248.718475073314,3.780058651026393,44.53372434017595,85,21
9,7,9215.58982035928,3.712574850299401,43.34131736526946,87,15
9,8,9351.600600600601,3.6966966966966965,47.129129129129126,86,4
9,9,9429.871951219513,3.8353658536585367,48.9359756097561,77,0
9,10,9259.47005988024,3.7065868263473054,45.65568862275449,86,0
9,11,9442.697604790419,3.730538922155689,48.58383233532934,86,0
9,12,9293.350453172205,3.785498489425982,46.755287009063444,92,0
9,13,9381.87915407855,3.712990936555891,48.764350453172206,82,0
9,14,9399.668674698794,3.7319277108433737,49.91566265060241,84,0
9,15,9323.702702702703,3.7267267267267266,49.67567567567568,83,0
9,16,8385.79512195122,3.0195121951219512,43.673170731707316,108,0
9,17,9568.75223880597,3.5313432835820895,51.146268656716416,80,0
9,18,9527.270186335403,3.8385093167701863,51.077639751552795,80,0
9,19,9522.795665634674,3.8142414860681115,51.343653250774,75,0
9,20,9465.514018691589,3.8068535825545173,49.90342679127726,76,0
9,21,9493.953846153847,3.7415384615384615,49.90769230769231,80,0
9,22,9540.0,3.768292682926829,50.923780487804876,80,0
9,23,9504.839506172839,3.756172839506173,50.0462962962963,84,0
9,24,9532.855384615385,3.796923076923077,51.40615384615385,81,0
9,25,9528.901538461538,3.732307692307692,49.286153846153844,89,0
9,26,9416.310030395136,3.7750759878419453,48.255319148936174,85,14
9,27,9386.586826347306,3.7365269461077846,46.83233532934132,87,22
9,28,9340.453731343283,3.680597014925373,45.277611940298506,88,18
9,29,9294.940119760478,3.697604790419162,45.703592814371255,87,18
9,30,9278.212574850299,3.6736526946107784,44.67964071856287,94,2
9,31,9378.11377245509,3.658682634730539,46.40419161676647,92,0
9,32,9290.166666666666,3.672727272727273,46.445454545454545,89,0
9,33,9327.507462686568,3.734328358208955,47.54626865671642,85,0
9,34,9271.689759036144,3.677710843373494,46.734939759036145,84,0
9,35,9238.979166666666,3.761904761904762,46.12202380952381,92,0
9,36,9277.583333333334,3.732142857142857,46.901785714285715,98,0
9,37,9269.28656716418,3.68955223880597,46.170149253731346,87,0
9,38,9248.955223880597,3.7492537313432837,46.54328358208955,86,0
9,39,9248.61377245509,3.7604790419161676,46.622754491017965,90,0
