DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS
2,2,8827.730205278593,3.1173020527859236,35.6099706744868,116,0
2,3,8850.493421052632,3.6052631578947367,39.23026315789474,100,15
2,4,8769.154340836012,3.6334405144694535,36.89389067524116,103,14
2,5,8906.654088050314,3.657232704402516,38.638364779874216,100,18
2,6,8874.588996763754,3.56957928802589,36.983818770226534,98,16
2,7,8940.421568627451,3.656862745098039,38.75816993464052,90,17
2,8,9014.125806451613,3.632258064516129,38.78387096774193,98,20
2,9,8958.358803986712,3.5946843853820596,36.91694352159468,98,13
2,10,9002.16883116883,3.642857142857143,38.77597402597402,94,21
2,11,9015.385852090032,3.5691318327974275,36.848874598070736,97,15
2,12,9049.485623003195,3.670926517571885,38.6964856230032,102,18
2,13,9056.35691318328,3.6237942122186495,39.762057877813504,103,19
2,14,9067.041800643086,3.6366559485530545,39.533762057877816,95,17
2,15,8997.427652733119,3.627009646302251,39.469453376205784,94,16
2,16,9096.586092715232,3.7317880794701987,40.77814569536424,85,20
2,17,9020.069306930693,3.6930693069306932,40.211221122112214,89,20
2,18,9105.434210526315,3.6151315789473686,41.19407894736842,90,19
2,19,9058.727272727272,3.6720779220779223,40.82142857142857,92,15
2,20,9094.345637583892,3.6778523489932886,38.808724832214764,90,15
2,21,9106.661290322581,3.7161290322580647,39.50645161290323,96,20
2,22,9102.625786163522,3.610062893081761,39.31132075471698,98,19
2,23,9112.856666666667,3.69,40.13,88,20
2,24,9052.07142857143,3.668831168831169,39.214285714285715,96,14
2,25,9085.903010033444,3.6421404682274248,41.096989966555185,90,16
2,26,9041.669871794871,3.676282051282051,39.11538461538461,93,17
2,27,9012.297297297297,3.6554054054054053,38.5777027027027,91,14
2,28,9058.483870967742,3.670967741935484,40.854838709677416,88,18
2,29,9167.525316455696,3.7025316455696204,40.629746835443036,96,19
2,30,9124.963333333333,3.6366666666666667,40.5,87,15
2,31,9201.668852459017,3.6622950819672133,41.58360655737705,93,18
2,32,9261.156146179403,3.7043189368770766,41.98671096345515,86,24
2,33,9042.322475570032,3.6351791530944624,39.57654723127036,97,17
2,34,9092.33552631579,3.6710526315789473,41.12828947368421,92,21
2,35,9016.039867109635,3.664451827242525,39.71760797342193,94,15
2,36,9034.652317880795,3.622516556291391,40.675496688741724,92,21
2,37,9062.408637873754,3.691029900332226,41.7906976744186,91,22
2,38,9081.148514851486,3.627062706270627,41.039603960396036,88,17
2,39,9142.633986928104,3.565359477124183,39.01307189542484,95,3
2,40,8875.117283950618,3.5185185185185186,36.95987654320987,97,6
2,41,9080.016025641025,3.6474358974358974,39.39102564102564,96,12
2,42,9147.318791946309,3.620805369127517,42.48993288590604,89,14
2,43,9236.925675675675,3.668918918918919,42.070945945945944,90,3
2,44,9183.565789473685,3.674342105263158,42.016447368421055,86,0
2,45,9209.24834437086,3.6390728476821192,43.92384105960265,81,0
2,46,9223.821782178218,3.732673267326733,44.82178217821782,85,0
2,47,9222.545161290323,3.596774193548387,40.980645161290326,93,0
2,48,9153.461059190031,3.4080996884735204,38.99688473520249,98,0
2,49,9268.852842809365,3.6655518394648827,43.936454849498325,88,0
2,50,9073.939682539683,3.6317460317460317,43.38095238095238,92,0
2,51,9136.76897689769,3.6303630363036303,43.12541254125413,88,0
2,52,9131.06976744186,3.604651162790698,41.538205980066444,87,8
2,53,9123.882716049382,3.5462962962962963,40.44444444444444,99,6
2,54,9175.863636363636,3.6623376623376624,41.73376623376623,95,0
2,55,9185.498371335505,3.6807817589576546,42.06514657980456,89,0
2,56,8405.512129380053,2.9137466307277626,38.40700808625337,108,0
2,57,9489.705685618728,3.4414715719063547,46.16722408026756,85,0
2,58,9579.434628975265,3.7879858657243815,49.109540636042404,83,0
2,59,9591.794326241135,3.7836879432624113,49.11702127659574,79,0
2,60,9536.121527777777,3.7395833333333335,47.0,88,0
2,61,9522.959183673469,3.7891156462585034,47.45238095238095,92,0
2,62,9580.687719298247,3.7333333333333334,48.217543859649126,84,0
2,63,9396.916083916083,3.86013986013986,46.82867132867133,87,15
2,64,9145.774834437087,3.7086092715231787,42.68543046357616,101,18
2,65,9235.243421052632,3.6842105263157894,41.9078947368421,95,4
2,66,9327.360655737704,3.481967213114754,41.87868852459017,94,6
2,67,9257.314569536424,3.5860927152317883,41.51655629139073,88,0
2,68,9437.390510948906,3.704379562043796,45.44525547445255,84,14
2,69,9485.813793103449,3.8379310344827586,46.765517241379314,82,20
2,70,9476.0,3.776666666666667,46.07,88,20
2,71,9460.36678200692,3.7577854671280275,46.72318339100346,80,17
2,72,9397.71875,3.7256944444444446,45.02430555555556,89,17
2,73,9396.652920962199,3.7147766323024056,44.013745704467354,86,16
2,74,9499.901694915254,3.7423728813559323,46.59322033898305,86,20
2,75,9475.349823321554,3.7420494699646643,44.46289752650177,84,20
2,76,5875.630379746835,2.812658227848101,5.70126582278481,53,1
3,1,7897.477822580645,1.997983870967742,35.13306451612903,81,0
3,2,9237.126099706746,2.8504398826979473,41.09384164222874,99,0
3,3,9361.730263157895,3.2302631578947367,42.17434210526316,82,16
3,4,9475.666666666666,3.1153846153846154,42.68589743589744,91,16
3,5,9265.842767295597,3.3867924528301887,44.716981132075475,90,20
3,6,9135.366883116883,3.344155844155844,40.688311688311686,84,13
3,7,9187.48366013072,3.3823529411764706,42.78104575163399,82,15
3,8,9236.454838709677,3.4161290322580644,45.33548387096774,81,21
3,9,9124.688741721855,3.384105960264901,41.0,78,13
3,10,9138.853896103896,3.5064935064935066,44.66883116883117,80,20
3,11,9154.729903536978,3.392282958199357,42.30546623794212,82,16
3,12,9308.977491961416,3.379421221864952,43.31511254019293,84,15
3,13,9074.996805111821,3.5207667731629395,41.77955271565495,79,16
3,14,9001.372990353697,3.5659163987138265,43.250803858520904,78,15
3,15,9050.385350318471,3.468152866242038,43.90764331210191,78,17
3,16,9186.204697986577,3.5067114093959733,43.942953020134226,80,14
3,17,9162.656765676567,3.4719471947194718,44.914191419141915,81,16
3,18,9216.0625,3.4177631578947367,44.03947368421053,75,3
3,19,9354.61858974359,3.4423076923076925,45.14102564102564,72,0
3,20,9112.053691275169,3.557046979865772,44.24832214765101,73,0
3,21,9310.435483870968,3.47741935483871,44.096774193548384,78,0
3,22,9131.64126984127,3.4063492063492062,43.81269841269841,78,0
3,23,9128.176666666666,3.53,43.92,75,16
3,24,9100.623794212219,3.5241157556270095,42.90996784565916,84,13
3,25,9187.257627118644,3.457627118644068,45.31186440677966,80,13
3,26,9202.987220447285,3.440894568690096,44.00319488817891,85,17
3,27,9099.263513513513,3.483108108108108,43.11824324324324,84,13
3,28,9141.204545454546,3.512987012987013,46.33766233766234,88,16
3,29,9147.396226415094,3.5817610062893084,43.666666666666664,82,15
3,30,9143.877887788778,3.5643564356435644,43.26072607260726,85,16
3,31,9246.255737704918,3.5081967213114753,45.32786885245902,81,15
3,32,9210.627118644068,3.5661016949152544,45.57966101694915,87,16
3,33,9173.94249201278,3.5399361022364215,45.13418530351438,92,19
3,34,9224.09634551495,3.471760797342193,46.8936877076412,86,17
3,35,9155.878289473685,3.526315789473684,44.32236842105263,79,16
3,36,9086.029801324503,3.5231788079470197,42.33443708609271,83,18
3,37,9183.627516778524,3.5033557046979866,44.27181208053691,80,17
3,38,9165.673267326732,3.4917491749174916,44.39273927392739,78,15
3,39,9137.335548172758,3.488372093023256,41.93355481727575,81,12
3,40,8883.057926829268,3.3902439024390243,39.49390243902439,85,9
3,41,9090.318181818182,3.4935064935064934,41.201298701298704,99,14
3,42,9126.062706270626,3.5643564356435644,44.80858085808581,70,4
3,43,9349.093103448276,3.610344827586207,48.0448275862069,72,15
3,44,9107.093548387096,3.57741935483871,42.63548387096774,75,2
3,45,9468.854671280276,3.660899653979239,49.57093425605537,85,13
3,46,9045.592833876222,3.534201954397394,42.83387622149837,79,4
3,47,9362.528428093645,3.6354515050167224,48.30434782608695,83,19
3,48,9254.728758169935,3.549019607843137,46.330065359477125,90,16
3,49,9171.793333333333,3.56,45.973333333333336,81,17
3,50,8958.593548387096,3.435483870967742,41.13870967741936,77,14
3,51,9170.397435897436,3.58974358974359,46.2275641025641,88,18
3,52,9100.692307692309,3.5852842809364547,45.25418060200669,80,17
3,53,9153.895765472313,3.55700325732899,45.08469055374593,87,20
3,54,9175.162866449511,3.599348534201954,45.306188925081436,77,17
3,55,9102.721682847896,3.459546925566343,40.320388349514566,89,1
3,56,9180.453924914676,3.5665529010238908,44.122866894197955,75,11
3,57,9208.638795986622,3.668896321070234,46.49832775919732,77,14
3,58,9172.67,3.68,45.26,80,16
3,59,9201.494983277593,3.608695652173913,44.458193979933114,81,17
3,60,9265.060606060606,3.6195286195286194,47.01683501683502,83,16
3,61,9256.798013245034,3.6754966887417218,48.35099337748344,81,23
3,62,9399.973597359736,3.6765676567656764,48.44884488448845,76,20
3,63,9173.941379310345,3.610344827586207,43.41379310344828,75,15
3,64,9257.544554455446,3.6666666666666665,46.75247524752475,80,20
3,65,9221.671232876712,3.6027397260273974,46.33561643835616,77,17
3,66,9234.31615120275,3.6941580756013748,45.68041237113402,79,15
3,67,9296.64406779661,3.6677966101694914,47.33898305084746,78,13
3,68,9205.136363636364,3.632867132867133,45.69580419580419,73,14
3,69,9257.224080267559,3.749163879598662,46.709030100334445,79,18
3,70,9130.293333333333,3.5633333333333335,44.33,84,14
3,71,9272.06734006734,3.6936026936026938,46.89562289562289,80,16
3,72,9280.494949494949,3.6734006734006734,45.003367003367,85,14
3,73,9146.09061488673,3.563106796116505,44.54368932038835,83,22
3,74,9214.5625,3.6546052631578947,45.651315789473685,83,15
3,75,9152.06993006993,3.5804195804195804,44.16783216783217,78,13
3,76,6761.426506024096,2.183132530120482,11.74698795180723,66,3
4,1,7773.856399583767,2.1321540062434963,27.6420395421436,311,0
4,3,9248.478260869566,3.254180602006689,40.95986622073578,74,11
4,4,9376.398692810457,3.3137254901960786,41.39542483660131,81,12
4,5,9315.322580645161,3.3419354838709676,40.906451612903226,76,2
4,6,9367.297385620916,3.4607843137254903,42.95424836601307,80,0
4,7,9191.851851851852,3.5286195286195285,41.88552188552188,81,0
4,8,9364.155844155845,3.5551948051948052,44.47727272727273,80,0
4,9,9247.23076923077,3.5785953177257523,40.63879598662207,74,0
4,10,9180.950331125829,3.519867549668874,40.09602649006622,82,0
4,11,9290.125,3.4967105263157894,43.63157894736842,77,0
4,12,9326.067961165048,3.5436893203883497,43.53398058252427,73,0
4,13,9423.72312703583,3.530944625407166,42.8957654723127,84,0
4,14,9295.049833887044,3.485049833887043,43.81395348837209,69,0
4,15,9363.173770491803,3.5245901639344264,42.26229508196721,84,11
4,16,9352.194719471947,3.5643564356435644,42.277227722772274,75,17
4,17,9368.57142857143,3.496598639455782,41.7312925170068,77,1
4,18,9365.908474576272,3.5322033898305083,43.284745762711864,77,0
4,19,9405.635179153094,3.547231270358306,43.299674267100976,84,10
4,20,9482.820598006645,3.5780730897009967,43.91694352159468,77,3
4,21,9366.648648648648,3.5337837837837838,41.6554054054054,83,12
4,22,9375.909395973154,3.5369127516778525,43.647651006711406,76,14
4,23,9377.161716171617,3.5907590759075907,43.867986798679866,73,5
4,24,9397.351170568561,3.511705685618729,42.59866220735786,78,0
4,25,9381.941379310345,3.5482758620689654,42.58275862068965,74,0
4,26,9418.066889632108,3.5652173913043477,43.53846153846154,77,0
4,27,9377.857627118645,3.5728813559322035,40.37966101694915,81,9
4,28,9357.630508474576,3.5694915254237287,43.23728813559322,73,19
4,29,9373.498349834983,3.6006600660066006,42.56435643564357,83,3
4,30,9367.183333333332,3.5633333333333335,42.443333333333335,82,0
4,31,9291.979933110368,3.5384615384615383,42.24414715719063,86,10
4,32,9338.759197324414,3.588628762541806,43.07692307692308,74,15
4,33,9390.664383561643,3.6095890410958904,42.02739726027397,82,17
4,34,9423.244224422442,3.627062706270627,42.97029702970297,82,3
4,35,9324.875420875422,3.538720538720539,41.717171717171716,74,14
4,36,9408.784722222223,3.5625,44.083333333333336,83,12
4,37,9484.537931034483,3.603448275862069,45.189655172413794,79,15
4,38,9450.132404181184,3.554006968641115,42.930313588850176,78,15
4,39,9412.01023890785,3.580204778156997,43.737201365187715,84,6
4,40,9493.581081081082,3.570945945945946,43.46621621621622,82,13
4,41,9342.631578947368,3.5625,42.41447368421053,88,13
4,42,9370.618122977347,3.495145631067961,43.003236245954696,89,13
4,43,9448.15120274914,3.5532646048109964,42.63573883161512,81,0
4,44,9480.487719298246,3.592982456140351,45.371929824561406,73,0
4,45,9428.26,3.6333333333333333,45.21666666666667,82,11
4,46,9376.535836177474,3.6245733788395906,45.85324232081911,84,14
4,47,9419.286195286195,3.606060606060606,43.447811447811446,86,17
4,48,9419.735593220339,3.5830508474576273,43.91864406779661,79,11
4,49,9358.276666666667,3.6333333333333333,44.63333333333333,85,14
4,50,9413.937931034483,3.6310344827586207,44.310344827586206,84,12
4,51,9495.057627118644,3.6440677966101696,46.12542372881356,83,17
4,52,9487.094276094276,3.653198653198653,44.35353535353536,81,15
4,53,9463.848275862068,3.6758620689655173,45.58275862068965,81,18
4,54,9416.493421052632,3.6414473684210527,44.38486842105263,87,18
4,55,9385.746666666666,3.57,44.906666666666666,84,6
4,56,9482.063973063972,3.6498316498316496,44.24242424242424,89,16
4,57,9506.204861111111,3.6284722222222223,44.53472222222222,87,12
4,58,9517.91554054054,3.699324324324324,46.88175675675676,82,18
4,59,9556.90378006873,3.7216494845360826,47.23711340206186,80,2
4,60,9422.767123287671,3.636986301369863,45.03082191780822,82,11
4,61,9516.191489361701,3.6914893617021276,46.61702127659574,83,3
4,62,9415.127147766323,3.6804123711340204,45.97250859106529,84,10
4,63,9492.395189003437,3.8487972508591066,47.264604810996566,85,5
4,64,9516.451178451178,3.723905723905724,48.51178451178451,82,12
4,65,9518.05017921147,3.663082437275986,47.96415770609319,79,4
4,66,9463.652777777777,3.6875,46.670138888888886,77,12
4,67,9531.552816901409,3.714788732394366,49.11971830985915,78,7
4,68,9390.84589041096,3.6301369863013697,46.49657534246575,86,0
4,69,9381.099656357388,3.6666666666666665,47.18556701030928,76,0
4,70,9437.288256227757,3.693950177935943,45.86120996441281,84,13
4,71,9570.534482758621,3.7620689655172415,48.58620689655172,82,19
4,72,9466.31081081081,3.689189189189189,46.608108108108105,77,15
4,73,9534.810344827587,3.706896551724138,48.313793103448276,77,4
4,74,9397.291666666666,3.6770833333333335,45.989583333333336,85,9
4,75,9443.612244897959,3.7176870748299318,47.65986394557823,83,5
4,76,9470.586440677966,3.698305084745763,47.31864406779661,93,14
4,77,9457.3851590106,3.639575971731449,46.51590106007067,87,7
4,78,7767.832911392405,1.731645569620253,11.09367088607595,63,1
10,1,7803.46037735849,2.0849056603773586,28.91698113207547,162,0
10,2,9162.050898203594,3.1197604790419162,40.616766467065865,101,0
10,3,9204.452145214522,3.392739273927393,41.62706270627063,84,14
10,4,9182.909967845659,3.427652733118971,42.038585209003216,90,19
10,5,9279.39184952978,3.4357366771159876,42.69905956112853,93,22
10,6,9266.538961038961,3.409090909090909,43.23051948051948,82,18
10,7,9347.81188118812,3.4356435643564356,43.13861386138614,85,17
10,8,9329.511254019293,3.45016077170418,42.450160771704184,88,19
10,9,9296.857142857143,3.39202657807309,42.29900332225914,86,15
10,10,9304.597359735973,3.405940594059406,41.462046204620464,90,14
10,11,9344.861736334406,3.395498392282958,42.733118971061096,91,18
10,12,9343.699680511181,3.476038338658147,41.35782747603834,94,4
10,13,9393.883495145632,3.5501618122977345,44.320388349514566,89,14
10,14,9374.405144694534,3.42443729903537,43.11897106109325,92,17
10,15,9369.65909090909,3.4740259740259742,42.646103896103895,83,14
10,16,9327.09477124183,3.473856209150327,41.42156862745098,81,5
10,17,9438.184818481848,3.5280528052805282,45.26732673267327,78,0
10,18,9463.006666666666,3.5166666666666666,45.303333333333335,80,0
10,19,9449.01948051948,3.438311688311688,41.35064935064935,90,0
10,20,9442.30100334448,3.4849498327759196,44.635451505016725,85,15
10,21,9393.06600660066,3.485148514851485,42.71947194719472,89,13
10,22,9353.141509433963,3.408805031446541,41.977987421383645,89,3
10,23,9397.546666666667,3.49,44.60333333333333,82,0
10,24,9396.08038585209,3.530546623794212,44.87459807073955,81,0
10,25,9462.812080536913,3.4932885906040267,44.04362416107382,80,0
10,26,9428.480392156862,3.496732026143791,42.330065359477125,92,0
10,27,9454.687919463087,3.523489932885906,46.30201342281879,76,0
10,28,9564.06462585034,3.493197278911565,46.51360544217687,77,0
10,29,9320.901538461538,3.3784615384615386,43.424615384615386,84,0
10,30,9362.293333333333,3.46,42.336666666666666,85,0
10,31,9356.406451612904,3.435483870967742,43.21290322580645,84,0
10,32,9366.152542372882,3.4677966101694917,42.362711864406776,88,0
10,33,9436.162420382165,3.5414012738853504,45.732484076433124,89,0
10,34,9631.586440677966,3.5762711864406778,47.23389830508474,86,0
10,35,9440.823728813559,3.4372881355932203,44.34576271186441,83,0
10,36,9495.227424749164,3.5351170568561874,45.2675585284281,84,0
10,37,9514.691780821919,3.5684931506849313,45.773972602739725,78,0
10,38,9375.167213114753,3.5311475409836066,44.90163934426229,82,0
10,39,9308.808080808081,3.494949494949495,44.88552188552188,86,0
10,40,9401.418530351437,3.463258785942492,43.763578274760384,90,0
10,41,9382.050675675675,3.4594594594594597,43.064189189189186,87,0
10,42,9315.85064935065,3.4642857142857144,43.79220779220779,82,0
10,43,9377.869127516778,3.459731543624161,42.31543624161074,82,0
10,44,9511.274834437087,3.437086092715232,43.43046357615894,86,0
10,45,9369.44966442953,3.453020134228188,44.33221476510067,88,0
10,46,9453.774086378737,3.521594684385382,45.714285714285715,82,0
10,47,9393.187919463087,3.4932885906040267,43.90604026845637,84,0
10,48,9387.419871794871,3.4903846153846154,45.13782051282051,86,0
10,49,9329.006578947368,3.4177631578947367,42.588815789473685,84,0
10,50,9231.580745341615,3.3975155279503104,40.56211180124224,93,0
10,51,9414.122516556292,3.4834437086092715,42.75496688741722,85,0
10,52,9497.827814569537,3.609271523178808,45.870860927152314,88,0
10,53,9478.533333333333,3.53,45.11333333333334,81,0
10,54,9477.36858974359,3.6025641025641026,44.65064102564103,89,0
10,55,9444.777777777777,3.505050505050505,43.71043771043771,81,0
10,56,9406.908474576272,3.4847457627118645,45.172881355932205,79,0
10,57,9457.347540983606,3.5213114754098362,45.52459016393443,85,0
10,58,9362.951298701299,3.409090909090909,42.032467532467535,89,0
10,59,9436.980198019803,3.5313531353135312,45.34323432343234,83,0
10,60,9436.282828282829,3.461279461279461,41.86531986531987,97,0
10,61,9568.584717607973,3.5548172757475083,45.820598006644516,85,0
10,62,9449.854785478548,3.485148514851485,42.18151815181518,93,0
10,63,9575.943143812709,3.5585284280936453,46.063545150501675,84,0
10,64,9510.183946488294,3.5150501672240804,44.88963210702341,85,0
10,65,9518.092465753425,3.5821917808219177,45.897260273972606,81,0
10,66,9487.094915254238,3.6,45.6271186440678,86,0
10,67,9513.371621621622,3.47972972972973,45.59121621621622,77,0
10,68,9491.537102473498,3.5335689045936394,43.6643109540636,82,0
10,69,9589.31543624161,3.533557046979866,47.17785234899329,79,0
10,70,9464.9,3.59,45.79666666666667,85,0
10,71,9584.50830564784,3.60797342192691,45.01661129568107,86,0
10,72,9525.73489932886,3.5067114093959733,45.96308724832215,83,0
10,73,9530.352112676057,3.6443661971830985,46.313380281690144,84,0
10,74,9563.72312703583,3.530944625407166,46.06188925081433,84,0
10,75,9654.986013986014,3.629370629370629,46.95804195804196,81,0
10,76,9632.042857142857,3.7535714285714286,49.482142857142854,81,0
10,77,8128.809756097561,2.126829268292683,15.234146341463415,27,0
14,1,7793.464135021097,2.3059071729957807,28.082278481012658,126,0
14,2,9030.407624633432,3.0850439882697946,37.70967741935484,92,0
14,3,9114.924342105263,3.460526315789474,40.20065789473684,82,0
14,4,9130.041666666666,3.394230769230769,40.47435897435897,83,0
14,5,9045.736507936508,3.552380952380952,40.39047619047619,86,0
14,6,9127.041800643086,3.392282958199357,39.038585209003216,84,0
14,7,9139.529411764706,3.5359477124183005,40.94117647058823,77,0
14,8,9063.592833876222,3.550488599348534,39.96416938110749,83,0
14,9,9009.88524590164,3.580327868852459,38.2,78,0
14,10,9126.388157894737,3.5625,39.588815789473685,75,0
14,11,9114.33118971061,3.527331189710611,40.01607717041801,85,0
14,12,9140.432692307691,3.605769230769231,40.63782051282051,90,0
14,13,9139.722044728434,3.5910543130990416,40.814696485623,88,0
14,14,9010.741935483871,3.6838709677419357,40.648387096774194,80,0
14,15,9066.162420382165,3.6082802547770703,40.01273885350319,77,0
14,16,9192.711920529802,3.6953642384105962,42.99006622516556,83,0
14,17,9102.277227722772,3.623762376237624,39.834983498349835,82,0
14,18,9147.763333333334,3.6166666666666667,42.32666666666667,83,0
14,19,9186.686900958466,3.6549520766773163,39.94249201277955,82,0
14,20,9132.636363636364,3.6397306397306397,39.535353535353536,84,0
14,21,9051.62091503268,3.6601307189542482,39.22549019607843,79,0
14,22,9150.92088607595,3.642405063291139,42.79113924050633,85,0
14,23,9175.445544554455,3.6204620462046204,40.95709570957096,74,0
14,24,9014.569131832797,3.7234726688102895,39.938906752411576,85,0
14,25,9095.404682274248,3.6956521739130435,41.76254180602007,77,0
14,26,9189.605177993528,3.5372168284789645,41.530744336569576,82,0
14,27,9119.966666666667,3.6266666666666665,40.276666666666664,76,0
14,28,9174.152597402597,3.646103896103896,42.54545454545455,78,0
14,29,9214.56289308176,3.638364779874214,40.9622641509434,80,0
14,30,9246.466887417218,3.6324503311258276,41.294701986754966,82,0
14,31,9217.554817275748,3.611295681063123,40.96345514950166,76,0
14,32,9369.846666666666,3.6733333333333333,44.84,81,0
14,33,9219.806451612903,3.5612903225806454,41.74516129032258,84,0
14,34,9243.183333333332,3.6333333333333333,42.00333333333333,75,0
14,35,9223.537704918033,3.6459016393442623,40.993442622950816,76,0
14,36,9175.146666666667,3.5433333333333334,40.36333333333334,80,0
14,37,9197.85618729097,3.612040133779264,44.17391304347826,74,0
14,38,9237.927631578947,3.625,42.73684210526316,85,0
14,39,9225.092105263158,3.6282894736842106,42.4703947368421,77,0
14,40,9078.9875,3.55625,38.765625,84,0
14,41,9145.781645569621,3.449367088607595,39.300632911392405,95,0
14,42,9283.167224080267,3.705685618729097,44.87290969899666,81,0
14,43,9288.051724137931,3.6862068965517243,44.293103448275865,78,0
14,44,9304.308196721311,3.763934426229508,44.8327868852459,85,0
14,45,9347.020134228187,3.684563758389262,44.01677852348993,88,0
14,46,9260.316666666668,3.6733333333333333,44.223333333333336,66,0
14,47,9146.486754966887,3.6688741721854305,41.45364238410596,80,0
14,48,9364.31935483871,3.6516129032258067,45.23548387096774,114,0
14,49,9267.956081081082,3.689189189189189,44.80067567567568,75,0
