LapNumber,TrackTemp,RPM,Throttle,Brake,DRS,LapTime,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Weight,PitDuration
76.0,33.7,9267.277777777776,49.0,93,0,78.133,0,2.0,60.0,1,0,737.9603962973638,0.0
77.0,34.55,9256.030581039757,47.98776758409786,102,0,77.848,0,2.0,61.0,1,0,736.5912532448227,0.0
78.0,34.46666666666667,4951.09375,12.376201923076923,76,0,78.262,0,2.0,62.0,1,0,735.2221101922817,0.0
1.0,33.75,8880.709580838324,42.09281437125748,107,0,89.451,0,6.0,20.0,1,1,838.8909735880629,0.0
2.0,33.9,8909.634441087614,43.01510574018127,98,0,80.492,1,1.0,4.0,0,1,837.5431872022468,0.0
3.0,33.9,8989.884955752212,43.84660766961652,104,0,79.768,1,1.0,5.0,0,0,836.1954008164307,0.0
4.0,33.9,8941.363636363636,42.86060606060606,103,0,79.582,1,1.0,6.0,0,0,834.8476144306146,0.0
5.0,33.6,8999.574850299401,44.45508982035928,99,0,79.676,0,1.0,7.0,0,0,833.4998280447985,0.0
6.0,34.5,8836.217125382263,43.24159021406728,93,0,79.41,1,1.0,8.0,0,0,832.1520416589824,0.0
7.0,33.9,8956.486567164178,44.37313432835821,98,0,79.444,0,1.0,9.0,0,0,830.8042552731663,0.0
8.0,33.8,8922.289156626506,44.59638554216868,105,0,79.398,1,1.0,10.0,0,0,829.4564688873502,0.0
9.0,33.8,8948.850609756097,45.67987804878049,99,0,79.25,1,1.0,11.0,0,0,828.1086825015341,0.0
10.0,33.8,8933.095808383234,46.74251497005988,97,0,78.854,1,1.0,12.0,0,0,826.760896115718,0.0
11.0,33.7,8929.91212121212,47.018181818181816,101,0,79.38,0,1.0,13.0,0,0,825.4131097299019,0.0
12.0,33.9,8914.401812688822,46.027190332326285,90,0,78.941,0,1.0,14.0,0,0,824.0653233440858,0.0
13.0,34.0,8890.516516516516,45.87687687687688,94,0,79.483,0,1.0,15.0,0,1,822.7175369582696,0.0
14.0,33.7,8835.603550295858,45.28698224852071,96,0,79.98,0,1.0,16.0,0,0,821.3697505724535,0.0
15.0,33.85,8191.5,45.21287128712871,116,0,80.619,0,1.0,17.0,0,0,820.0219641866374,0.0
16.0,34.1,9101.970501474929,47.09734513274336,96,0,97.536,0,1.0,18.0,0,0,818.6741778008213,24.736
17.0,33.8,9033.605504587156,46.03363914373089,100,0,80.395,0,2.0,1.0,1,0,817.3263914150052,0.0
18.0,34.2,8967.940251572327,45.76100628930818,93,0,78.133,1,2.0,2.0,1,0,815.9786050291891,0.0
19.0,34.0,8937.294985250737,45.47787610619469,100,0,77.491,1,2.0,3.0,1,0,814.630818643373,0.0
20.0,33.8,8926.263636363636,43.72121212121212,104,0,79.356,0,2.0,4.0,1,0,813.2830322575569,0.0
21.0,33.95,8928.710769230769,44.50461538461538,93,0,78.972,0,2.0,5.0,1,0,811.9352458717408,0.0
22.0,34.1,9000.892966360856,45.91131498470948,97,0,78.522,0,2.0,6.0,1,0,810.5874594859247,0.0
23.0,34.3,8939.290909090909,44.63030303030303,95,0,77.938,0,2.0,7.0,1,0,809.2396731001086,0.0
24.0,34.45,8897.064615384616,43.89538461538461,96,0,78.395,0,2.0,8.0,1,0,807.8918867142925,0.0
25.0,33.8,8935.937313432836,44.32537313432836,99,0,78.731,0,2.0,9.0,1,0,806.5441003284764,0.0
26.0,33.8,8875.045454545454,42.21818181818182,102,0,79.432,0,2.0,10.0,1,0,805.1963139426603,0.0
27.0,33.75,8853.632835820896,43.97014925373134,101,0,79.637,0,2.0,11.0,1,0,803.8485275568441,0.0
28.0,34.2,8903.00906344411,43.35649546827795,99,0,79.247,0,2.0,12.0,1,0,802.500741171028,0.0
29.0,34.4,8895.766666666666,43.906060606060606,100,0,79.461,0,2.0,13.0,1,0,801.1529547852119,0.0
30.0,34.4,8902.367469879518,45.33433734939759,101,0,79.184,0,2.0,14.0,1,0,799.8051683993958,0.0
31.0,34.35,8880.569696969696,44.96363636363636,96,0,79.308,0,2.0,15.0,1,0,798.4573820135797,0.0
32.0,34.2,8909.187311178248,45.46827794561933,100,0,79.268,0,2.0,16.0,1,0,797.1095956277636,0.0
33.0,35.0,8944.539393939394,45.53636363636364,92,0,79.211,0,2.0,17.0,1,0,795.7618092419475,0.0
34.0,35.05,8928.498489425981,45.05740181268882,100,0,79.219,0,2.0,18.0,1,0,794.4140228561314,0.0
35.0,34.9,8905.996951219513,45.47865853658536,97,0,78.981,0,2.0,19.0,1,0,793.0662364703153,0.0
36.0,35.2,8908.726726726727,46.132132132132135,104,0,79.185,0,2.0,20.0,1,0,791.7184500844992,0.0
37.0,35.3,8815.997050147493,43.78171091445428,97,0,79.232,0,2.0,21.0,1,0,790.3706636986831,0.0
38.0,35.1,8878.04776119403,45.04776119402985,100,0,80.791,0,2.0,22.0,1,0,789.022877312867,0.0
39.0,35.8,8900.215568862275,45.862275449101794,97,0,79.776,0,2.0,23.0,1,0,787.6750909270509,0.0
40.0,36.15,8845.691842900302,45.78247734138973,95,0,79.662,0,2.0,24.0,1,0,786.3273045412348,0.0
41.0,36.4,8852.921921921921,45.43843843843844,102,0,79.52,0,2.0,25.0,1,0,784.9795181554186,0.0
42.0,36.6,8899.07012195122,45.91768292682927,100,0,79.505,0,2.0,26.0,1,0,783.6317317696025,0.0
43.0,36.8,8954.75975975976,47.048048048048045,98,0,79.28,0,2.0,27.0,1,0,782.2839453837864,0.0
44.0,37.0,8947.930722891566,47.45481927710844,88,0,78.853,0,2.0,28.0,1,0,780.9361589979703,0.0
45.0,36.3,8965.333333333334,46.51070336391437,92,0,78.781,0,2.0,29.0,1,0,779.5883726121542,0.0
46.0,36.55,9027.351515151517,48.03939393939394,88,0,78.582,0,2.0,30.0,1,0,778.2405862263381,0.0
47.0,36.6,8975.620795107034,46.92966360856269,95,0,78.186,0,2.0,31.0,1,0,776.892799840522,0.0
48.0,36.6,8997.776758409786,47.20489296636086,85,0,78.339,0,2.0,32.0,1,0,775.5450134547059,0.0
49.0,36.5,9044.20061728395,48.22222222222222,90,0,78.328,0,2.0,33.0,1,0,774.1972270688898,0.0
50.0,36.7,8958.84592145015,46.25075528700906,92,0,78.055,0,2.0,34.0,1,0,772.8494406830737,0.0
51.0,36.3,8957.189759036144,45.19578313253012,102,0,78.735,0,2.0,35.0,1,0,771.5016542972576,0.0
52.0,36.1,8997.629179331307,46.36474164133739,97,0,78.912,0,2.0,36.0,1,0,770.1538679114415,0.0
53.0,35.9,8861.018292682927,43.73170731707317,106,0,78.791,0,2.0,37.0,1,1,768.8060815256254,0.0
54.0,35.6,8953.631268436578,44.365781710914455,107,0,79.674,0,2.0,38.0,1,0,767.4582951398093,0.0
55.0,35.2,8990.91265060241,43.88855421686747,104,0,80.524,0,2.0,39.0,1,0,766.1105087539931,0.0
56.0,34.6,8835.658823529411,42.608823529411765,121,0,80.017,0,2.0,40.0,1,0,764.762722368177,0.0
57.0,34.6,8992.927927927927,46.093093093093096,103,0,82.074,0,2.0,41.0,1,0,763.4149359823609,0.0
58.0,34.7,8943.969696969696,44.412121212121214,106,0,78.877,0,2.0,42.0,1,0,762.0671495965448,0.0
59.0,34.8,9030.733333333334,45.75151515151515,109,0,79.064,0,2.0,43.0,1,0,760.7193632107287,0.0
60.0,34.4,9062.386018237084,45.09726443768997,107,0,78.904,0,2.0,44.0,1,0,759.3715768249126,0.0
61.0,34.4,8921.725609756097,44.0,107,0,78.858,0,2.0,45.0,1,0,758.0237904390965,0.0
62.0,34.349999999999994,8970.97247706422,45.342507645259936,105,0,79.116,0,2.0,46.0,1,0,756.6760040532804,0.0
63.0,34.3,9021.29393939394,47.04545454545455,102,0,78.636,0,2.0,47.0,1,0,755.3282176674643,0.0
64.0,34.3,8984.363076923077,45.378461538461536,102,0,78.415,0,2.0,48.0,1,0,753.9804312816482,0.0
65.0,34.2,8954.25679758308,46.52567975830816,102,0,78.686,0,2.0,49.0,1,0,752.6326448958321,0.0
66.0,34.3,8911.776435045318,45.522658610271904,98,0,78.583,0,2.0,50.0,1,0,751.284858510016,0.0
67.0,34.3,8924.822289156626,46.28313253012048,103,0,78.925,0,2.0,51.0,1,0,749.9370721241999,0.0
68.0,34.65,8870.996941896025,45.599388379204896,99,0,78.626,0,2.0,52.0,1,0,748.5892857383838,0.0
69.0,34.6,8871.30606060606,45.82727272727273,94,0,78.602,0,2.0,53.0,1,0,747.2414993525676,0.0
70.0,34.5,8885.686746987953,45.2710843373494,99,0,79.028,0,2.0,54.0,1,0,745.8937129667515,0.0
71.0,34.4,8519.722627737227,30.469586374695865,108,0,79.575,0,2.0,55.0,1,1,744.5459265809354,0.0
72.0,34.3,8796.414572864322,32.12814070351759,125,0,97.839,0,2.0,56.0,1,2,743.1981401951193,0.0
73.0,34.35,8823.97084548105,41.160349854227405,110,0,95.472,0,2.0,57.0,1,2,741.8503538093032,0.0
74.0,34.5,8934.784431137725,44.81736526946108,100,0,82.581,0,2.0,58.0,1,0,740.5025674234871,0.0
75.0,33.8,8919.90303030303,44.88787878787879,104,0,79.406,0,2.0,59.0,1,0,739.154781037671,0.0
76.0,33.7,8880.235649546828,45.07250755287009,100,0,79.094,0,2.0,60.0,1,0,737.8069946518549,0.0
77.0,34.55,8852.513432835822,45.22686567164179,97,0,79.048,0,2.0,61.0,1,0,736.4592082660388,0.0
78.0,34.46666666666667,7329.029824561403,17.6,69,0,79.538,0,2.0,62.0,1,0,735.1114218802227,0.0
1.0,33.75,9295.978723404256,46.69604863221885,93,0,85.237,0,6.0,20.0,1,1,841.147971767695,0.0
2.0,33.9,9292.103658536584,46.52439024390244,99,0,78.414,1,1.0,4.0,0,1,839.7721921070986,0.0
3.0,33.9,9315.003058103975,46.75535168195719,95,17,78.156,1,1.0,5.0,0,0,838.3964124465019,0.0
4.0,33.9,9226.648148148148,46.48148148148148,101,20,77.725,1,1.0,6.0,0,0,837.0206327859055,0.0
5.0,33.6,9329.657407407409,47.358024691358025,96,20,77.88,0,1.0,7.0,0,0,835.6448531253089,0.0
6.0,34.5,9354.191358024693,47.623456790123456,93,22,77.547,1,1.0,8.0,0,0,834.2690734647124,0.0
7.0,33.9,9510.852307692308,48.73538461538462,97,4,77.618,0,1.0,9.0,0,0,832.8932938041158,0.0
8.0,33.8,9401.710280373833,49.53271028037384,89,0,77.171,1,1.0,10.0,0,0,831.5175141435193,0.0
9.0,33.8,9332.583333333334,49.22530864197531,94,0,77.043,1,1.0,11.0,0,0,830.1417344829227,0.0
10.0,33.8,9377.60371517028,48.35294117647059,93,0,77.216,0,1.0,12.0,0,0,828.7659548223262,0.0
11.0,33.7,9312.8,47.747692307692304,94,18,77.605,0,1.0,13.0,0,0,827.3901751617296,0.0
12.0,33.9,9580.761755485892,51.29780564263323,95,5,77.906,0,1.0,14.0,0,0,826.0143955011331,0.0
13.0,34.0,9606.273291925463,52.2111801242236,90,0,76.392,1,1.0,15.0,0,0,824.6386158405365,0.0
14.0,33.7,9584.19435736677,52.26959247648903,90,0,76.879,0,1.0,16.0,0,1,823.26283617994,0.0
15.0,33.85,9554.846625766872,51.46319018404908,90,0,77.125,0,1.0,17.0,0,0,821.8870565193434,0.0
16.0,34.1,8755.646766169155,53.47014925373134,116,0,78.129,0,1.0,18.0,0,0,820.5112768587469,0.0
17.0,33.8,9754.934131736529,52.31437125748503,93,0,95.833,0,1.0,19.0,0,0,819.1354971981503,24.282
18.0,34.2,9372.043343653251,48.46749226006192,92,0,79.851,0,2.0,1.0,1,0,817.7597175375538,0.0
19.0,34.0,9536.482866043614,49.78816199376947,97,0,77.06,0,2.0,2.0,1,0,816.3839378769572,0.0
20.0,33.8,9352.39628482972,48.22291021671827,93,0,77.076,0,2.0,3.0,1,0,815.0081582163607,0.0
21.0,33.95,9397.569230769232,47.824615384615385,92,0,77.31,0,2.0,4.0,1,0,813.6323785557641,0.0
22.0,34.1,9248.5,44.76969696969697,95,0,77.81,0,2.0,5.0,1,0,812.2565988951676,0.0
23.0,34.3,9166.384146341465,44.58536585365854,103,10,78.551,0,2.0,6.0,1,0,810.880819234571,0.0
24.0,34.45,9170.217125382263,44.90519877675841,101,5,78.6,0,2.0,7.0,1,0,809.5050395739745,0.0
25.0,33.8,9186.253776435044,44.220543806646525,98,0,78.883,0,2.0,8.0,1,0,808.129259913378,0.0
26.0,33.8,9272.570149253732,45.113432835820895,97,0,79.284,0,2.0,9.0,1,0,806.7534802527814,0.0
27.0,33.75,9328.4501510574,45.87311178247735,95,0,79.135,0,2.0,10.0,1,0,805.3777005921849,0.0
28.0,34.2,9193.28484848485,44.45757575757576,101,0,78.907,0,2.0,11.0,1,0,804.0019209315883,0.0
29.0,34.4,9254.482035928144,45.01197604790419,98,0,79.698,0,2.0,12.0,1,0,802.6261412709918,0.0
30.0,34.4,9306.30303030303,45.40303030303031,96,0,79.448,0,2.0,13.0,1,0,801.2503616103952,0.0
31.0,34.35,9337.294832826748,46.69908814589666,97,0,79.494,0,2.0,14.0,1,0,799.8745819497987,0.0
32.0,34.2,9255.132930513597,46.45921450151057,95,0,78.941,0,2.0,15.0,1,0,798.4988022892021,0.0
33.0,35.0,9363.872727272726,45.95151515151515,98,0,79.069,0,2.0,16.0,1,0,797.1230226286056,0.0
34.0,35.05,9297.38181818182,46.054545454545455,100,0,79.062,0,2.0,17.0,1,0,795.747242968009,0.0
35.0,34.9,9359.519637462236,46.01510574018127,100,0,79.301,0,2.0,18.0,1,0,794.3714633074125,0.0
36.0,35.2,9345.77245508982,47.48502994011976,93,0,79.466,0,2.0,19.0,1,0,792.9956836468159,0.0
37.0,35.3,9303.46827794562,46.283987915407856,98,0,78.993,0,2.0,20.0,1,0,791.6199039862194,0.0
38.0,35.1,9272.024242424242,46.75454545454546,96,0,79.016,0,2.0,21.0,1,0,790.2441243256228,0.0
39.0,35.8,9297.30421686747,46.66867469879518,104,0,78.97,0,2.0,22.0,1,0,788.8683446650263,0.0
40.0,36.15,9240.259036144578,45.45783132530121,99,0,79.137,0,2.0,23.0,1,0,787.4925650044297,0.0
41.0,36.4,9320.0332326284,45.389728096676734,98,0,79.592,0,2.0,24.0,1,0,786.1167853438332,0.0
42.0,36.6,9271.427710843374,46.07530120481928,97,0,79.42,0,2.0,25.0,1,0,784.7410056832366,0.0
43.0,36.8,9145.379104477612,45.33731343283582,100,0,79.31,0,2.0,26.0,1,0,783.3652260226401,0.0
44.0,37.0,9253.172727272728,45.00606060606061,101,0,79.614,0,2.0,27.0,1,0,781.9894463620435,0.0
45.0,36.3,9251.531343283585,45.98805970149254,99,0,79.492,0,2.0,28.0,1,0,780.613666701447,0.0
46.0,36.55,9205.344410876132,45.78247734138973,101,0,79.24,0,2.0,29.0,1,0,779.2378870408504,0.0
47.0,36.6,9331.447129909366,45.43202416918429,99,0,79.469,0,2.0,30.0,1,0,777.8621073802539,0.0
48.0,36.6,9297.492537313432,46.48656716417911,94,0,79.285,0,2.0,31.0,1,0,776.4863277196573,0.0
49.0,36.5,9351.395136778116,46.610942249240125,92,0,79.377,0,2.0,32.0,1,0,775.1105480590608,0.0
50.0,36.7,9267.930513595164,46.09667673716013,94,0,78.931,0,2.0,33.0,1,0,773.7347683984642,0.0
51.0,36.3,9215.248502994013,45.17065868263473,99,0,79.272,0,2.0,34.0,1,0,772.3589887378677,0.0
52.0,36.1,9181.616314199397,44.24773413897281,98,0,79.363,0,2.0,35.0,1,0,770.9832090772711,0.0
53.0,35.9,9058.297297297297,43.090090090090094,113,0,79.204,0,2.0,36.0,1,1,769.6074294166746,0.0
54.0,35.6,9200.259701492538,44.40298507462686,101,0,80.553,0,2.0,37.0,1,1,768.231649756078,0.0
55.0,35.2,9099.92987804878,43.39329268292683,100,0,79.576,0,2.0,38.0,1,0,766.8558700954816,0.0
56.0,34.6,9136.337386018236,44.39817629179331,97,0,79.617,0,2.0,39.0,1,0,765.4800904348849,0.0
57.0,34.6,9136.682779456194,44.31117824773414,102,0,78.582,0,2.0,40.0,1,0,764.1043107742885,0.0
58.0,34.7,8992.884498480244,43.88449848024316,97,0,78.929,0,2.0,41.0,1,0,762.7285311136918,0.0
59.0,34.8,9158.252307692308,44.31692307692308,102,0,78.597,0,2.0,42.0,1,0,761.3527514530954,0.0
60.0,34.4,9286.791540785498,45.595166163142,111,0,78.875,0,2.0,43.0,1,0,759.9769717924987,0.0
61.0,34.4,9113.040247678018,43.94117647058823,94,0,78.725,0,2.0,44.0,1,0,758.6011921319023,0.0
62.0,34.349999999999994,9083.324242424242,44.054545454545455,99,0,78.147,0,2.0,45.0,1,0,757.2254124713057,0.0
63.0,34.3,9109.868501529052,43.5474006116208,96,0,78.555,0,2.0,46.0,1,0,755.8496328107092,0.0
64.0,34.3,9335.586626139817,45.32522796352583,95,0,78.339,0,2.0,47.0,1,0,754.4738531501126,0.0
65.0,34.2,9158.396969696969,44.73636363636364,98,0,78.747,0,2.0,48.0,1,0,753.0980734895161,0.0
66.0,34.3,9056.498461538462,41.99692307692308,95,0,78.607,0,2.0,49.0,1,0,751.7222938289195,0.0
67.0,34.3,9080.732732732731,42.07507507507508,93,0,78.591,0,2.0,50.0,1,0,750.346514168323,0.0
68.0,34.65,9022.139393939397,42.63636363636363,101,0,78.911,0,2.0,51.0,1,0,748.9707345077264,0.0
69.0,34.6,9404.076452599387,45.13761467889909,97,0,78.719,0,2.0,52.0,1,0,747.5949548471299,0.0
70.0,34.5,9309.515337423312,44.08895705521472,98,0,77.957,0,2.0,53.0,1,0,746.2191751865333,0.0
71.0,34.4,8657.226158038147,36.76566757493188,119,0,78.424,0,2.0,54.0,1,0,744.8433955259368,0.0
72.0,34.3,8182.57305936073,28.64611872146119,145,0,88.274,0,2.0,55.0,1,2,743.4676158653402,0.0
73.0,34.35,9403.243323442137,47.55192878338279,110,0,104.166,0,2.0,56.0,1,2,742.0918362047437,0.0
74.0,34.5,9374.31076923077,45.815384615384616,101,0,80.453,0,2.0,57.0,1,0,740.7160565441471,0.0
75.0,33.8,9210.835365853658,45.39939024390244,107,0,78.21,0,2.0,58.0,1,0,739.3402768835506,0.0
76.0,33.7,9305.141104294478,45.18098159509202,100,0,78.08,0,2.0,59.0,1,0,737.964497222954,0.0
77.0,34.55,9341.365558912386,47.15407854984894,107,0,78.435,0,2.0,60.0,1,0,736.5887175623575,0.0
78.0,34.46666666666667,4950.13282247765,8.016602809706258,131,0,78.358,0,2.0,61.0,1,0,735.2129379017609,0.0
1.0,33.75,9340.460606060606,48.70909090909091,98,0,86.051,0,6.0,20.0,1,1,840.9008621410769,0.0
2.0,33.9,9348.914373088684,48.67278287461774,96,16,78.63,1,1.0,5.0,0,1,839.5328571851658,0.0
3.0,33.9,9328.170731707318,47.53963414634146,91,5,78.096,1,1.0,6.0,0,0,838.1648522292548,0.0
4.0,33.9,9316.33024691358,47.28703703703704,92,0,78.074,1,1.0,7.0,0,0,836.7968472733438,0.0
5.0,33.6,9303.204892966362,46.77064220183486,93,0,78.016,1,1.0,8.0,0,0,835.4288423174328,0.0
6.0,34.5,9271.624615384617,46.66461538461539,89,0,77.734,1,1.0,9.0,0,0,834.0608373615217,0.0
7.0,33.9,9393.049689440992,47.369565217391305,88,0,77.953,0,1.0,10.0,0,0,832.6928324056107,0.0
8.0,33.8,9303.01524390244,48.03353658536585,87,0,77.559,1,1.0,11.0,0,0,831.3248274496997,0.0
9.0,33.8,9341.798165137614,49.36697247706422,88,0,77.823,0,1.0,12.0,0,0,829.9568224937886,0.0
10.0,33.8,9300.50925925926,50.5925925925926,88,0,77.768,0,1.0,13.0,0,0,828.5888175378776,0.0
11.0,33.7,9372.745398773006,48.78834355828221,91,0,77.935,0,1.0,14.0,0,0,827.2208125819666,0.0
12.0,33.9,9245.215568862275,49.81137724550898,89,0,78.737,0,1.0,15.0,0,0,825.8528076260556,0.0
13.0,34.0,9240.457575757577,49.09090909090909,89,0,79.014,0,1.0,16.0,0,1,824.4848026701445,0.0
14.0,33.7,9211.521472392638,48.561349693251536,85,0,79.044,0,1.0,17.0,0,1,823.1167977142335,0.0
15.0,33.85,9217.151057401812,48.69788519637462,89,0,79.285,0,1.0,18.0,0,0,821.7487927583225,0.0
16.0,34.1,8532.53431372549,52.872549019607845,111,0,79.415,0,1.0,19.0,0,0,820.3807878024114,0.0
17.0,33.8,9347.705167173252,50.610942249240125,93,0,96.837,0,1.0,20.0,0,0,819.0127828465004,23.907
18.0,34.2,9328.34250764526,48.440366972477065,90,16,79.033,0,3.0,1.0,1,0,817.6447778905894,0.0
19.0,34.0,9374.893081761007,49.71698113207548,87,6,77.692,0,3.0,2.0,1,0,816.2767729346783,0.0
20.0,33.8,9432.70588235294,50.44582043343653,87,0,76.55,1,3.0,3.0,1,0,814.9087679787673,0.0
21.0,33.95,9261.716049382716,48.07407407407408,92,17,76.312,1,3.0,4.0,1,0,813.5407630228563,0.0
22.0,34.1,9361.918495297805,49.53918495297805,83,4,77.999,0,3.0,5.0,1,0,812.1727580669452,0.0
23.0,34.3,9324.724458204337,48.61919504643963,89,0,76.866,0,3.0,6.0,1,0,810.8047531110342,0.0
24.0,34.45,9302.495356037152,48.92879256965944,84,0,77.141,0,3.0,7.0,1,0,809.4367481551232,0.0
25.0,33.8,9291.730061349694,49.15030674846626,90,0,77.334,0,3.0,8.0,1,0,808.0687431992121,0.0
26.0,33.8,9235.503105590062,47.36645962732919,87,0,77.496,0,3.0,9.0,1,0,806.7007382433011,0.0
27.0,33.75,9273.33435582822,48.16871165644172,95,0,77.911,0,3.0,10.0,1,0,805.33273328739,0.0
28.0,34.2,9187.647590361446,47.993975903614455,91,0,77.957,0,3.0,11.0,1,0,803.964728331479,0.0
29.0,34.4,9234.63076923077,48.14769230769231,91,0,78.321,0,3.0,12.0,1,0,802.596723375568,0.0
30.0,34.4,9262.40303030303,46.77272727272727,95,16,78.115,0,3.0,13.0,1,0,801.228718419657,0.0
31.0,34.35,9208.510638297872,46.37386018237082,92,21,78.863,0,3.0,14.0,1,0,799.8607134637459,0.0
32.0,34.2,9090.64776119403,43.77313432835821,95,5,79.163,0,3.0,15.0,1,0,798.4927085078349,0.0
33.0,35.0,9114.495468277946,45.76737160120846,86,0,79.958,0,3.0,16.0,1,0,797.1247035519239,0.0
34.0,35.05,9082.245454545457,43.8969696969697,85,0,79.015,0,3.0,17.0,1,0,795.7566985960128,0.0
35.0,34.9,9119.930303030304,45.15151515151515,92,0,79.337,0,3.0,18.0,1,0,794.3886936401018,0.0
36.0,35.2,9096.369696969698,45.46060606060606,92,0,79.03,0,3.0,19.0,1,0,793.0206886841908,0.0
37.0,35.3,9315.31914893617,48.06382978723404,92,15,79.056,0,3.0,20.0,1,0,791.6526837282797,0.0
38.0,35.1,9228.283536585366,47.53963414634146,87,19,78.292,0,3.0,21.0,1,0,790.2846787723687,0.0
39.0,35.8,9050.279411764706,43.19117647058823,92,8,78.829,0,3.0,22.0,1,0,788.9166738164577,0.0
40.0,36.15,9127.287009063444,43.74320241691843,87,0,80.506,0,3.0,23.0,1,0,787.5486688605466,0.0
41.0,36.4,9101.534534534534,44.6006006006006,92,0,79.479,0,3.0,24.0,1,0,786.1806639046356,0.0
42.0,36.6,9065.345565749236,44.16207951070336,95,0,79.362,0,3.0,25.0,1,0,784.8126589487246,0.0
43.0,36.8,9033.95166163142,45.220543806646525,91,0,79.167,0,3.0,26.0,1,0,783.4446539928135,0.0
44.0,37.0,9137.34808259587,47.4306784660767,93,0,79.495,0,3.0,27.0,1,0,782.0766490369026,0.0
45.0,36.3,9069.185628742514,45.458083832335326,90,0,79.421,0,3.0,28.0,1,0,780.7086440809915,0.0
46.0,36.55,9103.731117824773,46.3202416918429,94,0,79.695,0,3.0,29.0,1,0,779.3406391250805,0.0
47.0,36.6,9045.664652567975,46.37462235649547,94,0,79.292,0,3.0,30.0,1,0,777.9726341691695,0.0
48.0,36.6,9111.655589123868,45.53776435045317,87,0,79.497,0,3.0,31.0,1,0,776.6046292132585,0.0
49.0,36.5,9144.413373860183,47.12158054711247,93,0,79.172,0,3.0,32.0,1,0,775.2366242573474,0.0
50.0,36.7,9163.283582089553,46.93731343283582,92,0,78.727,0,3.0,33.0,1,0,773.8686193014364,0.0
51.0,36.3,9128.737804878048,44.14024390243903,92,0,79.331,0,3.0,34.0,1,0,772.5006143455254,0.0
52.0,36.1,9140.736526946108,46.24251497005988,91,0,79.547,0,3.0,35.0,1,0,771.1326093896143,0.0
53.0,35.9,9041.952522255193,43.19881305637982,94,0,79.09,0,3.0,36.0,1,1,769.7646044337033,0.0
54.0,35.6,9146.396969696969,45.98181818181818,90,0,80.477,0,3.0,37.0,1,1,768.3965994777923,0.0
55.0,35.2,9068.545731707318,45.3140243902439,94,14,79.238,0,3.0,38.0,1,0,767.0285945218812,0.0
56.0,34.6,9112.62996941896,47.20795107033639,94,6,79.339,0,3.0,39.0,1,0,765.6605895659702,0.0
57.0,34.6,9214.669669669667,45.83783783783784,90,0,78.98,0,3.0,40.0,1,0,764.2925846100592,0.0
58.0,34.7,9243.836363636365,46.43030303030303,88,0,78.805,0,3.0,41.0,1,0,762.9245796541481,0.0
59.0,34.8,9175.93827160494,45.75617283950617,87,14,78.717,0,3.0,42.0,1,0,761.5565746982371,0.0
60.0,34.4,9215.045871559632,46.32721712538226,92,14,78.516,0,3.0,43.0,1,0,760.1885697423261,0.0
61.0,34.4,9182.355623100304,47.64437689969605,89,9,78.948,0,3.0,44.0,1,0,758.820564786415,0.0
62.0,34.349999999999994,9163.02743902439,46.823170731707314,91,15,78.255,0,3.0,45.0,1,0,757.452559830504,0.0
63.0,34.3,9150.4250764526,47.30275229357798,94,20,78.297,0,3.0,46.0,1,0,756.084554874593,0.0
64.0,34.3,9188.03039513678,46.40425531914894,88,21,78.434,0,3.0,47.0,1,0,754.716549918682,0.0
65.0,34.2,9189.653495440729,45.71428571428572,93,20,78.637,0,3.0,48.0,1,0,753.3485449627709,0.0
66.0,34.3,9056.584337349395,42.897590361445786,93,3,78.497,0,3.0,49.0,1,0,751.9805400068599,0.0
67.0,34.3,9235.670694864048,45.61329305135952,84,0,79.713,0,3.0,50.0,1,0,750.6125350509488,0.0
68.0,34.65,9114.399390243903,44.80792682926829,92,0,78.476,0,3.0,51.0,1,0,749.2445300950378,0.0
69.0,34.6,9169.015384615384,46.67384615384616,93,0,78.439,0,3.0,52.0,1,0,747.8765251391268,0.0
70.0,34.5,9193.544342507645,47.12538226299694,92,15,78.146,0,3.0,53.0,1,0,746.5085201832158,0.0
71.0,34.4,8578.17166212534,38.02452316076294,95,7,78.134,0,3.0,54.0,1,0,745.1405152273047,0.0
72.0,34.3,8374.739030023095,28.12933025404157,131,0,88.268,0,3.0,55.0,1,2,743.7725102713937,0.0
73.0,34.35,9132.82991202346,44.60703812316716,106,0,103.692,0,3.0,56.0,1,2,742.4045053154827,0.0
74.0,34.5,9329.871165644172,48.7760736196319,91,13,81.311,0,3.0,57.0,1,0,741.0365003595716,0.0
75.0,33.8,9249.051671732524,47.51063829787234,93,21,77.741,0,3.0,58.0,1,0,739.6684954036606,0.0
76.0,33.7,9231.16,46.963076923076926,90,21,78.053,0,3.0,59.0,1,0,738.3004904477496,0.0
77.0,34.55,9232.451515151515,46.86969696969697,94,22,78.087,0,3.0,60.0,1,0,736.9324854918385,0.0
78.0,34.46666666666667,5207.173299101412,12.341463414634148,65,1,78.407,0,3.0,61.0,1,0,735.5644805359275,0.0
1.0,33.75,9318.632653061224,37.326530612244895,100,0,97.066,0,6.0,20.0,1,1,836.3436758511981,0.0
2.0,33.9,9502.217910447762,39.33731343283582,95,16,81.732,1,2.0,1.0,1,0,835.0397768754071,0.0
3.0,33.9,9423.71726190476,37.657738095238095,90,13,79.924,1,2.0,2.0,1,0,833.7358778996163,0.0
