meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1210,9094,81,177.0,174.0,283.0,2023-05-28T13:04:37.471000+00:00,81.804,False,21.564,38.007,22.233,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2049]",2
1210,9094,1,193.0,183.0,260.0,2023-05-28T13:05:47.814000+00:00,79.074,False,20.854,37.288,20.932,"[2048, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",3
1210,9094,2,181.0,180.0,284.0,2023-05-28T13:06:01.658000+00:00,80.219,False,21.279,37.588,21.352,"[2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049]",3
1210,9094,4,185.0,179.0,281.0,2023-05-28T13:05:57.939000+00:00,80.396,False,21.368,37.71,21.318,"[None, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2049, 2049, 2049, 2048]",3
1210,9094,10,181.0,180.0,279.0,2023-05-28T13:05:54.689000+00:00,80.282,False,21.121,37.704,21.457,"[None, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049]",3
1210,9094,11,198.0,192.0,275.0,2023-05-28T13:06:22.220000+00:00,76.387,False,20.282,35.738,20.367,"[2049, 2049, 2049, 2051, 2049, 2051]","[2051, 2051, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2051]","[2048, 2048, 2048, 2048, 2048]",3
1210,9094,14,193.0,182.0,273.0,2023-05-28T13:05:49.470000+00:00,79.113,False,20.649,37.348,21.116,"[2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048]",3
1210,9094,16,195.0,182.0,280.0,2023-05-28T13:05:54.095000+00:00,80.021,False,21.051,37.547,21.423,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 0]",3
1210,9094,18,180.0,184.0,283.0,2023-05-28T13:06:03.861000+00:00,79.928,False,21.084,37.647,21.197,"[None, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 0]",3
1210,9094,20,192.0,185.0,285.0,2023-05-28T13:06:02.923000+00:00,79.929,False,21.004,37.512,21.413,"[None, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2051, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048]",3
1210,9094,21,192.0,180.0,283.0,2023-05-28T13:05:59.486000+00:00,80.58,False,21.456,37.754,21.37,"[None, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2051]",3
1210,9094,22,190.0,178.0,277.0,2023-05-28T13:05:56.908000+00:00,80.281,False,21.235,37.449,21.597,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 0]",3
1210,9094,23,168.0,181.0,284.0,2023-05-28T13:05:59.892000+00:00,80.703,False,21.613,37.666,21.424,"[2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2051]",3
1210,9094,24,201.0,190.0,277.0,2023-05-28T13:06:23.860000+00:00,77.003,False,20.325,36.051,20.627,"[2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 2049]",3
1210,9094,27,205.0,184.0,280.0,2023-05-28T13:06:24.813000+00:00,77.221,False,20.372,35.951,20.898,"[2051, 2051, 2051, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2048, 2049, 2051, 2051, 2048, 2048]","[2049, 2049, 2048, 2049, 2048]",3
1210,9094,31,177.0,179.0,271.0,2023-05-28T13:05:51.251000+00:00,79.704,False,21.039,37.387,21.278,"[None, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2049, 2048, 2048]",3
1210,9094,44,184.0,180.0,277.0,2023-05-28T13:05:53.392000+00:00,80.105,False,21.081,37.472,21.552,"[None, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049]",3
1210,9094,55,193.0,180.0,278.0,2023-05-28T13:05:52.283000+00:00,79.958,False,21.064,37.555,21.339,"[None, 2049, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",3
1210,9094,63,190.0,174.0,278.0,2023-05-28T13:05:55.814000+00:00,80.291,False,21.169,37.663,21.459,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2048]",3
1210,9094,77,189.0,184.0,282.0,2023-05-28T13:06:01.220000+00:00,80.142,False,21.17,37.598,21.374,"[None, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",3
1210,9094,81,188.0,180.0,282.0,2023-05-28T13:05:59.173000+00:00,80.532,False,21.302,37.796,21.434,"[None, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049]",3
1210,9094,1,192.0,187.0,259.0,2023-05-28T13:07:06.984000+00:00,78.129,False,20.835,36.637,20.657,"[2049, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",4
1210,9094,2,174.0,181.0,284.0,2023-05-28T13:07:21.875000+00:00,80.246,False,21.243,37.688,21.315,"[None, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2049, 2048, 2048]",4
1210,9094,4,186.0,181.0,280.0,2023-05-28T13:07:18.344000+00:00,80.209,False,21.263,37.7,21.246,"[None, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 0]",4
1210,9094,10,187.0,182.0,279.0,2023-05-28T13:07:14.922000+00:00,79.577,False,20.966,37.533,21.078,"[None, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 2048]",4
1210,9094,11,195.0,193.0,277.0,2023-05-28T13:07:38.515000+00:00,76.535,False,20.292,35.774,20.469,"[2049, 2048, 2048, 2048, 2051, 2048]","[2048, 2051, 2049, 2048, 2051, 2049, 2049, 2049, 2051, 2051]","[2051, 2048, 2048, 2049, 0]",4
1210,9094,14,195.0,185.0,275.0,2023-05-28T13:07:08.626000+00:00,78.776,False,20.584,37.221,20.971,"[None, 2049, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2049, 2048, 2048]",4
1210,9094,16,196.0,184.0,279.0,2023-05-28T13:07:14+00:00,79.468,False,21.023,37.375,21.07,"[None, 2049, 2048, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",4
1210,9094,18,185.0,182.0,278.0,2023-05-28T13:07:23.812000+00:00,79.998,False,20.912,37.597,21.489,"[None, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2048]",4
1210,9094,20,187.0,180.0,285.0,2023-05-28T13:07:22.844000+00:00,80.407,False,20.917,37.854,21.636,"[None, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",4
1210,9094,21,190.0,180.0,282.0,2023-05-28T13:07:20.094000+00:00,80.376,False,21.328,37.583,21.465,"[None, 2048, 2049, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",4
1210,9094,22,198.0,183.0,278.0,2023-05-28T13:07:17.187000+00:00,80.032,False,21.229,37.393,21.41,"[None, 2049, 2049, 2049, 2048, 2049]","[2049, 2048, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2048]",4
1210,9094,23,175.0,181.0,284.0,2023-05-28T13:07:20.625000+00:00,80.276,False,21.365,37.635,21.276,"[None, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2048]",4
1210,9094,24,203.0,190.0,277.0,2023-05-28T13:07:40.875000+00:00,76.946,False,20.273,36.051,20.622,"[2049, 2048, 2049, 2049, 2048, 2051]","[2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2051, 2048]",4
1210,9094,27,202.0,187.0,280.0,2023-05-28T13:07:42.062000+00:00,77.148,False,20.29,36.341,20.517,"[2051, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2049]",4
1210,9094,31,187.0,182.0,274.0,2023-05-28T13:07:10.953000+00:00,79.314,False,21.005,37.074,21.235,"[None, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2048, 2048]",4
1210,9094,44,187.0,186.0,271.0,2023-05-28T13:07:13.516000+00:00,79.356,False,20.805,37.445,21.106,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049]",4
1210,9094,55,196.0,181.0,278.0,2023-05-28T13:07:12.234000+00:00,79.482,False,20.956,37.33,21.196,"[None, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2048]",4
1210,9094,63,191.0,176.0,276.0,2023-05-28T13:07:16.141000+00:00,80.03,False,21.14,37.48,21.41,"[2048, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 0]",4
1210,9094,77,183.0,182.0,282.0,2023-05-28T13:07:21.375000+00:00,80.341,False,21.16,37.662,21.519,"[None, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2049, 0]",4
1210,9094,81,183.0,179.0,282.0,2023-05-28T13:07:19.703000+00:00,80.408,False,21.304,37.608,21.496,"[2048, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 0]",4
1210,9094,1,188.0,187.0,260.0,2023-05-28T13:08:25.139000+00:00,78.019,False,20.745,36.734,20.54,"[None, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 0]",5
1210,9094,2,177.0,178.0,284.0,2023-05-28T13:08:42.092000+00:00,80.214,False,21.315,37.65,21.249,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 0]",5
1210,9094,4,,183.0,281.0,2023-05-28T13:08:38.577000+00:00,79.502,False,21.144,37.306,21.052,"[None, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2048]",5
1210,9094,10,190.0,184.0,279.0,2023-05-28T13:08:34.514000+00:00,78.893,False,20.723,37.119,21.051,"[None, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2048]",5
1210,9094,11,196.0,193.0,278.0,2023-05-28T13:08:55.139000+00:00,76.269,False,20.267,35.734,20.268,"[2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2051, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",5
1210,9094,14,201.0,183.0,275.0,2023-05-28T13:08:27.342000+00:00,77.939,False,20.37,36.729,20.84,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",5
1210,9094,16,198.0,185.0,280.0,2023-05-28T13:08:33.499000+00:00,78.837,False,20.803,37.198,20.836,"[None, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",5
1210,9094,18,181.0,182.0,275.0,2023-05-28T13:08:43.764000+00:00,80.438,False,21.031,37.678,21.729,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2048]",5
1210,9094,20,183.0,182.0,281.0,2023-05-28T13:08:43.217000+00:00,80.224,False,20.976,37.563,21.685,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2049]","[2048, 2049, 2049, 2048, 2048]",5
1210,9094,21,,177.0,282.0,2023-05-28T13:08:40.467000+00:00,79.79,False,21.181,37.482,21.127,"[None, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2051]",5
1210,9094,22,199.0,187.0,279.0,2023-05-28T13:08:37.249000+00:00,79.296,False,20.962,37.139,21.195,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2048]",5
1210,9094,23,,184.0,285.0,2023-05-28T13:08:40.889000+00:00,79.967,False,21.211,37.654,21.102,"[None, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2048]",5
1210,9094,24,199.0,191.0,278.0,2023-05-28T13:08:57.795000+00:00,76.926,False,20.3,36.13,20.496,"[2048, 2048, 2049, 2049, 2051, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",5
1210,9094,27,,186.0,281.0,2023-05-28T13:08:59.201000+00:00,77.045,False,20.316,36.303,20.426,"[2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",5
1210,9094,31,184.0,185.0,273.0,2023-05-28T13:08:30.280000+00:00,79.041,False,20.976,37.031,21.034,"[2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2048]",5
1210,9094,44,188.0,185.0,273.0,2023-05-28T13:08:32.874000+00:00,78.736,False,20.748,37.01,20.978,"[2049, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2049]","[2049, 2049, 2048, 2048, 2049]",5
1210,9094,55,,183.0,278.0,2023-05-28T13:08:31.717000+00:00,78.723,False,20.71,37.12,20.893,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 0]",5
