meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1236,9523,23,176.0,175,273.0,2024-05-26T14:04:58.363000+00:00,80.793,False,21.381,38.071,21.341,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",16
1236,9523,24,193.0,176,283.0,2024-05-26T14:05:05.917000+00:00,80.481,False,21.128,37.569,21.784,"[2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",16
1236,9523,44,185.0,183,276.0,2024-05-26T14:04:54.631000+00:00,80.384,False,21.278,37.545,21.561,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048]",16
1236,9523,55,190.0,170,279.0,2024-05-26T14:04:40.164000+00:00,80.579,False,20.922,37.676,21.981,"[2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",16
1236,9523,63,193.0,175,265.0,2024-05-26T14:04:50.615000+00:00,79.913,False,21.301,37.484,21.128,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",16
1236,9523,77,195.0,188,274.0,2024-05-26T14:05:21.632000+00:00,80.012,True,23.131,36.402,20.479,"[2064, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2051, 2049]","[2051, 2051, 2051, 2051, 2048]",16
1236,9523,81,190.0,184,278.0,2024-05-26T14:04:39.816000+00:00,79.829,False,20.949,37.351,21.529,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",16
1236,9523,1,172.0,182,261.0,2024-05-26T14:06:12.507000+00:00,79.898,False,20.952,37.61,21.336,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]",17
1236,9523,2,191.0,175,280.0,2024-05-26T14:06:26.172000+00:00,81.016,False,21.263,37.825,21.928,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",17
1236,9523,3,190.0,169,280.0,2024-05-26T14:06:25.436000+00:00,80.862,False,21.334,37.899,21.629,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",17
1236,9523,4,,182,274.0,2024-05-26T14:06:01.694000+00:00,80.337,False,20.956,37.623,21.758,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",17
1236,9523,10,187.0,174,277.0,2024-05-26T14:06:20.346000+00:00,81.961,False,21.682,38.296,21.983,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]",17
1236,9523,14,189.0,174,279.0,2024-05-26T14:06:25.076000+00:00,80.799,False,21.278,37.763,21.758,"[None, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048]",17
1236,9523,16,202.0,175,273.0,2024-05-26T14:05:58.992000+00:00,80.279,False,20.925,37.498,21.856,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",17
1236,9523,18,156.0,182,271.0,2024-05-26T14:06:22.112000+00:00,81.97,False,21.68,38.423,21.867,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 0, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048]",17
1236,9523,22,181.0,173,274.0,2024-05-26T14:06:18.208000+00:00,80.335,False,21.282,37.659,21.394,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",17
1236,9523,23,177.0,170,272.0,2024-05-26T14:06:19.314000+00:00,81.137,False,21.234,38.326,21.577,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]",17
1236,9523,24,176.0,182,282.0,2024-05-26T14:06:26.463000+00:00,80.979,False,21.477,37.6,21.902,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049]",17
1236,9523,44,188.0,185,271.0,2024-05-26T14:06:15.111000+00:00,79.738,False,20.869,37.534,21.335,"[2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049]",17
1236,9523,55,191.0,182,274.0,2024-05-26T14:06:00.817000+00:00,80.076,False,21.006,37.77,21.3,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",17
1236,9523,63,195.0,177,266.0,2024-05-26T14:06:10.532000+00:00,80.15,False,21.408,37.437,21.305,"[2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2048, 2048]",17
1236,9523,77,203.0,188,275.0,2024-05-26T14:06:41.495000+00:00,76.561,False,20.39,35.884,20.287,"[2049, 2051, 2048, 2051, 2051, 2049]","[2051, 2051, 2049, 2051, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2051, 2048, 2048]",17
1236,9523,81,186.0,179,274.0,2024-05-26T14:05:59.661000+00:00,80.028,False,20.967,37.697,21.364,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",17
1236,9523,1,179.0,185,265.0,2024-05-26T14:07:32.403000+00:00,79.58,False,21.012,37.408,21.16,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,2,193.0,173,281.0,2024-05-26T14:07:47.116000+00:00,81.031,False,21.234,37.936,21.861,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",18
1236,9523,3,198.0,173,274.0,2024-05-26T14:07:46.413000+00:00,81.108,False,21.486,38.035,21.587,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048]",18
1236,9523,4,188.0,183,274.0,2024-05-26T14:07:21.935000+00:00,79.398,False,20.673,37.371,21.354,"[2051, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048]",18
1236,9523,10,186.0,177,276.0,2024-05-26T14:07:42.355000+00:00,80.797,False,21.255,38.034,21.508,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",18
1236,9523,14,193.0,171,277.0,2024-05-26T14:07:45.874000+00:00,81.075,False,21.516,37.919,21.64,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048]",18
1236,9523,16,199.0,181,273.0,2024-05-26T14:07:19.295000+00:00,79.58,False,20.612,37.578,21.39,"[None, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",18
1236,9523,18,177.0,182,273.0,2024-05-26T14:07:44.187000+00:00,80.698,False,21.328,37.86,21.51,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,22,,174,273.0,2024-05-26T14:07:38.629000+00:00,80.612,False,21.336,37.629,21.647,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",18
1236,9523,23,,180,277.0,2024-05-26T14:07:40.357000+00:00,80.042,False,21.154,37.654,21.234,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2049, 2048]",18
1236,9523,24,183.0,183,282.0,2024-05-26T14:07:47.382000+00:00,80.911,False,21.373,37.878,21.66,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,44,190.0,186,272.0,2024-05-26T14:07:34.869000+00:00,80.037,False,21.24,37.431,21.366,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 2048]",18
1236,9523,55,194.0,181,279.0,2024-05-26T14:07:20.891000+00:00,79.177,False,20.684,37.263,21.23,"[None, 2048, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,63,196.0,178,268.0,2024-05-26T14:07:30.645000+00:00,79.438,False,21.248,36.992,21.198,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,77,,188,277.0,2024-05-26T14:07:58.329000+00:00,76.567,False,20.228,35.938,20.401,"[None, 2048, 2049, 2051, 2048, 2051]","[2051, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048]",18
1236,9523,81,189.0,188,277.0,2024-05-26T14:07:19.661000+00:00,79.832,False,21.157,37.357,21.318,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2049, 2048, 2048, 2048]",18
1236,9523,1,172.0,184,264.0,2024-05-26T14:08:51.930000+00:00,80.171,False,21.034,37.869,21.268,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,2,194.0,167,281.0,2024-05-26T14:09:08.140000+00:00,81.221,False,21.335,38.02,21.866,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048]",19
1236,9523,3,191.0,175,282.0,2024-05-26T14:09:07.524000+00:00,81.31,False,21.437,38.184,21.689,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2048]",19
1236,9523,4,191.0,188,277.0,2024-05-26T14:08:41.313000+00:00,79.28,False,21.015,37.162,21.103,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2049]",19
1236,9523,10,192.0,176,277.0,2024-05-26T14:09:03.047000+00:00,79.904,False,20.839,37.422,21.643,"[None, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,14,192.0,180,278.0,2024-05-26T14:09:07.105000+00:00,80.605,False,21.373,37.682,21.55,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,16,202.0,179,273.0,2024-05-26T14:08:38.869000+00:00,78.842,False,20.806,36.89,21.146,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2048, 2048]",19
1236,9523,18,182.0,181,279.0,2024-05-26T14:09:04.773000+00:00,80.353,False,21.281,37.134,21.938,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",19
1236,9523,22,177.0,173,273.0,2024-05-26T14:08:59.241000+00:00,80.77,False,21.296,37.813,21.661,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]",19
1236,9523,23,185.0,174,275.0,2024-05-26T14:09:00.424000+00:00,80.245,False,21.25,37.787,21.208,"[2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,24,182.0,172,282.0,2024-05-26T14:09:08.401000+00:00,81.42,False,21.577,37.827,22.016,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",19
1236,9523,44,,176,274.0,2024-05-26T14:08:54.819000+00:00,79.874,False,21.105,37.383,21.386,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",19
1236,9523,55,199.0,179,281.0,2024-05-26T14:08:40.068000+00:00,79.445,False,20.957,37.056,21.432,"[2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",19
1236,9523,63,195.0,177,260.0,2024-05-26T14:08:50.139000+00:00,80.157,False,21.402,37.398,21.357,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,77,205.0,183,279.0,2024-05-26T14:09:14.722000+00:00,77.829,False,20.158,36.855,20.816,"[None, 2051, 2049, 2048, 2051, 2051]","[2048, 2048, 2048, 2048, 2049, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,81,195.0,188,277.0,2024-05-26T14:08:39.428000+00:00,79.179,False,20.809,37.085,21.285,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",19
1236,9523,1,169.0,181,265.0,2024-05-26T14:10:12.152000+00:00,79.886,False,20.908,37.402,21.576,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",20
1236,9523,2,191.0,167,280.0,2024-05-26T14:10:29.356000+00:00,80.853,False,21.147,38.153,21.553,"[None, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",20
1236,9523,3,194.0,170,269.0,2024-05-26T14:10:28.792000+00:00,80.942,False,21.16,38.339,21.443,"[2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",20
1236,9523,4,192.0,180,275.0,2024-05-26T14:10:00.773000+00:00,79.043,False,20.623,37.094,21.326,"[2051, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",20
1236,9523,10,194.0,174,278.0,2024-05-26T14:10:23.053000+00:00,80.255,False,21.069,37.547,21.639,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]",20
1236,9523,14,187.0,173,274.0,2024-05-26T14:10:27.541000+00:00,81.11,False,21.232,37.966,21.912,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",20
1236,9523,16,197.0,180,272.0,2024-05-26T14:09:57.776000+00:00,78.724,False,20.573,37.018,21.133,"[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",20
1236,9523,18,186.0,183,279.0,2024-05-26T14:10:25.225000+00:00,79.398,False,20.88,37.147,21.371,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2049, 2048]",20
1236,9523,22,189.0,178,274.0,2024-05-26T14:10:19.854000+00:00,79.991,False,21.29,37.392,21.309,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",20
1236,9523,23,183.0,165,281.0,2024-05-26T14:10:20.615000+00:00,80.36,False,21.177,37.505,21.678,"[None, 2049, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",20
1236,9523,24,184.0,181,282.0,2024-05-26T14:10:29.770000+00:00,80.904,False,21.275,37.894,21.735,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",20
1236,9523,44,180.0,180,273.0,2024-05-26T14:10:14.766000+00:00,80.504,False,21.334,37.659,21.511,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",20
1236,9523,55,197.0,184,277.0,2024-05-26T14:09:59.508000+00:00,79.403,False,20.741,37.525,21.137,"[None, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048]",20
1236,9523,63,,177,267.0,2024-05-26T14:10:10.159000+00:00,80.053,False,21.161,37.471,21.421,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",20
1236,9523,77,198.0,179,280.0,2024-05-26T14:10:32.541000+00:00,79.124,False,20.653,37.12,21.351,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",20
1236,9523,81,190.0,186,276.0,2024-05-26T14:09:58.603000+00:00,79.055,False,20.712,37.118,21.225,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048]",20
1236,9523,1,172.0,180,263.0,2024-05-26T14:11:32.084000+00:00,80.255,False,21.039,37.731,21.485,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]",21
1236,9523,2,193.0,169,281.0,2024-05-26T14:11:50.229000+00:00,80.849,False,21.285,37.812,21.752,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,3,199.0,174,278.0,2024-05-26T14:11:49.775000+00:00,80.817,False,21.205,37.822,21.79,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]",21
1236,9523,4,198.0,186,271.0,2024-05-26T14:11:19.773000+00:00,78.983,False,20.637,37.096,21.25,"[2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2049]",21
1236,9523,10,186.0,184,277.0,2024-05-26T14:11:43.226000+00:00,79.876,False,21.238,37.27,21.368,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,14,191.0,174,278.0,2024-05-26T14:11:48.650000+00:00,80.317,False,20.942,37.709,21.666,"[2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,16,199.0,184,272.0,2024-05-26T14:11:16.490000+00:00,78.472,False,20.609,36.874,20.989,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048]",21
1236,9523,18,,184,281.0,2024-05-26T14:11:44.548000+00:00,79.016,False,20.854,37.059,21.103,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,22,185.0,175,273.0,2024-05-26T14:11:39.864000+00:00,80.557,False,21.256,37.782,21.519,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,23,,174,274.0,2024-05-26T14:11:40.934000+00:00,80.937,False,21.465,38.094,21.378,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,24,181.0,177,283.0,2024-05-26T14:11:50.685000+00:00,80.669,False,21.235,37.764,21.67,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",21
1236,9523,44,193.0,183,272.0,2024-05-26T14:11:35.187000+00:00,79.76,False,21.219,37.123,21.418,"[2049, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049]",21
1236,9523,55,194.0,185,277.0,2024-05-26T14:11:18.956000+00:00,78.917,False,20.528,36.94,21.449,"[None, 2048, 2051, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048]",21
1236,9523,63,196.0,177,263.0,2024-05-26T14:11:30.369000+00:00,79.788,False,21.174,37.427,21.187,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,77,187.0,179,282.0,2024-05-26T14:11:51.671000+00:00,80.462,False,20.932,37.656,21.874,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",21
1236,9523,81,195.0,185,276.0,2024-05-26T14:11:17.714000+00:00,78.601,False,20.387,36.969,21.245,"[2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]",21
1236,9523,1,170.0,185,264.0,2024-05-26T14:12:52.188000+00:00,79.813,False,21.017,37.631,21.165,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
1236,9523,2,,167,281.0,2024-05-26T14:13:11.068000+00:00,80.897,False,21.237,38.089,21.571,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048]",22
1236,9523,3,201.0,167,260.0,2024-05-26T14:13:10.612000+00:00,80.849,False,21.09,38.262,21.497,"[2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]",22
1236,9523,4,191.0,183,276.0,2024-05-26T14:12:38.684000+00:00,78.981,False,20.655,37.155,21.171,"[2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
1236,9523,10,184.0,177,279.0,2024-05-26T14:13:03.109000+00:00,80.554,False,20.982,37.763,21.809,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
1236,9523,14,196.0,172,271.0,2024-05-26T14:13:09.005000+00:00,81.037,False,21.098,38.045,21.894,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
1236,9523,16,201.0,184,272.0,2024-05-26T14:12:34.898000+00:00,78.62,False,20.591,37.004,21.025,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
1236,9523,18,170.0,181,277.0,2024-05-26T14:13:03.530000+00:00,81.307,False,21.677,37.718,21.912,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",22
