Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.221000,2022-05-29 14:05:00.448,4008.0,0,0.0,False,1,car,1.0,5
0 days 00:00:00.381000,2022-05-29 14:05:00.608,3945.0,0,0.0,False,1,car,1.0,5
0 days 00:00:00.541000,2022-05-29 14:05:00.768,3972.0,0,0.0,False,1,car,1.0,5
0 days 00:00:00.781000,2022-05-29 14:05:01.008,3977.0,0,0.0,False,1,car,1.0,5
0 days 00:00:01.021000,2022-05-29 14:05:01.248,3941.0,0,0.0,False,1,car,1.0,5
0 days 00:00:01.501000,2022-05-29 14:05:01.728,3953.0,0,0.0,False,1,car,1.0,5
0 days 00:00:01.741000,2022-05-29 14:05:01.968,4003.0,0,0.0,False,1,car,1.0,5
0 days 00:00:01.941000,2022-05-29 14:05:02.168,4035.0,0,0.0,False,1,car,1.0,5
0 days 00:00:02.260000,2022-05-29 14:05:02.487,3998.0,0,0.0,False,1,car,1.0,5
0 days 00:00:02.540000,2022-05-29 14:05:02.767,4095.0,0,0.0,False,1,car,1.0,5
0 days 00:00:02.740000,2022-05-29 14:05:02.967,4002.0,0,0.0,False,1,car,1.0,5
0 days 00:00:02.980000,2022-05-29 14:05:03.207,3934.0,0,0.0,False,1,car,1.0,5
0 days 00:00:03.340000,2022-05-29 14:05:03.567,3968.0,0,0.0,False,1,car,1.0,5
0 days 00:00:03.740000,2022-05-29 14:05:03.967,4018.0,0,0.0,False,1,car,1.0,5
0 days 00:00:04.860000,2022-05-29 14:05:05.087,4041.0,0,0.0,False,1,car,1.0,5
0 days 00:00:05.060000,2022-05-29 14:05:05.287,4053.0,0,0.0,False,1,car,1.0,5
0 days 00:00:05.300000,2022-05-29 14:05:05.527,4025.0,0,0.0,False,1,car,1.0,5
0 days 00:00:05.540000,2022-05-29 14:05:05.767,3927.0,0,0.0,False,1,car,1.0,5
0 days 00:00:05.861000,2022-05-29 14:05:06.088,3987.0,0,0.0,False,1,car,1.0,5
0 days 00:00:06.181000,2022-05-29 14:05:06.408,4004.0,0,0.0,False,1,car,1.0,5
0 days 00:00:06.421000,2022-05-29 14:05:06.648,4034.0,0,0.0,False,1,car,1.0,5
0 days 00:00:06.661000,2022-05-29 14:05:06.888,4041.0,0,0.0,False,1,car,1.0,5
0 days 00:00:06.941000,2022-05-29 14:05:07.168,4057.0,0,0.0,False,1,car,1.0,5
0 days 00:00:07.181000,2022-05-29 14:05:07.408,4045.0,0,0.0,False,1,car,1.0,5
0 days 00:00:07.341000,2022-05-29 14:05:07.568,4044.0,0,0.0,False,1,car,1.0,5
0 days 00:00:07.701000,2022-05-29 14:05:07.928,3942.0,0,0.0,False,1,car,1.0,5
0 days 00:00:08.101000,2022-05-29 14:05:08.328,3916.0,0,0.0,False,1,car,1.0,5
0 days 00:00:08.261000,2022-05-29 14:05:08.488,3945.0,0,0.0,False,1,car,1.0,5
0 days 00:00:08.541000,2022-05-29 14:05:08.768,4008.0,0,0.0,False,1,car,1.0,5
0 days 00:00:08.900000,2022-05-29 14:05:09.127,3975.0,0,0.0,False,1,car,1.0,5
0 days 00:00:09.060000,2022-05-29 14:05:09.287,4040.0,0,0.0,False,1,car,1.0,5
0 days 00:00:09.380000,2022-05-29 14:05:09.607,4144.0,0,0.0,False,1,car,1.0,5
0 days 00:00:09.580000,2022-05-29 14:05:09.807,4095.0,0,0.0,False,1,car,1.0,5
0 days 00:00:09.981000,2022-05-29 14:05:10.208,4037.0,0,0.0,False,1,car,1.0,5
0 days 00:00:10.380000,2022-05-29 14:05:10.607,4040.0,0,0.0,False,1,car,1.0,5
0 days 00:00:10.580000,2022-05-29 14:05:10.807,4029.0,0,0.0,False,1,car,1.0,5
0 days 00:00:10.900000,2022-05-29 14:05:11.127,3922.0,0,0.0,False,1,car,1.0,5
0 days 00:00:11.140000,2022-05-29 14:05:11.367,4015.0,0,0.0,False,1,car,1.0,5
0 days 00:00:11.381000,2022-05-29 14:05:11.608,3942.0,0,0.0,False,1,car,1.0,5
0 days 00:00:11.701000,2022-05-29 14:05:11.928,4025.0,0,0.0,False,1,car,1.0,5
0 days 00:00:12.100000,2022-05-29 14:05:12.327,4023.0,0,0.0,False,1,car,1.0,5
0 days 00:00:12.461000,2022-05-29 14:05:12.688,3984.0,0,0.0,False,1,car,1.0,5
0 days 00:00:12.781000,2022-05-29 14:05:13.008,3941.0,0,0.0,False,1,car,1.0,5
0 days 00:00:13.061000,2022-05-29 14:05:13.288,4015.0,0,0.0,False,1,car,1.0,5
0 days 00:00:13.381000,2022-05-29 14:05:13.608,4013.0,0,0.0,False,1,car,1.0,5
0 days 00:00:13.621000,2022-05-29 14:05:13.848,4079.0,0,0.0,False,1,car,1.0,5
0 days 00:00:13.861000,2022-05-29 14:05:14.088,4075.0,0,0.0,False,1,car,1.0,5
0 days 00:00:14.141000,2022-05-29 14:05:14.368,4027.0,0,0.0,False,1,car,1.0,5
0 days 00:00:14.381000,2022-05-29 14:05:14.608,4033.0,0,0.0,False,1,car,1.0,5
0 days 00:00:14.541000,2022-05-29 14:05:14.768,4030.0,0,0.0,False,1,car,1.0,5
0 days 00:00:14.701000,2022-05-29 14:05:14.928,3936.0,0,0.0,False,1,car,1.0,5
