Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.221000,2022-05-29 14:05:00.448,3571.0,0,0.0,False,1,car,1.0,10
0 days 00:00:00.381000,2022-05-29 14:05:00.608,3573.0,0,0.0,False,1,car,1.0,10
0 days 00:00:00.541000,2022-05-29 14:05:00.768,3523.0,0,0.0,False,1,car,1.0,10
0 days 00:00:00.781000,2022-05-29 14:05:01.008,3533.0,0,0.0,False,1,car,1.0,10
0 days 00:00:01.021000,2022-05-29 14:05:01.248,3540.0,0,0.0,False,1,car,1.0,10
0 days 00:00:01.501000,2022-05-29 14:05:01.728,3587.0,0,0.0,False,1,car,1.0,10
0 days 00:00:01.741000,2022-05-29 14:05:01.968,3528.0,0,0.0,False,1,car,1.0,10
0 days 00:00:01.941000,2022-05-29 14:05:02.168,3486.0,0,0.0,False,1,car,1.0,10
0 days 00:00:02.260000,2022-05-29 14:05:02.487,3547.0,0,0.0,False,1,car,1.0,10
0 days 00:00:02.540000,2022-05-29 14:05:02.767,3561.0,0,0.0,False,1,car,1.0,10
0 days 00:00:02.740000,2022-05-29 14:05:02.967,3407.0,0,0.0,False,1,car,1.0,10
0 days 00:00:02.980000,2022-05-29 14:05:03.207,3502.0,0,0.0,False,1,car,1.0,10
0 days 00:00:03.340000,2022-05-29 14:05:03.567,3507.0,0,0.0,False,1,car,1.0,10
0 days 00:00:03.740000,2022-05-29 14:05:03.967,3562.0,0,0.0,False,1,car,1.0,10
0 days 00:00:04.860000,2022-05-29 14:05:05.087,3508.0,0,0.0,False,1,car,1.0,10
0 days 00:00:05.060000,2022-05-29 14:05:05.287,3580.0,0,0.0,False,1,car,1.0,10
0 days 00:00:05.300000,2022-05-29 14:05:05.527,3581.0,0,0.0,False,1,car,1.0,10
0 days 00:00:05.540000,2022-05-29 14:05:05.767,3574.0,0,0.0,False,1,car,1.0,10
0 days 00:00:05.861000,2022-05-29 14:05:06.088,3519.0,0,0.0,False,1,car,1.0,10
0 days 00:00:06.181000,2022-05-29 14:05:06.408,3619.0,0,0.0,False,1,car,1.0,10
0 days 00:00:06.421000,2022-05-29 14:05:06.648,3516.0,0,0.0,False,1,car,1.0,10
0 days 00:00:06.661000,2022-05-29 14:05:06.888,3487.0,0,0.0,False,1,car,1.0,10
0 days 00:00:06.941000,2022-05-29 14:05:07.168,3544.0,0,0.0,False,1,car,1.0,10
0 days 00:00:07.181000,2022-05-29 14:05:07.408,3571.0,0,0.0,False,1,car,1.0,10
0 days 00:00:07.341000,2022-05-29 14:05:07.568,3543.0,0,0.0,False,1,car,1.0,10
0 days 00:00:07.701000,2022-05-29 14:05:07.928,3518.0,0,0.0,False,1,car,1.0,10
0 days 00:00:08.101000,2022-05-29 14:05:08.328,3413.0,0,0.0,False,1,car,1.0,10
