Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.026000,2021-05-23 13:02:55.466,10711.0,1,15.0,False,1,car,1.0,9
0 days 00:00:00.266000,2021-05-23 13:02:55.706,10437.0,1,15.0,False,1,car,1.0,9
0 days 00:00:00.546000,2021-05-23 13:02:55.986,9045.0,1,20.0,False,1,car,1.0,9
0 days 00:00:00.786000,2021-05-23 13:02:56.226,7365.0,1,19.0,False,1,car,1.0,9
0 days 00:00:01.026000,2021-05-23 13:02:56.466,8141.0,1,25.0,False,1,car,1.0,9
0 days 00:00:01.266000,2021-05-23 13:02:56.706,7448.0,1,23.0,False,1,car,1.0,9
0 days 00:00:01.506000,2021-05-23 13:02:56.946,5768.0,1,25.0,False,1,car,1.0,9
0 days 00:00:01.746000,2021-05-23 13:02:57.186,6756.0,1,27.0,False,1,car,1.0,9
0 days 00:00:01.986000,2021-05-23 13:02:57.426,6942.0,1,29.0,False,1,car,1.0,9
0 days 00:00:02.225000,2021-05-23 13:02:57.665,7479.0,1,37.0,False,1,car,1.0,9
0 days 00:00:02.465000,2021-05-23 13:02:57.905,8806.0,1,42.0,False,1,car,1.0,9
0 days 00:00:02.705000,2021-05-23 13:02:58.145,10486.0,1,47.0,False,1,car,1.0,9
0 days 00:00:02.945000,2021-05-23 13:02:58.385,9057.0,2,53.0,False,1,car,1.0,9
0 days 00:00:03.185000,2021-05-23 13:02:58.625,9927.0,2,69.0,False,1,car,1.0,9
0 days 00:00:03.386000,2021-05-23 13:02:58.826,10417.0,2,68.0,False,1,car,1.0,9
0 days 00:00:03.626000,2021-05-23 13:02:59.066,10008.0,2,69.0,False,1,car,1.0,9
0 days 00:00:03.866000,2021-05-23 13:02:59.306,10446.0,3,76.0,False,1,car,1.0,9
0 days 00:00:04.106000,2021-05-23 13:02:59.546,10910.0,3,82.0,False,1,car,1.0,9
0 days 00:00:04.346000,2021-05-23 13:02:59.786,10505.0,4,100.0,False,1,car,1.0,9
0 days 00:00:04.586000,2021-05-23 13:03:00.026,10971.0,4,100.0,False,1,car,1.0,9
0 days 00:00:04.866000,2021-05-23 13:03:00.306,11036.0,4,100.0,False,1,car,1.0,9
0 days 00:00:05.106000,2021-05-23 13:03:00.546,10120.0,5,100.0,False,1,car,1.0,9
0 days 00:00:05.346000,2021-05-23 13:03:00.786,10766.0,5,100.0,False,1,car,1.0,9
0 days 00:00:05.586000,2021-05-23 13:03:01.026,10834.0,5,100.0,False,1,car,1.0,9
0 days 00:00:05.826000,2021-05-23 13:03:01.266,11299.0,5,100.0,False,1,car,1.0,9
0 days 00:00:06.066000,2021-05-23 13:03:01.506,10395.0,6,100.0,False,1,car,1.0,9
0 days 00:00:06.306000,2021-05-23 13:03:01.746,9672.0,6,0.0,False,1,car,1.0,9
0 days 00:00:06.586000,2021-05-23 13:03:02.026,9021.0,6,0.0,False,1,car,1.0,9
0 days 00:00:06.826000,2021-05-23 13:03:02.266,9334.0,6,0.0,False,1,car,1.0,9
0 days 00:00:07.066000,2021-05-23 13:03:02.506,9317.0,5,0.0,False,1,car,1.0,9
0 days 00:00:07.306000,2021-05-23 13:03:02.746,9620.0,5,0.0,False,1,car,1.0,9
0 days 00:00:07.546000,2021-05-23 13:03:02.986,9177.0,4,0.0,False,1,car,1.0,9
0 days 00:00:07.786000,2021-05-23 13:03:03.226,9078.0,4,0.0,False,1,car,1.0,9
0 days 00:00:08.026000,2021-05-23 13:03:03.466,8601.0,4,0.0,False,1,car,1.0,9
0 days 00:00:08.266000,2021-05-23 13:03:03.706,9721.0,4,0.0,False,1,car,1.0,9
0 days 00:00:08.506000,2021-05-23 13:03:03.946,8869.0,3,0.0,False,1,car,1.0,9
0 days 00:00:08.746000,2021-05-23 13:03:04.186,7973.0,3,0.0,False,1,car,1.0,9
0 days 00:00:08.985000,2021-05-23 13:03:04.425,7177.0,3,0.0,False,1,car,1.0,9
0 days 00:00:09.225000,2021-05-23 13:03:04.665,7336.0,3,0.0,False,1,car,1.0,9
0 days 00:00:09.505000,2021-05-23 13:03:04.945,7428.0,2,0.0,False,1,car,1.0,9
0 days 00:00:09.745000,2021-05-23 13:03:05.185,7222.0,2,0.0,False,1,car,1.0,9
0 days 00:00:09.946000,2021-05-23 13:03:05.386,6591.0,2,3.0,False,1,car,1.0,9
0 days 00:00:10.186000,2021-05-23 13:03:05.626,5894.0,2,0.0,False,1,car,1.0,9
0 days 00:00:10.426000,2021-05-23 13:03:05.866,6097.0,2,15.0,False,1,car,1.0,9
0 days 00:00:10.666000,2021-05-23 13:03:06.106,5918.0,2,1.0,False,1,car,1.0,9
0 days 00:00:10.906000,2021-05-23 13:03:06.346,5380.0,2,1.0,False,1,car,1.0,9
0 days 00:00:11.146000,2021-05-23 13:03:06.586,4965.0,2,0.0,False,1,car,1.0,9
0 days 00:00:11.386000,2021-05-23 13:03:06.826,4703.0,2,11.0,False,1,car,1.0,9
0 days 00:00:11.626000,2021-05-23 13:03:07.066,5727.0,2,23.0,False,1,car,1.0,9
0 days 00:00:11.866000,2021-05-23 13:03:07.306,5566.0,2,8.0,False,1,car,1.0,9
0 days 00:00:12.146000,2021-05-23 13:03:07.586,6011.0,2,22.0,False,1,car,1.0,9
0 days 00:00:12.386000,2021-05-23 13:03:07.826,6799.0,2,27.0,False,1,car,1.0,9
0 days 00:00:12.626000,2021-05-23 13:03:08.066,7211.0,2,27.0,False,1,car,1.0,9
0 days 00:00:12.906000,2021-05-23 13:03:08.346,8527.0,2,42.0,False,1,car,1.0,9
0 days 00:00:13.146000,2021-05-23 13:03:08.586,8944.0,2,42.0,False,1,car,1.0,9
0 days 00:00:13.386000,2021-05-23 13:03:08.826,9625.0,2,58.0,False,1,car,1.0,9
0 days 00:00:13.626000,2021-05-23 13:03:09.066,10486.0,2,59.0,False,1,car,1.0,9
0 days 00:00:13.866000,2021-05-23 13:03:09.306,10611.0,2,60.0,False,1,car,1.0,9
0 days 00:00:14.106000,2021-05-23 13:03:09.546,10077.0,3,63.0,False,1,car,1.0,9
0 days 00:00:14.346000,2021-05-23 13:03:09.786,11754.0,3,82.0,False,1,car,1.0,9
0 days 00:00:14.586000,2021-05-23 13:03:10.026,10928.0,3,82.0,False,1,car,1.0,9
0 days 00:00:14.826000,2021-05-23 13:03:10.266,10945.0,4,85.0,False,1,car,1.0,9
0 days 00:00:15.066000,2021-05-23 13:03:10.506,10851.0,4,72.0,False,1,car,1.0,9
0 days 00:00:15.346000,2021-05-23 13:03:10.786,10757.0,4,75.0,False,1,car,1.0,9
0 days 00:00:15.586000,2021-05-23 13:03:11.026,10030.0,5,78.0,False,1,car,1.0,9
0 days 00:00:15.825000,2021-05-23 13:03:11.265,10628.0,5,89.0,False,1,car,1.0,9
0 days 00:00:16.065000,2021-05-23 13:03:11.505,10975.0,5,100.0,False,1,car,1.0,9
0 days 00:00:16.305000,2021-05-23 13:03:11.745,11247.0,5,100.0,False,1,car,1.0,9
0 days 00:00:16.506000,2021-05-23 13:03:11.946,10834.0,5,100.0,False,1,car,1.0,9
0 days 00:00:16.746000,2021-05-23 13:03:12.186,10451.0,6,100.0,False,1,car,1.0,9
0 days 00:00:16.986000,2021-05-23 13:03:12.426,10689.0,6,100.0,False,1,car,1.0,9
0 days 00:00:17.226000,2021-05-23 13:03:12.666,11064.0,6,100.0,False,1,car,1.0,9
0 days 00:00:17.466000,2021-05-23 13:03:12.906,11269.0,6,100.0,False,1,car,1.0,9
0 days 00:00:17.706000,2021-05-23 13:03:13.146,10651.0,6,4.0,False,1,car,1.0,9
0 days 00:00:17.946000,2021-05-23 13:03:13.386,10518.0,6,0.0,False,1,car,1.0,9
0 days 00:00:18.186000,2021-05-23 13:03:13.626,10240.0,6,4.0,False,1,car,1.0,9
0 days 00:00:18.426000,2021-05-23 13:03:13.866,10233.0,6,5.0,False,1,car,1.0,9
0 days 00:00:18.666000,2021-05-23 13:03:14.106,9869.0,6,8.0,False,1,car,1.0,9
0 days 00:00:18.906000,2021-05-23 13:03:14.346,9658.0,6,14.0,False,1,car,1.0,9
0 days 00:00:19.146000,2021-05-23 13:03:14.586,9616.0,6,18.0,False,1,car,1.0,9
0 days 00:00:19.386000,2021-05-23 13:03:14.826,9565.0,6,12.0,False,1,car,1.0,9
0 days 00:00:19.626000,2021-05-23 13:03:15.066,9338.0,6,8.0,False,1,car,1.0,9
0 days 00:00:19.906000,2021-05-23 13:03:15.346,8816.0,6,0.0,False,1,car,1.0,9
0 days 00:00:20.146000,2021-05-23 13:03:15.586,8592.0,6,0.0,False,1,car,1.0,9
0 days 00:00:20.386000,2021-05-23 13:03:15.826,8055.0,6,0.0,False,1,car,1.0,9
0 days 00:00:20.626000,2021-05-23 13:03:16.066,8999.0,6,0.0,False,1,car,1.0,9
0 days 00:00:20.866000,2021-05-23 13:03:16.306,8511.0,5,0.0,False,1,car,1.0,9
0 days 00:00:21.106000,2021-05-23 13:03:16.546,8426.0,5,0.0,False,1,car,1.0,9
0 days 00:00:21.346000,2021-05-23 13:03:16.786,7802.0,5,0.0,False,1,car,1.0,9
