Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.026000,2021-05-23 13:02:55.466,10646.0,1,25.0,True,1,car,1.0,18
0 days 00:00:00.266000,2021-05-23 13:02:55.706,10530.0,1,25.0,True,1,car,1.0,18
0 days 00:00:00.546000,2021-05-23 13:02:55.986,8710.0,1,24.0,False,1,car,1.0,18
0 days 00:00:00.786000,2021-05-23 13:02:56.226,7030.0,1,23.0,False,1,car,1.0,18
0 days 00:00:01.026000,2021-05-23 13:02:56.466,5350.0,1,23.0,False,1,car,1.0,18
0 days 00:00:01.266000,2021-05-23 13:02:56.706,4327.0,1,24.0,False,1,car,1.0,18
0 days 00:00:01.506000,2021-05-23 13:02:56.946,4743.0,1,30.0,False,1,car,1.0,18
0 days 00:00:01.746000,2021-05-23 13:02:57.186,5511.0,1,34.0,False,1,car,1.0,18
0 days 00:00:01.986000,2021-05-23 13:02:57.426,6749.0,1,41.0,False,1,car,1.0,18
0 days 00:00:02.225000,2021-05-23 13:02:57.665,8106.0,1,48.0,False,1,car,1.0,18
0 days 00:00:02.465000,2021-05-23 13:02:57.905,9178.0,1,52.0,False,1,car,1.0,18
0 days 00:00:02.705000,2021-05-23 13:02:58.145,10484.0,1,62.0,False,1,car,1.0,18
0 days 00:00:02.945000,2021-05-23 13:02:58.385,12007.0,1,74.0,False,1,car,1.0,18
0 days 00:00:03.185000,2021-05-23 13:02:58.625,12290.0,1,73.0,False,1,car,1.0,18
0 days 00:00:03.386000,2021-05-23 13:02:58.826,10998.0,2,79.0,False,1,car,1.0,18
0 days 00:00:03.626000,2021-05-23 13:02:59.066,11907.0,2,99.0,False,1,car,1.0,18
0 days 00:00:03.866000,2021-05-23 13:02:59.306,11274.0,2,99.0,False,1,car,1.0,18
0 days 00:00:04.106000,2021-05-23 13:02:59.546,11344.0,3,99.0,False,1,car,1.0,18
0 days 00:00:04.346000,2021-05-23 13:02:59.786,11677.0,3,99.0,False,1,car,1.0,18
