Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.071000,2019-05-26 13:12:46.052,9221.0,1,36.0,True,1,car,1.0,5
0 days 00:00:00.311000,2019-05-26 13:12:46.292,9034.0,1,36.0,True,1,car,1.0,5
0 days 00:00:00.551000,2019-05-26 13:12:46.532,7354.0,1,37.0,False,1,car,1.0,5
0 days 00:00:00.752000,2019-05-26 13:12:46.733,5954.0,1,36.0,False,1,car,1.0,5
0 days 00:00:00.992000,2019-05-26 13:12:46.973,4274.0,1,37.0,False,1,car,1.0,5
0 days 00:00:01.231000,2019-05-26 13:12:47.212,4149.0,1,38.0,False,1,car,1.0,5
0 days 00:00:01.511000,2019-05-26 13:12:47.492,5244.0,1,46.0,False,1,car,1.0,5
0 days 00:00:01.751000,2019-05-26 13:12:47.732,6455.0,1,48.0,False,1,car,1.0,5
0 days 00:00:01.990000,2019-05-26 13:12:47.971,7884.0,1,59.0,False,1,car,1.0,5
0 days 00:00:02.230000,2019-05-26 13:12:48.211,9564.0,1,61.0,False,1,car,1.0,5
0 days 00:00:02.431000,2019-05-26 13:12:48.412,10964.0,1,64.0,False,1,car,1.0,5
0 days 00:00:02.671000,2019-05-26 13:12:48.652,11239.0,1,71.0,False,1,car,1.0,5
0 days 00:00:02.911000,2019-05-26 13:12:48.892,9559.0,2,73.0,False,1,car,1.0,5
0 days 00:00:03.151000,2019-05-26 13:12:49.132,10305.0,2,78.0,False,1,car,1.0,5
0 days 00:00:03.391000,2019-05-26 13:12:49.372,10459.0,2,85.0,False,1,car,1.0,5
0 days 00:00:03.671000,2019-05-26 13:12:49.652,11641.0,3,100.0,False,1,car,1.0,5
0 days 00:00:03.912000,2019-05-26 13:12:49.893,10974.0,3,100.0,False,1,car,1.0,5
0 days 00:00:04.151000,2019-05-26 13:12:50.132,10742.0,4,100.0,False,1,car,1.0,5
0 days 00:00:04.391000,2019-05-26 13:12:50.372,11357.0,4,100.0,False,1,car,1.0,5
0 days 00:00:04.631000,2019-05-26 13:12:50.612,10624.0,4,83.0,True,1,car,1.0,5
0 days 00:00:04.871000,2019-05-26 13:12:50.852,9344.0,5,10.0,False,1,car,1.0,5
0 days 00:00:05.112000,2019-05-26 13:12:51.093,9499.0,5,56.0,False,1,car,1.0,5
0 days 00:00:05.351000,2019-05-26 13:12:51.332,9763.0,5,56.0,True,1,car,1.0,5
0 days 00:00:05.552000,2019-05-26 13:12:51.533,8884.0,5,0.0,True,1,car,1.0,5
0 days 00:00:05.791000,2019-05-26 13:12:51.772,8785.0,5,0.0,True,1,car,1.0,5
0 days 00:00:06.031000,2019-05-26 13:12:52.012,9120.0,4,8.0,True,1,car,1.0,5
0 days 00:00:06.271000,2019-05-26 13:12:52.252,9958.0,3,1.0,True,1,car,1.0,5
0 days 00:00:06.472000,2019-05-26 13:12:52.453,9251.0,3,3.0,True,1,car,1.0,5
0 days 00:00:06.712000,2019-05-26 13:12:52.693,8946.0,3,12.0,True,1,car,1.0,5
0 days 00:00:06.952000,2019-05-26 13:12:52.933,9127.0,3,0.0,True,1,car,1.0,5
0 days 00:00:07.192000,2019-05-26 13:12:53.173,8444.0,2,0.0,True,1,car,1.0,5
0 days 00:00:07.431000,2019-05-26 13:12:53.412,7484.0,2,3.0,True,1,car,1.0,5
0 days 00:00:07.671000,2019-05-26 13:12:53.652,7216.0,2,16.0,True,1,car,1.0,5
0 days 00:00:07.872000,2019-05-26 13:12:53.853,6928.0,2,18.0,True,1,car,1.0,5
0 days 00:00:08.112000,2019-05-26 13:12:54.093,6719.0,2,22.0,True,1,car,1.0,5
0 days 00:00:08.351000,2019-05-26 13:12:54.332,6063.0,2,7.0,True,1,car,1.0,5
0 days 00:00:08.591000,2019-05-26 13:12:54.572,6576.0,2,27.0,False,1,car,1.0,5
0 days 00:00:08.831000,2019-05-26 13:12:54.812,6735.0,2,19.0,False,1,car,1.0,5
0 days 00:00:09.071000,2019-05-26 13:12:55.052,6674.0,2,42.0,False,1,car,1.0,5
0 days 00:00:09.310000,2019-05-26 13:12:55.291,7262.0,2,58.0,False,1,car,1.0,5
0 days 00:00:09.511000,2019-05-26 13:12:55.492,8194.0,2,67.0,False,1,car,1.0,5
0 days 00:00:09.751000,2019-05-26 13:12:55.732,9369.0,2,80.0,False,1,car,1.0,5
0 days 00:00:09.991000,2019-05-26 13:12:55.972,11049.0,2,81.0,False,1,car,1.0,5
0 days 00:00:10.231000,2019-05-26 13:12:56.212,10658.0,2,87.0,False,1,car,1.0,5
0 days 00:00:10.432000,2019-05-26 13:12:56.413,10014.0,3,91.0,False,1,car,1.0,5
0 days 00:00:10.671000,2019-05-26 13:12:56.652,11587.0,3,100.0,False,1,car,1.0,5
0 days 00:00:10.911000,2019-05-26 13:12:56.892,11950.0,3,100.0,False,1,car,1.0,5
0 days 00:00:11.151000,2019-05-26 13:12:57.132,11133.0,4,100.0,False,1,car,1.0,5
0 days 00:00:11.391000,2019-05-26 13:12:57.372,11732.0,4,100.0,False,1,car,1.0,5
0 days 00:00:11.631000,2019-05-26 13:12:57.612,10780.0,4,100.0,False,1,car,1.0,5
0 days 00:00:11.832000,2019-05-26 13:12:57.813,10614.0,5,100.0,False,1,car,1.0,5
0 days 00:00:12.072000,2019-05-26 13:12:58.053,10941.0,5,100.0,False,1,car,1.0,5
0 days 00:00:12.311000,2019-05-26 13:12:58.292,11469.0,5,100.0,False,1,car,1.0,5
0 days 00:00:12.512000,2019-05-26 13:12:58.493,11343.0,5,96.0,False,1,car,1.0,5
0 days 00:00:12.751000,2019-05-26 13:12:58.732,10239.0,6,68.0,False,1,car,1.0,5
0 days 00:00:12.952000,2019-05-26 13:12:58.933,10364.0,6,81.0,False,1,car,1.0,5
0 days 00:00:13.192000,2019-05-26 13:12:59.173,10616.0,6,100.0,False,1,car,1.0,5
0 days 00:00:13.432000,2019-05-26 13:12:59.413,10693.0,6,83.0,False,1,car,1.0,5
0 days 00:00:13.671000,2019-05-26 13:12:59.652,10824.0,6,73.0,True,1,car,1.0,5
0 days 00:00:13.911000,2019-05-26 13:12:59.892,10871.0,6,72.0,True,1,car,1.0,5
0 days 00:00:14.112000,2019-05-26 13:13:00.093,10845.0,6,67.0,True,1,car,1.0,5
0 days 00:00:14.352000,2019-05-26 13:13:00.333,10903.0,6,68.0,False,1,car,1.0,5
0 days 00:00:14.632000,2019-05-26 13:13:00.613,10885.0,6,62.0,False,1,car,1.0,5
0 days 00:00:14.912000,2019-05-26 13:13:00.893,10958.0,6,56.0,False,1,car,1.0,5
0 days 00:00:15.151000,2019-05-26 13:13:01.132,11060.0,6,77.0,False,1,car,1.0,5
0 days 00:00:15.391000,2019-05-26 13:13:01.372,11209.0,6,100.0,False,1,car,1.0,5
0 days 00:00:15.631000,2019-05-26 13:13:01.612,11199.0,6,68.0,True,1,car,1.0,5
0 days 00:00:15.870000,2019-05-26 13:13:01.851,11461.0,6,67.0,True,1,car,1.0,5
0 days 00:00:16.071000,2019-05-26 13:13:02.052,10790.0,6,9.0,True,1,car,1.0,5
0 days 00:00:16.311000,2019-05-26 13:13:02.292,10146.0,6,0.0,True,1,car,1.0,5
0 days 00:00:16.551000,2019-05-26 13:13:02.532,9433.0,6,6.0,True,1,car,1.0,5
0 days 00:00:16.791000,2019-05-26 13:13:02.772,8974.0,6,0.0,True,1,car,1.0,5
0 days 00:00:17.031000,2019-05-26 13:13:03.012,8496.0,6,5.0,True,1,car,1.0,5
0 days 00:00:17.272000,2019-05-26 13:13:03.253,8015.0,6,8.0,True,1,car,1.0,5
0 days 00:00:17.512000,2019-05-26 13:13:03.493,8558.0,6,9.0,True,1,car,1.0,5
0 days 00:00:17.751000,2019-05-26 13:13:03.732,8415.0,5,7.0,True,1,car,1.0,5
0 days 00:00:18.031000,2019-05-26 13:13:04.012,8022.0,5,9.0,True,1,car,1.0,5
0 days 00:00:18.271000,2019-05-26 13:13:04.252,8959.0,5,13.0,True,1,car,1.0,5
0 days 00:00:18.551000,2019-05-26 13:13:04.532,8657.0,4,24.0,True,1,car,1.0,5
0 days 00:00:18.791000,2019-05-26 13:13:04.772,8585.0,4,30.0,False,1,car,1.0,5
0 days 00:00:19.031000,2019-05-26 13:13:05.012,8485.0,4,39.0,False,1,car,1.0,5
0 days 00:00:19.232000,2019-05-26 13:13:05.213,8340.0,4,29.0,False,1,car,1.0,5
0 days 00:00:19.472000,2019-05-26 13:13:05.453,8281.0,4,30.0,False,1,car,1.0,5
0 days 00:00:19.712000,2019-05-26 13:13:05.693,8415.0,4,44.0,False,1,car,1.0,5
0 days 00:00:19.951000,2019-05-26 13:13:05.932,8566.0,4,53.0,False,1,car,1.0,5
0 days 00:00:20.191000,2019-05-26 13:13:06.172,8555.0,4,48.0,False,1,car,1.0,5
