Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.026000,2021-05-23 13:02:55.466,10094.0,1,23.0,False,1,car,1.0,7
0 days 00:00:00.266000,2021-05-23 13:02:55.706,10167.0,1,23.0,False,1,car,1.0,7
0 days 00:00:00.546000,2021-05-23 13:02:55.986,8627.0,1,23.0,False,1,car,1.0,7
0 days 00:00:00.786000,2021-05-23 13:02:56.226,6947.0,1,23.0,False,1,car,1.0,7
0 days 00:00:01.026000,2021-05-23 13:02:56.466,5267.0,1,23.0,False,1,car,1.0,7
0 days 00:00:01.266000,2021-05-23 13:02:56.706,4910.0,1,24.0,False,1,car,1.0,7
0 days 00:00:01.506000,2021-05-23 13:02:56.946,5692.0,1,35.0,False,1,car,1.0,7
0 days 00:00:01.746000,2021-05-23 13:02:57.186,5832.0,1,35.0,False,1,car,1.0,7
0 days 00:00:01.986000,2021-05-23 13:02:57.426,7512.0,1,49.0,False,1,car,1.0,7
0 days 00:00:02.225000,2021-05-23 13:02:57.665,8912.0,1,52.0,False,1,car,1.0,7
0 days 00:00:02.465000,2021-05-23 13:02:57.905,9784.0,1,62.0,False,1,car,1.0,7
0 days 00:00:02.705000,2021-05-23 13:02:58.145,11464.0,1,73.0,False,1,car,1.0,7
0 days 00:00:02.945000,2021-05-23 13:02:58.385,11972.0,1,74.0,False,1,car,1.0,7
0 days 00:00:03.185000,2021-05-23 13:02:58.625,11614.0,2,98.0,False,1,car,1.0,7
0 days 00:00:03.386000,2021-05-23 13:02:58.826,11894.0,2,100.0,False,1,car,1.0,7
0 days 00:00:03.626000,2021-05-23 13:02:59.066,10959.0,2,100.0,False,1,car,1.0,7
0 days 00:00:03.866000,2021-05-23 13:02:59.306,11194.0,3,100.0,False,1,car,1.0,7
0 days 00:00:04.106000,2021-05-23 13:02:59.546,11784.0,3,100.0,False,1,car,1.0,7
0 days 00:00:04.346000,2021-05-23 13:02:59.786,10724.0,4,100.0,False,1,car,1.0,7
0 days 00:00:04.586000,2021-05-23 13:03:00.026,10983.0,4,100.0,False,1,car,1.0,7
0 days 00:00:04.866000,2021-05-23 13:03:00.306,12042.0,4,100.0,False,1,car,1.0,7
0 days 00:00:05.106000,2021-05-23 13:03:00.546,11644.0,4,100.0,False,1,car,1.0,7
0 days 00:00:05.346000,2021-05-23 13:03:00.786,10988.0,5,100.0,False,1,car,1.0,7
0 days 00:00:05.586000,2021-05-23 13:03:01.026,11380.0,5,100.0,True,1,car,1.0,7
0 days 00:00:05.826000,2021-05-23 13:03:01.266,10955.0,5,18.0,True,1,car,1.0,7
0 days 00:00:06.066000,2021-05-23 13:03:01.506,10563.0,5,10.0,True,1,car,1.0,7
0 days 00:00:06.306000,2021-05-23 13:03:01.746,10082.0,5,5.0,True,1,car,1.0,7
0 days 00:00:06.586000,2021-05-23 13:03:02.026,9091.0,5,2.0,True,1,car,1.0,7
0 days 00:00:06.826000,2021-05-23 13:03:02.266,8711.0,5,12.0,True,1,car,1.0,7
0 days 00:00:07.066000,2021-05-23 13:03:02.506,8747.0,5,0.0,True,1,car,1.0,7
