DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS,Year
1,1,3070.820484581498,0.7742290748898678,7.525330396475771,89,0,2024
1,3,0.0,0.0,0.0,0,0,2024
1,4,0.0,0.0,0.0,0,0,2024
1,5,0.0,0.0,0.0,0,0,2024
1,6,61.51779935275081,0.0,0.0,0,0,2024
1,7,538.885993485342,0.0,0.0,0,0,2024
1,8,0.0,0.0,0.0,0,0,2024
1,9,0.0,0.0,0.0,0,0,2024
1,10,652.9473684210526,0.0,0.0,0,0,2024
1,11,0.0,0.0,0.0,0,0,2024
1,12,0.0,0.0,0.0,0,0,2024
1,13,0.0,0.0,0.0,0,0,2024
1,14,0.0,0.0,0.0,0,0,2024
1,15,654.6913183279743,0.0,0.0,0,0,2024
1,16,0.0,0.0,0.0,0,0,2024
1,17,0.0,0.0,0.0,0,0,2024
1,18,0.0,0.0,0.0,0,0,2024
1,19,0.0,0.0,0.0,0,0,2024
1,20,0.0,0.0,0.0,0,0,2024
1,21,0.0,0.0,0.0,0,0,2024
1,22,0.0,0.0,0.0,0,0,2024
1,23,0.0,0.0,0.0,9,0,2024
1,24,0.0,0.0,0.0,1,0,2024
1,25,0.0,0.0,0.0,27,0,2024
1,26,0.0,0.0,0.0,10,0,2024
1,27,0.0,0.0,0.0,0,0,2024
1,28,0.0,0.0,0.0,28,0,2024
1,29,1779.9169435215947,0.03322259136212625,0.0,31,0,2024
1,30,5426.80701754386,1.3533834586466165,14.759398496240602,80,0,2024
1,31,6864.766666666666,2.0633333333333335,27.496666666666666,66,0,2024
1,32,6390.601973684211,1.4901315789473684,17.105263157894736,191,0,2024
1,33,8927.013468013469,3.6936026936026938,41.21212121212121,80,0,2024
1,34,8855.27027027027,3.597972972972973,37.37837837837838,71,12,2024
1,35,8767.0,3.7186440677966104,38.179661016949154,78,0,2024
1,36,8678.059210526315,3.6447368421052633,37.483552631578945,84,0,2024
1,37,8730.484848484848,3.787878787878788,41.158249158249156,76,0,2024
1,38,8672.174657534246,3.75,40.071917808219176,73,0,2024
1,39,8716.0,3.6203389830508477,39.18983050847458,73,0,2024
1,40,8625.256055363321,3.643598615916955,36.1280276816609,81,0,2024
1,41,8676.430034129693,3.84641638225256,39.122866894197955,79,0,2024
1,42,8660.083612040135,3.809364548494983,41.936454849498325,66,0,2024
1,43,8719.6,3.8688524590163933,39.75081967213115,84,0,2024
1,44,8761.361204013378,3.779264214046823,41.11036789297659,82,0,2024
1,45,8686.225589225589,3.808080808080808,37.75084175084175,77,0,2024
1,46,8603.175496688742,3.9900662251655628,39.7317880794702,76,0,2024
1,47,8669.494915254238,3.986440677966102,40.58305084745763,76,0,2024
1,48,8745.975945017182,3.9587628865979383,40.982817869415804,74,0,2024
1,49,8762.320819112629,3.955631399317406,40.50511945392491,87,0,2024
1,50,8754.359735973598,3.8943894389438944,42.05940594059406,76,0,2024
1,51,8560.124293785311,3.903954802259887,41.045197740113,86,0,2024
1,52,8500.210702341137,3.8896321070234112,41.020066889632105,77,0,2024
1,53,8496.736111111111,3.954861111111111,39.729166666666664,74,0,2024
1,54,8676.506993006993,3.972027972027972,39.51398601398601,75,0,2024
1,55,8686.090277777777,4.107638888888889,42.447916666666664,73,0,2024
1,56,8809.943462897527,3.9929328621908127,43.57243816254417,68,0,2024
1,57,8809.44642857143,4.007142857142857,43.18214285714286,70,0,2024
1,58,8673.064056939502,3.9181494661921707,43.512455516014235,77,0,2024
1,59,8778.410071942446,3.9388489208633093,43.593525179856115,74,0,2024
1,60,8771.872413793104,3.896551724137931,40.87931034482759,77,0,2024
1,61,8954.545454545454,3.952861952861953,46.19191919191919,73,0,2024
1,62,8817.084210526316,3.8,42.849122807017544,73,0,2024
1,63,8661.965397923876,3.865051903114187,41.64705882352941,72,0,2024
1,64,8632.892086330936,3.8920863309352516,38.55395683453237,73,0,2024
1,65,8639.53220338983,3.9796610169491524,39.501694915254234,76,0,2024
1,66,8783.833922261485,4.056537102473499,42.512367491166074,74,0,2024
1,67,8785.411971830987,4.070422535211268,42.13380281690141,77,0,2024
1,68,8770.338028169013,4.035211267605634,44.42605633802817,67,0,2024
1,69,8931.241758241758,4.102564102564102,44.2967032967033,67,0,2024
1,70,8766.590277777777,3.9583333333333335,42.05902777777778,74,0,2024
1,71,8757.639285714286,3.8785714285714286,41.98571428571429,78,0,2024
1,72,8923.760273972603,3.9075342465753424,45.62671232876713,68,0,2024
1,73,8721.134275618375,3.92226148409894,43.75265017667844,74,0,2024
1,74,8800.36042402827,3.8480565371024733,40.908127208480565,69,0,2024
1,75,8732.241134751774,3.8900709219858154,40.0709219858156,73,0,2024
1,76,8850.143859649123,3.9543859649122806,42.59649122807018,71,0,2024
1,77,8865.621052631579,3.824561403508772,45.03859649122807,72,0,2024
1,78,9136.26468689477,3.837744781579514,46.74779427587691,2506,322,2024
2,1,4248.033482142857,1.1272321428571428,3.1763392857142856,83,0,2024
2,2,0.0,0.0,0.0,0,0,2024
2,3,403.56190476190477,0.0,0.0,0,0,2024
2,4,0.0,0.0,0.0,0,0,2024
2,5,0.0,0.0,0.0,0,0,2024
2,6,409.7015873015873,0.0,0.0,0,0,2024
2,7,0.0,0.0,0.0,0,0,2024
2,8,0.0,0.0,0.0,0,0,2024
2,9,421.9710610932476,0.0,0.0,0,0,2024
2,10,0.0,0.0,0.0,0,0,2024
2,11,0.0,0.0,0.0,0,0,2024
2,12,0.0,0.0,0.0,0,0,2024
2,13,368.38720538720537,0.0,0.0,0,0,2024
2,14,0.0,0.0,0.0,0,0,2024
2,15,0.0,0.0,0.0,0,0,2024
2,16,2719.3954248366013,0.0,0.0,0,0,2024
2,17,1189.7572815533981,0.0,0.0,0,0,2024
2,18,0.0,0.0,0.0,0,0,2024
2,19,0.0,0.0,0.0,0,0,2024
2,20,0.0,0.0,0.0,0,0,2024
2,21,504.8115015974441,0.0,0.0,0,0,2024
2,22,0.0,0.0,0.0,9,0,2024
2,23,514.2824675324675,0.0,0.0,3,0,2024
2,24,0.0,0.0,0.0,0,0,2024
2,25,464.56478405315613,0.0,0.0,3,0,2024
2,26,0.0,0.0,0.0,3,0,2024
2,27,0.0,0.0,0.0,0,0,2024
2,28,1452.370607028754,0.0,0.0,19,0,2024
2,29,4080.5280528052804,0.052805280528052806,0.0,26,0,2024
