Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.221000,2022-05-29 14:05:00.448,4048.0,0,0.0,False,1,car,1.0,77
0 days 00:00:00.381000,2022-05-29 14:05:00.608,3991.0,0,0.0,False,1,car,1.0,77
0 days 00:00:00.541000,2022-05-29 14:05:00.768,3948.0,0,0.0,False,1,car,1.0,77
0 days 00:00:00.781000,2022-05-29 14:05:01.008,4047.0,0,0.0,False,1,car,1.0,77
0 days 00:00:01.021000,2022-05-29 14:05:01.248,3941.0,0,0.0,False,1,car,1.0,77
0 days 00:00:01.501000,2022-05-29 14:05:01.728,4076.0,0,0.0,False,1,car,1.0,77
0 days 00:00:01.741000,2022-05-29 14:05:01.968,3941.0,0,0.0,False,1,car,1.0,77
0 days 00:00:01.941000,2022-05-29 14:05:02.168,3979.0,0,0.0,False,1,car,1.0,77
0 days 00:00:02.260000,2022-05-29 14:05:02.487,4002.0,0,0.0,False,1,car,1.0,77
0 days 00:00:02.540000,2022-05-29 14:05:02.767,4002.0,0,0.0,False,1,car,1.0,77
0 days 00:00:02.740000,2022-05-29 14:05:02.967,3970.0,0,0.0,False,1,car,1.0,77
0 days 00:00:02.980000,2022-05-29 14:05:03.207,3996.0,0,0.0,False,1,car,1.0,77
0 days 00:00:03.340000,2022-05-29 14:05:03.567,3964.0,0,0.0,False,1,car,1.0,77
0 days 00:00:03.740000,2022-05-29 14:05:03.967,4088.0,0,0.0,False,1,car,1.0,77
0 days 00:00:04.860000,2022-05-29 14:05:05.087,4074.0,0,0.0,False,1,car,1.0,77
0 days 00:00:05.060000,2022-05-29 14:05:05.287,3984.0,0,0.0,False,1,car,1.0,77
0 days 00:00:05.300000,2022-05-29 14:05:05.527,4060.0,0,0.0,False,1,car,1.0,77
0 days 00:00:05.540000,2022-05-29 14:05:05.767,4051.0,0,0.0,False,1,car,1.0,77
0 days 00:00:05.861000,2022-05-29 14:05:06.088,4057.0,0,0.0,False,1,car,1.0,77
0 days 00:00:06.181000,2022-05-29 14:05:06.408,4034.0,0,0.0,False,1,car,1.0,77
0 days 00:00:06.421000,2022-05-29 14:05:06.648,3993.0,0,0.0,False,1,car,1.0,77
0 days 00:00:06.661000,2022-05-29 14:05:06.888,4045.0,0,0.0,False,1,car,1.0,77
0 days 00:00:06.941000,2022-05-29 14:05:07.168,3965.0,0,0.0,False,1,car,1.0,77
0 days 00:00:07.181000,2022-05-29 14:05:07.408,4069.0,0,0.0,False,1,car,1.0,77
0 days 00:00:07.341000,2022-05-29 14:05:07.568,4037.0,0,0.0,False,1,car,1.0,77
0 days 00:00:07.701000,2022-05-29 14:05:07.928,4032.0,0,0.0,False,1,car,1.0,77
0 days 00:00:08.101000,2022-05-29 14:05:08.328,4011.0,0,0.0,False,1,car,1.0,77
0 days 00:00:08.261000,2022-05-29 14:05:08.488,3975.0,0,0.0,False,1,car,1.0,77
0 days 00:00:08.541000,2022-05-29 14:05:08.768,4023.0,0,0.0,False,1,car,1.0,77
0 days 00:00:08.900000,2022-05-29 14:05:09.127,3957.0,0,0.0,False,1,car,1.0,77
0 days 00:00:09.060000,2022-05-29 14:05:09.287,3959.0,0,0.0,False,1,car,1.0,77
0 days 00:00:09.380000,2022-05-29 14:05:09.607,4050.0,0,0.0,False,1,car,1.0,77
0 days 00:00:09.580000,2022-05-29 14:05:09.807,3985.0,0,0.0,False,1,car,1.0,77
0 days 00:00:09.981000,2022-05-29 14:05:10.208,3980.0,0,0.0,False,1,car,1.0,77
0 days 00:00:10.380000,2022-05-29 14:05:10.607,4033.0,0,0.0,True,1,car,1.0,77
0 days 00:00:10.580000,2022-05-29 14:05:10.807,4055.0,0,0.0,False,1,car,1.0,77
0 days 00:00:10.900000,2022-05-29 14:05:11.127,4052.0,0,0.0,True,1,car,1.0,77
0 days 00:00:11.140000,2022-05-29 14:05:11.367,4010.0,0,0.0,False,1,car,1.0,77
0 days 00:00:11.381000,2022-05-29 14:05:11.608,4030.0,0,0.0,False,1,car,1.0,77
0 days 00:00:11.701000,2022-05-29 14:05:11.928,4048.0,0,0.0,False,1,car,1.0,77
0 days 00:00:12.100000,2022-05-29 14:05:12.327,3863.0,0,0.0,False,1,car,1.0,77
0 days 00:00:12.461000,2022-05-29 14:05:12.688,4038.0,0,0.0,False,1,car,1.0,77
0 days 00:00:12.781000,2022-05-29 14:05:13.008,4066.0,0,0.0,False,1,car,1.0,77
0 days 00:00:13.061000,2022-05-29 14:05:13.288,4013.0,0,0.0,False,1,car,1.0,77
0 days 00:00:13.381000,2022-05-29 14:05:13.608,4045.0,0,0.0,False,1,car,1.0,77
0 days 00:00:13.621000,2022-05-29 14:05:13.848,4047.0,0,0.0,False,1,car,1.0,77
0 days 00:00:13.861000,2022-05-29 14:05:14.088,3900.0,0,0.0,False,1,car,1.0,77
0 days 00:00:14.141000,2022-05-29 14:05:14.368,3967.0,0,0.0,False,1,car,1.0,77
0 days 00:00:14.381000,2022-05-29 14:05:14.608,4024.0,0,0.0,False,1,car,1.0,77
0 days 00:00:14.541000,2022-05-29 14:05:14.768,3911.0,0,0.0,False,1,car,1.0,77
0 days 00:00:14.701000,2022-05-29 14:05:14.928,4085.0,0,0.0,False,1,car,1.0,77
0 days 00:00:14.941000,2022-05-29 14:05:15.168,3995.0,0,0.0,False,1,car,1.0,77
0 days 00:00:15.261000,2022-05-29 14:05:15.488,4051.0,0,0.0,False,1,car,1.0,77
0 days 00:00:15.580000,2022-05-29 14:05:15.807,4007.0,0,0.0,False,1,car,1.0,77
0 days 00:00:15.900000,2022-05-29 14:05:16.127,3983.0,0,0.0,False,1,car,1.0,77
0 days 00:00:16.220000,2022-05-29 14:05:16.447,3957.0,0,0.0,False,1,car,1.0,77
0 days 00:00:16.420000,2022-05-29 14:05:16.647,4030.0,0,0.0,False,1,car,1.0,77
0 days 00:00:16.620000,2022-05-29 14:05:16.847,3971.0,0,0.0,False,1,car,1.0,77
0 days 00:00:16.780000,2022-05-29 14:05:17.007,4034.0,0,0.0,False,1,car,1.0,77
0 days 00:00:17.021000,2022-05-29 14:05:17.248,3910.0,0,0.0,False,1,car,1.0,77
0 days 00:00:17.260000,2022-05-29 14:05:17.487,4013.0,0,0.0,False,1,car,1.0,77
0 days 00:00:17.540000,2022-05-29 14:05:17.767,4040.0,0,0.0,False,1,car,1.0,77
0 days 00:00:17.820000,2022-05-29 14:05:18.047,4017.0,0,0.0,False,1,car,1.0,77
0 days 00:00:18.181000,2022-05-29 14:05:18.408,4010.0,0,0.0,False,1,car,1.0,77
0 days 00:00:18.541000,2022-05-29 14:05:18.768,4029.0,0,0.0,False,1,car,1.0,77
0 days 00:00:18.701000,2022-05-29 14:05:18.928,4014.0,0,0.0,False,1,car,1.0,77
0 days 00:00:18.901000,2022-05-29 14:05:19.128,4050.0,0,0.0,False,1,car,1.0,77
0 days 00:00:19.181000,2022-05-29 14:05:19.408,4047.0,0,0.0,False,1,car,1.0,77
0 days 00:00:19.461000,2022-05-29 14:05:19.688,4067.0,0,0.0,False,1,car,1.0,77
0 days 00:00:19.861000,2022-05-29 14:05:20.088,4041.0,0,0.0,False,1,car,1.0,77
0 days 00:00:20.181000,2022-05-29 14:05:20.408,4074.0,0,0.0,False,1,car,1.0,77
0 days 00:00:20.541000,2022-05-29 14:05:20.768,4001.0,0,0.0,False,1,car,1.0,77
0 days 00:00:20.781000,2022-05-29 14:05:21.008,4039.0,0,0.0,False,1,car,1.0,77
0 days 00:00:21.061000,2022-05-29 14:05:21.288,4084.0,0,0.0,False,1,car,1.0,77
0 days 00:00:21.221000,2022-05-29 14:05:21.448,3970.0,0,0.0,False,1,car,1.0,77
0 days 00:00:21.381000,2022-05-29 14:05:21.608,4033.0,0,0.0,False,1,car,1.0,77
0 days 00:00:21.741000,2022-05-29 14:05:21.968,4022.0,0,0.0,False,1,car,1.0,77
0 days 00:00:22.101000,2022-05-29 14:05:22.328,4028.0,0,0.0,False,1,car,1.0,77
0 days 00:00:22.340000,2022-05-29 14:05:22.567,4013.0,0,0.0,False,1,car,1.0,77
0 days 00:00:22.540000,2022-05-29 14:05:22.767,4077.0,0,0.0,False,1,car,1.0,77
0 days 00:00:22.940000,2022-05-29 14:05:23.167,3951.0,0,0.0,False,1,car,1.0,77
0 days 00:00:23.220000,2022-05-29 14:05:23.447,4034.0,0,0.0,False,1,car,1.0,77
0 days 00:00:23.620000,2022-05-29 14:05:23.847,4036.0,0,0.0,False,1,car,1.0,77
0 days 00:00:24.020000,2022-05-29 14:05:24.247,4119.0,0,0.0,False,1,car,1.0,77
0 days 00:00:24.381000,2022-05-29 14:05:24.608,3978.0,0,0.0,False,1,car,1.0,77
0 days 00:00:24.860000,2022-05-29 14:05:25.087,4012.0,0,0.0,False,1,car,1.0,77
0 days 00:00:25.020000,2022-05-29 14:05:25.247,4074.0,0,0.0,False,1,car,1.0,77
0 days 00:00:25.301000,2022-05-29 14:05:25.528,3970.0,0,0.0,False,1,car,1.0,77
0 days 00:00:25.581000,2022-05-29 14:05:25.808,4048.0,0,0.0,False,1,car,1.0,77
0 days 00:00:25.861000,2022-05-29 14:05:26.088,4024.0,0,0.0,False,1,car,1.0,77
0 days 00:00:26.141000,2022-05-29 14:05:26.368,4038.0,0,0.0,False,1,car,1.0,77
0 days 00:00:26.381000,2022-05-29 14:05:26.608,3942.0,0,0.0,False,1,car,1.0,77
0 days 00:00:26.661000,2022-05-29 14:05:26.888,4020.0,0,0.0,False,1,car,1.0,77
0 days 00:00:27.141000,2022-05-29 14:05:27.368,4017.0,0,0.0,False,1,car,1.0,77
0 days 00:00:27.301000,2022-05-29 14:05:27.528,4017.0,0,0.0,False,1,car,1.0,77
0 days 00:00:27.461000,2022-05-29 14:05:27.688,3991.0,0,0.0,False,1,car,1.0,77
0 days 00:00:27.661000,2022-05-29 14:05:27.888,4029.0,0,0.0,False,1,car,1.0,77
0 days 00:00:27.821000,2022-05-29 14:05:28.048,4027.0,0,0.0,False,1,car,1.0,77
0 days 00:00:28.181000,2022-05-29 14:05:28.408,3916.0,0,0.0,False,1,car,1.0,77
0 days 00:00:28.501000,2022-05-29 14:05:28.728,3963.0,0,0.0,False,1,car,1.0,77
0 days 00:00:28.701000,2022-05-29 14:05:28.928,3989.0,0,0.0,False,1,car,1.0,77
