Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.071000,2019-05-26 13:12:46.052,10861.0,1,24.0,False,1,car,1.0,27
0 days 00:00:00.311000,2019-05-26 13:12:46.292,10968.0,1,24.0,False,1,car,1.0,27
0 days 00:00:00.551000,2019-05-26 13:12:46.532,9428.0,1,25.0,False,1,car,1.0,27
0 days 00:00:00.752000,2019-05-26 13:12:46.733,8028.0,1,25.0,False,1,car,1.0,27
0 days 00:00:00.992000,2019-05-26 13:12:46.973,6348.0,1,26.0,False,1,car,1.0,27
0 days 00:00:01.231000,2019-05-26 13:12:47.212,4668.0,1,41.0,False,1,car,1.0,27
0 days 00:00:01.511000,2019-05-26 13:12:47.492,5466.0,1,48.0,False,1,car,1.0,27
0 days 00:00:01.751000,2019-05-26 13:12:47.732,6626.0,1,61.0,False,1,car,1.0,27
0 days 00:00:01.990000,2019-05-26 13:12:47.971,8306.0,1,61.0,False,1,car,1.0,27
0 days 00:00:02.230000,2019-05-26 13:12:48.211,9158.0,1,64.0,False,1,car,1.0,27
0 days 00:00:02.431000,2019-05-26 13:12:48.412,9951.0,1,68.0,False,1,car,1.0,27
0 days 00:00:02.671000,2019-05-26 13:12:48.652,11435.0,1,74.0,False,1,car,1.0,27
0 days 00:00:02.911000,2019-05-26 13:12:48.892,10175.0,1,80.0,False,1,car,1.0,27
0 days 00:00:03.151000,2019-05-26 13:12:49.132,11575.0,2,85.0,False,1,car,1.0,27
0 days 00:00:03.391000,2019-05-26 13:12:49.372,11489.0,2,89.0,False,1,car,1.0,27
0 days 00:00:03.671000,2019-05-26 13:12:49.652,10766.0,3,100.0,False,1,car,1.0,27
0 days 00:00:03.912000,2019-05-26 13:12:49.893,11141.0,3,100.0,False,1,car,1.0,27
0 days 00:00:04.151000,2019-05-26 13:12:50.132,10741.0,3,100.0,False,1,car,1.0,27
0 days 00:00:04.391000,2019-05-26 13:12:50.372,10361.0,4,100.0,False,1,car,1.0,27
0 days 00:00:04.631000,2019-05-26 13:12:50.612,11108.0,4,100.0,False,1,car,1.0,27
0 days 00:00:04.871000,2019-05-26 13:12:50.852,11261.0,4,100.0,False,1,car,1.0,27
0 days 00:00:05.112000,2019-05-26 13:12:51.093,10287.0,5,100.0,False,1,car,1.0,27
0 days 00:00:05.351000,2019-05-26 13:12:51.332,9547.0,5,0.0,True,1,car,1.0,27
0 days 00:00:05.552000,2019-05-26 13:12:51.533,9556.0,5,0.0,True,1,car,1.0,27
0 days 00:00:05.791000,2019-05-26 13:12:51.772,10515.0,5,1.0,True,1,car,1.0,27
0 days 00:00:06.031000,2019-05-26 13:12:52.012,10485.0,4,0.0,True,1,car,1.0,27
0 days 00:00:06.271000,2019-05-26 13:12:52.252,10428.0,4,0.0,True,1,car,1.0,27
0 days 00:00:06.472000,2019-05-26 13:12:52.453,11385.0,3,0.0,True,1,car,1.0,27
0 days 00:00:06.712000,2019-05-26 13:12:52.693,10631.0,3,0.0,True,1,car,1.0,27
0 days 00:00:06.952000,2019-05-26 13:12:52.933,10425.0,3,0.0,True,1,car,1.0,27
0 days 00:00:07.192000,2019-05-26 13:12:53.173,11545.0,2,1.0,True,1,car,1.0,27
0 days 00:00:07.431000,2019-05-26 13:12:53.412,10064.0,2,0.0,True,1,car,1.0,27
0 days 00:00:07.671000,2019-05-26 13:12:53.652,9283.0,2,0.0,False,1,car,1.0,27
0 days 00:00:07.872000,2019-05-26 13:12:53.853,8636.0,2,0.0,True,1,car,1.0,27
0 days 00:00:08.112000,2019-05-26 13:12:54.093,7226.0,2,0.0,True,1,car,1.0,27
0 days 00:00:08.351000,2019-05-26 13:12:54.332,6957.0,2,0.0,True,1,car,1.0,27
0 days 00:00:08.591000,2019-05-26 13:12:54.572,6762.0,2,0.0,True,1,car,1.0,27
0 days 00:00:08.831000,2019-05-26 13:12:54.812,7589.0,1,0.0,True,1,car,1.0,27
0 days 00:00:09.071000,2019-05-26 13:12:55.052,7039.0,1,1.0,False,1,car,1.0,27
0 days 00:00:09.310000,2019-05-26 13:12:55.291,7319.0,1,15.0,False,1,car,1.0,27
0 days 00:00:09.511000,2019-05-26 13:12:55.492,7551.0,1,22.0,False,1,car,1.0,27
0 days 00:00:09.751000,2019-05-26 13:12:55.732,8232.0,1,32.0,False,1,car,1.0,27
0 days 00:00:09.991000,2019-05-26 13:12:55.972,8389.0,1,15.0,False,1,car,1.0,27
0 days 00:00:10.231000,2019-05-26 13:12:56.212,8569.0,1,13.0,False,1,car,1.0,27
0 days 00:00:10.432000,2019-05-26 13:12:56.413,8569.0,1,30.0,False,1,car,1.0,27
0 days 00:00:10.671000,2019-05-26 13:12:56.652,8987.0,1,37.0,False,1,car,1.0,27
0 days 00:00:10.911000,2019-05-26 13:12:56.892,9547.0,1,46.0,False,1,car,1.0,27
0 days 00:00:11.151000,2019-05-26 13:12:57.132,10227.0,1,61.0,False,1,car,1.0,27
0 days 00:00:11.391000,2019-05-26 13:12:57.372,11874.0,1,64.0,False,1,car,1.0,27
0 days 00:00:11.631000,2019-05-26 13:12:57.612,10474.0,2,70.0,False,1,car,1.0,27
0 days 00:00:11.832000,2019-05-26 13:12:57.813,10474.0,2,82.0,False,1,car,1.0,27
0 days 00:00:12.072000,2019-05-26 13:12:58.053,11772.0,2,84.0,False,1,car,1.0,27
0 days 00:00:12.311000,2019-05-26 13:12:58.292,10540.0,2,100.0,False,1,car,1.0,27
0 days 00:00:12.512000,2019-05-26 13:12:58.493,11800.0,3,100.0,False,1,car,1.0,27
0 days 00:00:12.751000,2019-05-26 13:12:58.732,11955.0,3,100.0,False,1,car,1.0,27
0 days 00:00:12.952000,2019-05-26 13:12:58.933,11494.0,3,100.0,False,1,car,1.0,27
0 days 00:00:13.192000,2019-05-26 13:12:59.173,10273.0,4,100.0,False,1,car,1.0,27
0 days 00:00:13.432000,2019-05-26 13:12:59.413,10923.0,4,100.0,False,1,car,1.0,27
0 days 00:00:13.671000,2019-05-26 13:12:59.652,11646.0,4,100.0,False,1,car,1.0,27
0 days 00:00:13.911000,2019-05-26 13:12:59.892,11175.0,4,100.0,False,1,car,1.0,27
0 days 00:00:14.112000,2019-05-26 13:13:00.093,10578.0,5,100.0,False,1,car,1.0,27
0 days 00:00:14.352000,2019-05-26 13:13:00.333,11008.0,5,100.0,False,1,car,1.0,27
0 days 00:00:14.632000,2019-05-26 13:13:00.613,11272.0,5,100.0,False,1,car,1.0,27
0 days 00:00:14.912000,2019-05-26 13:13:00.893,11697.0,5,100.0,False,1,car,1.0,27
0 days 00:00:15.151000,2019-05-26 13:13:01.132,10857.0,5,100.0,False,1,car,1.0,27
0 days 00:00:15.391000,2019-05-26 13:13:01.372,10601.0,6,100.0,False,1,car,1.0,27
0 days 00:00:15.631000,2019-05-26 13:13:01.612,10832.0,6,100.0,False,1,car,1.0,27
0 days 00:00:15.870000,2019-05-26 13:13:01.851,10982.0,6,100.0,False,1,car,1.0,27
0 days 00:00:16.071000,2019-05-26 13:13:02.052,11241.0,6,100.0,False,1,car,1.0,27
