Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.169000,2018-05-27 13:12:47.518,9979.0,1,28.0,False,1,car,1.0,35
0 days 00:00:00.409000,2018-05-27 13:12:47.758,10076.0,1,28.0,False,1,car,1.0,35
0 days 00:00:00.610000,2018-05-27 13:12:47.959,8676.0,1,36.0,False,1,car,1.0,35
0 days 00:00:00.850000,2018-05-27 13:12:48.199,6996.0,1,37.0,False,1,car,1.0,35
0 days 00:00:01.090000,2018-05-27 13:12:48.439,6921.0,1,39.0,False,1,car,1.0,35
0 days 00:00:01.329000,2018-05-27 13:12:48.678,6605.0,1,42.0,False,1,car,1.0,35
0 days 00:00:01.569000,2018-05-27 13:12:48.918,7336.0,1,48.0,False,1,car,1.0,35
0 days 00:00:01.809000,2018-05-27 13:12:49.158,8498.0,1,59.0,False,1,car,1.0,35
0 days 00:00:02.010000,2018-05-27 13:12:49.359,9898.0,1,69.0,False,1,car,1.0,35
0 days 00:00:02.250000,2018-05-27 13:12:49.599,11018.0,1,67.0,False,1,car,1.0,35
0 days 00:00:02.490000,2018-05-27 13:12:49.839,9630.0,2,68.0,False,1,car,1.0,35
0 days 00:00:02.810000,2018-05-27 13:12:50.159,8640.0,2,74.0,False,1,car,1.0,35
0 days 00:00:03.050000,2018-05-27 13:12:50.399,9755.0,2,98.0,False,1,car,1.0,35
0 days 00:00:03.290000,2018-05-27 13:12:50.639,11435.0,2,100.0,False,1,car,1.0,35
0 days 00:00:03.529000,2018-05-27 13:12:50.878,11206.0,3,100.0,False,1,car,1.0,35
0 days 00:00:03.809000,2018-05-27 13:12:51.158,11283.0,3,100.0,False,1,car,1.0,35
0 days 00:00:04.049000,2018-05-27 13:12:51.398,11833.0,3,100.0,False,1,car,1.0,35
0 days 00:00:04.289000,2018-05-27 13:12:51.638,10573.0,4,100.0,False,1,car,1.0,35
0 days 00:00:04.529000,2018-05-27 13:12:51.878,11025.0,4,100.0,False,1,car,1.0,35
0 days 00:00:04.769000,2018-05-27 13:12:52.118,11686.0,4,100.0,False,1,car,1.0,35
0 days 00:00:05.009000,2018-05-27 13:12:52.358,12036.0,4,100.0,True,1,car,1.0,35
0 days 00:00:05.249000,2018-05-27 13:12:52.598,11513.0,4,2.0,True,1,car,1.0,35
0 days 00:00:05.489000,2018-05-27 13:12:52.838,11865.0,4,48.0,False,1,car,1.0,35
0 days 00:00:05.729000,2018-05-27 13:12:53.078,11856.0,4,73.0,False,1,car,1.0,35
0 days 00:00:05.969000,2018-05-27 13:12:53.318,11919.0,4,69.0,False,1,car,1.0,35
0 days 00:00:06.209000,2018-05-27 13:12:53.558,11221.0,4,3.0,True,1,car,1.0,35
0 days 00:00:06.449000,2018-05-27 13:12:53.798,10338.0,4,5.0,True,1,car,1.0,35
0 days 00:00:06.689000,2018-05-27 13:12:54.038,11042.0,4,5.0,True,1,car,1.0,35
0 days 00:00:06.929000,2018-05-27 13:12:54.278,10595.0,3,3.0,True,1,car,1.0,35
0 days 00:00:07.130000,2018-05-27 13:12:54.479,10601.0,3,3.0,True,1,car,1.0,35
0 days 00:00:07.369000,2018-05-27 13:12:54.718,9629.0,3,2.0,True,1,car,1.0,35
0 days 00:00:07.609000,2018-05-27 13:12:54.958,8728.0,3,2.0,True,1,car,1.0,35
0 days 00:00:07.849000,2018-05-27 13:12:55.198,8414.0,3,0.0,True,1,car,1.0,35
0 days 00:00:08.089000,2018-05-27 13:12:55.438,8689.0,3,0.0,True,1,car,1.0,35
0 days 00:00:08.329000,2018-05-27 13:12:55.678,9925.0,2,0.0,True,1,car,1.0,35
0 days 00:00:08.530000,2018-05-27 13:12:55.879,9520.0,1,0.0,True,1,car,1.0,35
0 days 00:00:08.770000,2018-05-27 13:12:56.119,8694.0,1,0.0,True,1,car,1.0,35
0 days 00:00:09.010000,2018-05-27 13:12:56.359,7703.0,1,0.0,True,1,car,1.0,35
0 days 00:00:09.249000,2018-05-27 13:12:56.598,7149.0,1,0.0,False,1,car,1.0,35
0 days 00:00:09.490000,2018-05-27 13:12:56.839,7665.0,1,12.0,False,1,car,1.0,35
0 days 00:00:09.729000,2018-05-27 13:12:57.078,7475.0,1,1.0,True,1,car,1.0,35
0 days 00:00:09.930000,2018-05-27 13:12:57.279,7584.0,1,0.0,True,1,car,1.0,35
0 days 00:00:10.170000,2018-05-27 13:12:57.519,6162.0,1,3.0,True,1,car,1.0,35
0 days 00:00:10.410000,2018-05-27 13:12:57.759,7209.0,1,20.0,False,1,car,1.0,35
0 days 00:00:10.649000,2018-05-27 13:12:57.998,7742.0,1,24.0,False,1,car,1.0,35
0 days 00:00:10.889000,2018-05-27 13:12:58.238,8086.0,1,29.0,False,1,car,1.0,35
0 days 00:00:11.128000,2018-05-27 13:12:58.477,9188.0,1,44.0,False,1,car,1.0,35
0 days 00:00:11.329000,2018-05-27 13:12:58.678,9820.0,1,62.0,False,1,car,1.0,35
0 days 00:00:11.569000,2018-05-27 13:12:58.918,11432.0,1,69.0,False,1,car,1.0,35
0 days 00:00:11.809000,2018-05-27 13:12:59.158,11543.0,1,69.0,False,1,car,1.0,35
0 days 00:00:12.049000,2018-05-27 13:12:59.398,10423.0,2,82.0,False,1,car,1.0,35
0 days 00:00:12.289000,2018-05-27 13:12:59.638,10540.0,2,86.0,False,1,car,1.0,35
0 days 00:00:12.529000,2018-05-27 13:12:59.878,12080.0,2,100.0,False,1,car,1.0,35
0 days 00:00:12.769000,2018-05-27 13:13:00.118,11084.0,2,100.0,False,1,car,1.0,35
0 days 00:00:13.009000,2018-05-27 13:13:00.358,11523.0,3,100.0,False,1,car,1.0,35
0 days 00:00:13.249000,2018-05-27 13:13:00.598,12314.0,3,100.0,False,1,car,1.0,35
0 days 00:00:13.489000,2018-05-27 13:13:00.838,11258.0,3,100.0,False,1,car,1.0,35
0 days 00:00:13.729000,2018-05-27 13:13:01.078,11253.0,4,100.0,False,1,car,1.0,35
0 days 00:00:13.930000,2018-05-27 13:13:01.279,11666.0,4,100.0,False,1,car,1.0,35
0 days 00:00:14.169000,2018-05-27 13:13:01.518,12104.0,4,100.0,False,1,car,1.0,35
0 days 00:00:14.450000,2018-05-27 13:13:01.799,11500.0,4,100.0,False,1,car,1.0,35
0 days 00:00:14.690000,2018-05-27 13:13:02.039,11046.0,5,100.0,False,1,car,1.0,35
0 days 00:00:14.929000,2018-05-27 13:13:02.278,11316.0,5,100.0,False,1,car,1.0,35
0 days 00:00:15.169000,2018-05-27 13:13:02.518,11678.0,5,100.0,False,1,car,1.0,35
0 days 00:00:15.370000,2018-05-27 13:13:02.719,11895.0,5,100.0,False,1,car,1.0,35
0 days 00:00:15.610000,2018-05-27 13:13:02.959,12211.0,5,100.0,False,1,car,1.0,35
0 days 00:00:15.850000,2018-05-27 13:13:03.199,12233.0,5,100.0,False,1,car,1.0,35
0 days 00:00:16.090000,2018-05-27 13:13:03.439,11121.0,5,100.0,False,1,car,1.0,35
0 days 00:00:16.330000,2018-05-27 13:13:03.679,11332.0,6,100.0,False,1,car,1.0,35
0 days 00:00:16.570000,2018-05-27 13:13:03.919,11451.0,6,100.0,False,1,car,1.0,35
0 days 00:00:16.809000,2018-05-27 13:13:04.158,11574.0,6,100.0,True,1,car,1.0,35
0 days 00:00:17.010000,2018-05-27 13:13:04.359,11374.0,6,68.0,False,1,car,1.0,35
0 days 00:00:17.250000,2018-05-27 13:13:04.599,11236.0,6,41.0,True,1,car,1.0,35
0 days 00:00:17.490000,2018-05-27 13:13:04.839,10754.0,6,3.0,True,1,car,1.0,35
0 days 00:00:17.729000,2018-05-27 13:13:05.078,10194.0,6,37.0,False,1,car,1.0,35
0 days 00:00:17.969000,2018-05-27 13:13:05.318,11380.0,5,47.0,False,1,car,1.0,35
0 days 00:00:18.209000,2018-05-27 13:13:05.558,11346.0,5,57.0,False,1,car,1.0,35
0 days 00:00:18.449000,2018-05-27 13:13:05.798,10541.0,5,5.0,True,1,car,1.0,35
0 days 00:00:18.689000,2018-05-27 13:13:06.038,11359.0,5,4.0,True,1,car,1.0,35
0 days 00:00:18.929000,2018-05-27 13:13:06.278,11183.0,4,1.0,True,1,car,1.0,35
0 days 00:00:19.169000,2018-05-27 13:13:06.518,11093.0,4,1.0,True,1,car,1.0,35
0 days 00:00:19.409000,2018-05-27 13:13:06.758,11944.0,3,1.0,True,1,car,1.0,35
0 days 00:00:19.649000,2018-05-27 13:13:06.998,11355.0,3,10.0,False,1,car,1.0,35
0 days 00:00:19.889000,2018-05-27 13:13:07.238,11165.0,3,27.0,False,1,car,1.0,35
0 days 00:00:20.129000,2018-05-27 13:13:07.478,10968.0,3,4.0,True,1,car,1.0,35
0 days 00:00:20.409000,2018-05-27 13:13:07.758,10169.0,3,0.0,True,1,car,1.0,35
0 days 00:00:20.649000,2018-05-27 13:13:07.998,9642.0,3,2.0,True,1,car,1.0,35
0 days 00:00:20.889000,2018-05-27 13:13:08.238,9316.0,3,2.0,True,1,car,1.0,35
0 days 00:00:21.129000,2018-05-27 13:13:08.478,9156.0,3,28.0,False,1,car,1.0,35
0 days 00:00:21.330000,2018-05-27 13:13:08.679,9328.0,3,40.0,False,1,car,1.0,35
0 days 00:00:21.570000,2018-05-27 13:13:08.919,9452.0,3,37.0,False,1,car,1.0,35
0 days 00:00:21.810000,2018-05-27 13:13:09.159,8437.0,3,0.0,True,1,car,1.0,35
0 days 00:00:22.050000,2018-05-27 13:13:09.399,8679.0,3,32.0,False,1,car,1.0,35
0 days 00:00:22.290000,2018-05-27 13:13:09.639,8904.0,3,34.0,False,1,car,1.0,35
0 days 00:00:22.529000,2018-05-27 13:13:09.878,8915.0,3,39.0,False,1,car,1.0,35
0 days 00:00:22.730000,2018-05-27 13:13:10.079,9000.0,3,41.0,False,1,car,1.0,35
0 days 00:00:22.970000,2018-05-27 13:13:10.319,8861.0,3,32.0,False,1,car,1.0,35
0 days 00:00:23.210000,2018-05-27 13:13:10.559,8417.0,3,37.0,True,1,car,1.0,35
0 days 00:00:23.450000,2018-05-27 13:13:10.799,9218.0,3,52.0,False,1,car,1.0,35
0 days 00:00:23.690000,2018-05-27 13:13:11.039,9626.0,3,53.0,False,1,car,1.0,35
0 days 00:00:23.930000,2018-05-27 13:13:11.279,9680.0,3,41.0,True,1,car,1.0,35
0 days 00:00:24.170000,2018-05-27 13:13:11.519,9456.0,3,14.0,False,1,car,1.0,35
0 days 00:00:24.410000,2018-05-27 13:13:11.759,8606.0,3,8.0,True,1,car,1.0,35
0 days 00:00:24.649000,2018-05-27 13:13:11.998,8186.0,3,0.0,True,1,car,1.0,35
0 days 00:00:24.929000,2018-05-27 13:13:12.278,7904.0,3,0.0,True,1,car,1.0,35
0 days 00:00:25.169000,2018-05-27 13:13:12.518,7461.0,3,0.0,True,1,car,1.0,35
0 days 00:00:25.409000,2018-05-27 13:13:12.758,7332.0,3,0.0,False,1,car,1.0,35
0 days 00:00:25.649000,2018-05-27 13:13:12.998,7598.0,3,9.0,False,1,car,1.0,35
0 days 00:00:25.889000,2018-05-27 13:13:13.238,7147.0,3,15.0,False,1,car,1.0,35
0 days 00:00:26.129000,2018-05-27 13:13:13.478,7346.0,3,10.0,False,1,car,1.0,35
0 days 00:00:26.409000,2018-05-27 13:13:13.758,7398.0,3,28.0,False,1,car,1.0,35
0 days 00:00:26.649000,2018-05-27 13:13:13.998,7962.0,3,55.0,False,1,car,1.0,35
0 days 00:00:26.889000,2018-05-27 13:13:14.238,8465.0,3,60.0,False,1,car,1.0,35
0 days 00:00:27.129000,2018-05-27 13:13:14.478,8777.0,3,72.0,False,1,car,1.0,35
0 days 00:00:27.369000,2018-05-27 13:13:14.718,9465.0,3,76.0,False,1,car,1.0,35
0 days 00:00:27.570000,2018-05-27 13:13:14.919,9986.0,3,76.0,False,1,car,1.0,35
0 days 00:00:27.810000,2018-05-27 13:13:15.159,10538.0,3,82.0,False,1,car,1.0,35
0 days 00:00:28.049000,2018-05-27 13:13:15.398,11504.0,3,100.0,False,1,car,1.0,35
0 days 00:00:28.290000,2018-05-27 13:13:15.639,12330.0,3,100.0,False,1,car,1.0,35
0 days 00:00:28.529000,2018-05-27 13:13:15.878,10985.0,4,100.0,False,1,car,1.0,35
0 days 00:00:28.769000,2018-05-27 13:13:16.118,11383.0,4,100.0,False,1,car,1.0,35
0 days 00:00:28.970000,2018-05-27 13:13:16.319,12105.0,4,70.0,True,1,car,1.0,35
0 days 00:00:29.210000,2018-05-27 13:13:16.559,11117.0,4,3.0,True,1,car,1.0,35
0 days 00:00:29.450000,2018-05-27 13:13:16.799,10027.0,4,0.0,True,1,car,1.0,35
0 days 00:00:29.690000,2018-05-27 13:13:17.039,10518.0,4,1.0,True,1,car,1.0,35
0 days 00:00:29.930000,2018-05-27 13:13:17.279,10144.0,3,0.0,True,1,car,1.0,35
0 days 00:00:30.170000,2018-05-27 13:13:17.519,9348.0,3,0.0,True,1,car,1.0,35
0 days 00:00:30.410000,2018-05-27 13:13:17.759,10098.0,3,0.0,True,1,car,1.0,35
0 days 00:00:30.650000,2018-05-27 13:13:17.999,9866.0,2,0.0,True,1,car,1.0,35
0 days 00:00:30.930000,2018-05-27 13:13:18.279,8602.0,2,0.0,True,1,car,1.0,35
0 days 00:00:31.170000,2018-05-27 13:13:18.519,7901.0,2,0.0,True,1,car,1.0,35
0 days 00:00:31.410000,2018-05-27 13:13:18.759,7941.0,2,0.0,True,1,car,1.0,35
0 days 00:00:31.649000,2018-05-27 13:13:18.998,9033.0,1,1.0,False,1,car,1.0,35
0 days 00:00:31.889000,2018-05-27 13:13:19.238,9075.0,1,9.0,False,1,car,1.0,35
0 days 00:00:32.129000,2018-05-27 13:13:19.478,8388.0,1,0.0,True,1,car,1.0,35
0 days 00:00:32.369000,2018-05-27 13:13:19.718,8579.0,1,10.0,False,1,car,1.0,35
0 days 00:00:32.609000,2018-05-27 13:13:19.958,7179.0,1,1.0,True,1,car,1.0,35
0 days 00:00:32.889000,2018-05-27 13:13:20.238,7155.0,1,0.0,True,1,car,1.0,35
