Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.087000,2024-05-26 13:03:11.156,9963.0,1,19.0,True,1,car,1.0,23
0 days 00:00:00.287000,2024-05-26 13:03:11.356,10007.0,1,19.0,True,1,car,1.0,23
0 days 00:00:00.607000,2024-05-26 13:03:11.676,8047.0,1,19.0,False,1,car,1.0,23
0 days 00:00:00.887000,2024-05-26 13:03:11.956,6087.0,1,19.0,False,1,car,1.0,23
0 days 00:00:01.207000,2024-05-26 13:03:12.276,5928.0,1,20.0,False,1,car,1.0,23
0 days 00:00:01.407000,2024-05-26 13:03:12.476,5836.0,1,20.0,False,1,car,1.0,23
0 days 00:00:01.607000,2024-05-26 13:03:12.676,6010.0,1,21.0,False,1,car,1.0,23
0 days 00:00:01.807000,2024-05-26 13:03:12.876,5956.0,1,25.0,False,1,car,1.0,23
0 days 00:00:02.047000,2024-05-26 13:03:13.116,6662.0,1,28.0,False,1,car,1.0,23
0 days 00:00:02.407000,2024-05-26 13:03:13.476,8903.0,1,38.0,False,1,car,1.0,23
0 days 00:00:02.647000,2024-05-26 13:03:13.716,9850.0,1,43.0,False,1,car,1.0,23
0 days 00:00:03.047000,2024-05-26 13:03:14.116,11943.0,1,55.0,False,1,car,1.0,23
0 days 00:00:03.207000,2024-05-26 13:03:14.276,12566.0,1,59.0,False,1,car,1.0,23
0 days 00:00:03.528000,2024-05-26 13:03:14.597,13032.0,1,62.0,False,1,car,1.0,23
0 days 00:00:03.768000,2024-05-26 13:03:14.837,11659.0,2,77.0,False,1,car,1.0,23
0 days 00:00:04.088000,2024-05-26 13:03:15.157,9559.0,2,82.0,False,1,car,1.0,23
0 days 00:00:04.288000,2024-05-26 13:03:15.357,10679.0,3,98.0,False,1,car,1.0,23
0 days 00:00:04.488000,2024-05-26 13:03:15.557,11255.0,3,100.0,False,1,car,1.0,23
0 days 00:00:04.928000,2024-05-26 13:03:15.997,10915.0,4,100.0,False,1,car,1.0,23
0 days 00:00:05.088000,2024-05-26 13:03:16.157,11336.0,4,100.0,False,1,car,1.0,23
0 days 00:00:05.367000,2024-05-26 13:03:16.436,12013.0,4,13.0,False,1,car,1.0,23
0 days 00:00:05.807000,2024-05-26 13:03:16.876,11327.0,4,40.0,False,1,car,1.0,23
0 days 00:00:05.967000,2024-05-26 13:03:17.036,11565.0,4,50.0,False,1,car,1.0,23
0 days 00:00:06.247000,2024-05-26 13:03:17.316,11017.0,4,0.0,True,1,car,1.0,23
0 days 00:00:06.407000,2024-05-26 13:03:17.476,10816.0,4,0.0,True,1,car,1.0,23
0 days 00:00:06.887000,2024-05-26 13:03:17.956,10098.0,4,0.0,True,1,car,1.0,23
0 days 00:00:07.047000,2024-05-26 13:03:18.116,9980.0,3,0.0,True,1,car,1.0,23
0 days 00:00:07.447000,2024-05-26 13:03:18.516,9367.0,3,0.0,True,1,car,1.0,23
0 days 00:00:07.727000,2024-05-26 13:03:18.796,9276.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.007000,2024-05-26 13:03:19.076,8667.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.167000,2024-05-26 13:03:19.236,7898.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.527000,2024-05-26 13:03:19.596,7790.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.847000,2024-05-26 13:03:19.916,6824.0,2,0.0,False,1,car,1.0,23
0 days 00:00:09.007000,2024-05-26 13:03:20.076,6824.0,2,3.0,False,1,car,1.0,23
0 days 00:00:09.407000,2024-05-26 13:03:20.476,6374.0,2,0.0,True,1,car,1.0,23
0 days 00:00:09.607000,2024-05-26 13:03:20.676,5662.0,2,0.0,True,1,car,1.0,23
0 days 00:00:09.767000,2024-05-26 13:03:20.836,4937.0,2,0.0,True,1,car,1.0,23
0 days 00:00:10.168000,2024-05-26 13:03:21.237,5625.0,2,4.0,False,1,car,1.0,23
0 days 00:00:10.528000,2024-05-26 13:03:21.597,6407.0,2,28.0,False,1,car,1.0,23
0 days 00:00:10.728000,2024-05-26 13:03:21.797,6988.0,2,37.0,False,1,car,1.0,23
0 days 00:00:10.888000,2024-05-26 13:03:21.957,7721.0,2,49.0,False,1,car,1.0,23
0 days 00:00:11.248000,2024-05-26 13:03:22.317,9541.0,2,56.0,False,1,car,1.0,23
0 days 00:00:11.448000,2024-05-26 13:03:22.517,9789.0,2,57.0,False,1,car,1.0,23
0 days 00:00:11.648000,2024-05-26 13:03:22.717,10895.0,2,76.0,False,1,car,1.0,23
0 days 00:00:11.848000,2024-05-26 13:03:22.917,10755.0,2,76.0,False,1,car,1.0,23
0 days 00:00:12.007000,2024-05-26 13:03:23.076,10603.0,2,87.0,False,1,car,1.0,23
0 days 00:00:12.287000,2024-05-26 13:03:23.356,11099.0,3,100.0,False,1,car,1.0,23
0 days 00:00:12.487000,2024-05-26 13:03:23.556,11529.0,3,100.0,False,1,car,1.0,23
0 days 00:00:12.687000,2024-05-26 13:03:23.756,10129.0,4,100.0,False,1,car,1.0,23
0 days 00:00:12.927000,2024-05-26 13:03:23.996,10639.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.167000,2024-05-26 13:03:24.236,11598.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.367000,2024-05-26 13:03:24.436,11707.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.687000,2024-05-26 13:03:24.756,10587.0,5,100.0,False,1,car,1.0,23
0 days 00:00:13.927000,2024-05-26 13:03:24.996,10940.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.207000,2024-05-26 13:03:25.276,11473.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.487000,2024-05-26 13:03:25.556,10531.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.687000,2024-05-26 13:03:25.756,10572.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.007000,2024-05-26 13:03:26.076,10871.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.367000,2024-05-26 13:03:26.436,11341.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.527000,2024-05-26 13:03:26.596,11374.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.847000,2024-05-26 13:03:26.916,11627.0,6,100.0,False,1,car,1.0,23
0 days 00:00:16.007000,2024-05-26 13:03:27.076,11703.0,6,100.0,False,1,car,1.0,23
0 days 00:00:16.207000,2024-05-26 13:03:27.276,12084.0,6,52.0,True,1,car,1.0,23
0 days 00:00:16.368000,2024-05-26 13:03:27.437,11352.0,6,7.0,True,1,car,1.0,23
0 days 00:00:16.528000,2024-05-26 13:03:27.597,11316.0,6,3.0,True,1,car,1.0,23
0 days 00:00:16.768000,2024-05-26 13:03:27.837,11031.0,6,0.0,True,1,car,1.0,23
0 days 00:00:17.128000,2024-05-26 13:03:28.197,11046.0,5,10.0,False,1,car,1.0,23
0 days 00:00:17.328000,2024-05-26 13:03:28.397,10934.0,5,8.0,False,1,car,1.0,23
0 days 00:00:17.688000,2024-05-26 13:03:28.757,10898.0,5,8.0,False,1,car,1.0,23
0 days 00:00:17.848000,2024-05-26 13:03:28.917,11428.0,5,16.0,False,1,car,1.0,23
0 days 00:00:18.208000,2024-05-26 13:03:29.277,10941.0,4,1.0,True,1,car,1.0,23
0 days 00:00:18.528000,2024-05-26 13:03:29.597,10990.0,4,1.0,True,1,car,1.0,23
0 days 00:00:18.847000,2024-05-26 13:03:29.916,11178.0,3,9.0,False,1,car,1.0,23
0 days 00:00:19.087000,2024-05-26 13:03:30.156,10960.0,3,8.0,False,1,car,1.0,23
0 days 00:00:19.367000,2024-05-26 13:03:30.436,10837.0,3,22.0,False,1,car,1.0,23
0 days 00:00:19.647000,2024-05-26 13:03:30.716,10090.0,3,0.0,False,1,car,1.0,23
0 days 00:00:19.807000,2024-05-26 13:03:30.876,9763.0,3,0.0,True,1,car,1.0,23
0 days 00:00:20.047000,2024-05-26 13:03:31.116,9557.0,3,5.0,False,1,car,1.0,23
0 days 00:00:20.247000,2024-05-26 13:03:31.316,9514.0,3,14.0,True,1,car,1.0,23
0 days 00:00:20.567000,2024-05-26 13:03:31.636,9019.0,3,11.0,False,1,car,1.0,23
0 days 00:00:20.767000,2024-05-26 13:03:31.836,9752.0,3,6.0,True,1,car,1.0,23
0 days 00:00:21.167000,2024-05-26 13:03:32.236,9835.0,2,28.0,False,1,car,1.0,23
0 days 00:00:21.567000,2024-05-26 13:03:32.636,9867.0,2,0.0,True,1,car,1.0,23
0 days 00:00:22.007000,2024-05-26 13:03:33.076,9163.0,2,14.0,True,1,car,1.0,23
0 days 00:00:22.167000,2024-05-26 13:03:33.236,9624.0,2,31.0,False,1,car,1.0,23
0 days 00:00:22.447000,2024-05-26 13:03:33.516,9693.0,2,39.0,False,1,car,1.0,23
0 days 00:00:22.727000,2024-05-26 13:03:33.796,9719.0,2,18.0,False,1,car,1.0,23
0 days 00:00:23.048000,2024-05-26 13:03:34.117,9230.0,2,16.0,True,1,car,1.0,23
0 days 00:00:23.288000,2024-05-26 13:03:34.357,8863.0,2,7.0,True,1,car,1.0,23
0 days 00:00:23.688000,2024-05-26 13:03:34.757,9125.0,2,0.0,True,1,car,1.0,23
0 days 00:00:24.128000,2024-05-26 13:03:35.197,9517.0,2,29.0,False,1,car,1.0,23
0 days 00:00:24.408000,2024-05-26 13:03:35.477,9125.0,2,12.0,True,1,car,1.0,23
0 days 00:00:24.648000,2024-05-26 13:03:35.717,9420.0,2,29.0,False,1,car,1.0,23
0 days 00:00:24.888000,2024-05-26 13:03:35.957,9596.0,2,24.0,True,1,car,1.0,23
0 days 00:00:25.128000,2024-05-26 13:03:36.197,8846.0,2,9.0,True,1,car,1.0,23
0 days 00:00:25.328000,2024-05-26 13:03:36.397,8501.0,2,0.0,True,1,car,1.0,23
0 days 00:00:25.527000,2024-05-26 13:03:36.596,8531.0,2,0.0,True,1,car,1.0,23
0 days 00:00:25.767000,2024-05-26 13:03:36.836,9609.0,2,3.0,True,1,car,1.0,23
0 days 00:00:26.687000,2024-05-26 13:03:37.756,9626.0,1,11.0,False,1,car,1.0,23
0 days 00:00:26.887000,2024-05-26 13:03:37.956,9741.0,1,24.0,False,1,car,1.0,23
0 days 00:00:27.127000,2024-05-26 13:03:38.196,10030.0,1,38.0,False,1,car,1.0,23
0 days 00:00:27.367000,2024-05-26 13:03:38.436,11379.0,1,48.0,False,1,car,1.0,23
0 days 00:00:27.647000,2024-05-26 13:03:38.716,11192.0,1,51.0,False,1,car,1.0,23
0 days 00:00:27.927000,2024-05-26 13:03:38.996,10876.0,1,60.0,False,1,car,1.0,23
0 days 00:00:28.087000,2024-05-26 13:03:39.156,10876.0,1,60.0,False,1,car,1.0,23
0 days 00:00:28.407000,2024-05-26 13:03:39.476,11940.0,2,74.0,False,1,car,1.0,23
0 days 00:00:28.607000,2024-05-26 13:03:39.676,12220.0,2,78.0,False,1,car,1.0,23
0 days 00:00:28.887000,2024-05-26 13:03:39.956,11604.0,3,100.0,False,1,car,1.0,23
0 days 00:00:29.167000,2024-05-26 13:03:40.236,12367.0,3,100.0,False,1,car,1.0,23
0 days 00:00:29.487000,2024-05-26 13:03:40.556,11309.0,3,100.0,False,1,car,1.0,23
0 days 00:00:29.808000,2024-05-26 13:03:40.877,11228.0,4,42.0,True,1,car,1.0,23
0 days 00:00:30.128000,2024-05-26 13:03:41.197,11040.0,4,0.0,True,1,car,1.0,23
0 days 00:00:30.328000,2024-05-26 13:03:41.397,10324.0,4,0.0,True,1,car,1.0,23
0 days 00:00:30.528000,2024-05-26 13:03:41.597,10676.0,4,0.0,True,1,car,1.0,23
0 days 00:00:30.768000,2024-05-26 13:03:41.837,10238.0,3,0.0,True,1,car,1.0,23
0 days 00:00:31.048000,2024-05-26 13:03:42.117,10391.0,3,0.0,True,1,car,1.0,23
0 days 00:00:31.208000,2024-05-26 13:03:42.277,10148.0,3,0.0,True,1,car,1.0,23
0 days 00:00:31.408000,2024-05-26 13:03:42.477,9662.0,2,0.0,True,1,car,1.0,23
0 days 00:00:31.768000,2024-05-26 13:03:42.837,10642.0,2,0.0,True,1,car,1.0,23
0 days 00:00:32.008000,2024-05-26 13:03:43.077,9841.0,1,0.0,True,1,car,1.0,23
0 days 00:00:32.287000,2024-05-26 13:03:43.356,8514.0,1,0.0,True,1,car,1.0,23
0 days 00:00:32.447000,2024-05-26 13:03:43.516,7694.0,1,0.0,True,1,car,1.0,23
0 days 00:00:32.687000,2024-05-26 13:03:43.756,6985.0,1,1.0,True,1,car,1.0,23
0 days 00:00:32.887000,2024-05-26 13:03:43.956,6426.0,1,1.0,True,1,car,1.0,23
0 days 00:00:33.087000,2024-05-26 13:03:44.156,6223.0,1,1.0,True,1,car,1.0,23
0 days 00:00:33.327000,2024-05-26 13:03:44.396,6116.0,1,7.0,False,1,car,1.0,23
0 days 00:00:33.607000,2024-05-26 13:03:44.676,6488.0,1,11.0,False,1,car,1.0,23
0 days 00:00:34.007000,2024-05-26 13:03:45.076,7196.0,1,14.0,False,1,car,1.0,23
0 days 00:00:34.207000,2024-05-26 13:03:45.276,7240.0,1,16.0,False,1,car,1.0,23
0 days 00:00:34.407000,2024-05-26 13:03:45.476,7530.0,1,18.0,False,1,car,1.0,23
0 days 00:00:34.807000,2024-05-26 13:03:45.876,8625.0,1,28.0,False,1,car,1.0,23
0 days 00:00:35.007000,2024-05-26 13:03:46.076,9185.0,1,42.0,False,1,car,1.0,23
0 days 00:00:35.167000,2024-05-26 13:03:46.236,10305.0,1,53.0,False,1,car,1.0,23
0 days 00:00:35.447000,2024-05-26 13:03:46.516,11904.0,1,55.0,False,1,car,1.0,23
0 days 00:00:35.647000,2024-05-26 13:03:46.716,11064.0,1,49.0,False,1,car,1.0,23
0 days 00:00:36.007000,2024-05-26 13:03:47.076,10932.0,2,55.0,False,1,car,1.0,23
0 days 00:00:36.248000,2024-05-26 13:03:47.317,9901.0,2,0.0,True,1,car,1.0,23
0 days 00:00:36.408000,2024-05-26 13:03:47.477,9374.0,2,0.0,True,1,car,1.0,23
0 days 00:00:36.688000,2024-05-26 13:03:47.757,8595.0,2,0.0,True,1,car,1.0,23
0 days 00:00:36.968000,2024-05-26 13:03:48.037,9957.0,2,0.0,True,1,car,1.0,23
0 days 00:00:37.208000,2024-05-26 13:03:48.277,9468.0,1,0.0,True,1,car,1.0,23
0 days 00:00:37.368000,2024-05-26 13:03:48.437,8919.0,1,0.0,True,1,car,1.0,23
0 days 00:00:37.568000,2024-05-26 13:03:48.637,8084.0,1,0.0,True,1,car,1.0,23
0 days 00:00:37.888000,2024-05-26 13:03:48.957,7036.0,1,1.0,True,1,car,1.0,23
0 days 00:00:38.088000,2024-05-26 13:03:49.157,7195.0,1,15.0,False,1,car,1.0,23
0 days 00:00:38.248000,2024-05-26 13:03:49.317,7226.0,1,16.0,False,1,car,1.0,23
0 days 00:00:38.448000,2024-05-26 13:03:49.517,6616.0,1,0.0,True,1,car,1.0,23
0 days 00:00:38.728000,2024-05-26 13:03:49.797,6169.0,1,0.0,True,1,car,1.0,23
0 days 00:00:38.927000,2024-05-26 13:03:49.996,5987.0,1,0.0,False,1,car,1.0,23
0 days 00:00:39.207000,2024-05-26 13:03:50.276,5463.0,1,0.0,False,1,car,1.0,23
0 days 00:00:39.527000,2024-05-26 13:03:50.596,5028.0,1,0.0,False,1,car,1.0,23
0 days 00:00:39.687000,2024-05-26 13:03:50.756,4993.0,1,3.0,False,1,car,1.0,23
0 days 00:00:39.967000,2024-05-26 13:03:51.036,4955.0,1,3.0,False,1,car,1.0,23
0 days 00:00:40.167000,2024-05-26 13:03:51.236,5129.0,1,8.0,False,1,car,1.0,23
0 days 00:00:40.327000,2024-05-26 13:03:51.396,5253.0,1,12.0,False,1,car,1.0,23
0 days 00:00:40.487000,2024-05-26 13:03:51.556,5339.0,1,12.0,False,1,car,1.0,23
0 days 00:00:40.847000,2024-05-26 13:03:51.916,6069.0,1,15.0,False,1,car,1.0,23
0 days 00:00:41.007000,2024-05-26 13:03:52.076,6079.0,1,12.0,False,1,car,1.0,23
0 days 00:00:41.167000,2024-05-26 13:03:52.236,6339.0,1,14.0,False,1,car,1.0,23
0 days 00:00:41.407000,2024-05-26 13:03:52.476,7245.0,1,25.0,False,1,car,1.0,23
0 days 00:00:41.647000,2024-05-26 13:03:52.716,7172.0,1,24.0,False,1,car,1.0,23
0 days 00:00:41.807000,2024-05-26 13:03:52.876,7352.0,1,26.0,False,1,car,1.0,23
0 days 00:00:42.087000,2024-05-26 13:03:53.156,8479.0,1,38.0,False,1,car,1.0,23
0 days 00:00:42.407000,2024-05-26 13:03:53.476,10047.0,1,52.0,False,1,car,1.0,23
0 days 00:00:42.647000,2024-05-26 13:03:53.716,11074.0,1,59.0,False,1,car,1.0,23
0 days 00:00:42.888000,2024-05-26 13:03:53.957,9653.0,1,0.0,True,1,car,1.0,23
0 days 00:00:43.128000,2024-05-26 13:03:54.197,9803.0,1,0.0,True,1,car,1.0,23
0 days 00:00:43.368000,2024-05-26 13:03:54.437,8563.0,1,0.0,True,1,car,1.0,23
0 days 00:00:43.648000,2024-05-26 13:03:54.717,8067.0,1,0.0,True,1,car,1.0,23
0 days 00:00:43.848000,2024-05-26 13:03:54.917,7929.0,1,0.0,True,1,car,1.0,23
0 days 00:00:44.208000,2024-05-26 13:03:55.277,7757.0,1,1.0,False,1,car,1.0,23
0 days 00:00:44.568000,2024-05-26 13:03:55.637,8143.0,1,21.0,False,1,car,1.0,23
0 days 00:00:44.768000,2024-05-26 13:03:55.837,8465.0,1,29.0,False,1,car,1.0,23
0 days 00:00:44.928000,2024-05-26 13:03:55.997,8850.0,1,29.0,False,1,car,1.0,23
0 days 00:00:45.168000,2024-05-26 13:03:56.237,9534.0,1,32.0,False,1,car,1.0,23
0 days 00:00:45.448000,2024-05-26 13:03:56.517,10263.0,1,39.0,False,1,car,1.0,23
0 days 00:00:45.727000,2024-05-26 13:03:56.796,11393.0,1,50.0,False,1,car,1.0,23
0 days 00:00:46.007000,2024-05-26 13:03:57.076,11210.0,1,0.0,True,1,car,1.0,23
0 days 00:00:46.167000,2024-05-26 13:03:57.236,11042.0,1,0.0,True,1,car,1.0,23
0 days 00:00:46.327000,2024-05-26 13:03:57.396,10700.0,1,0.0,True,1,car,1.0,23
0 days 00:00:46.607000,2024-05-26 13:03:57.676,9609.0,1,0.0,True,1,car,1.0,23
0 days 00:00:46.767000,2024-05-26 13:03:57.836,9071.0,1,0.0,True,1,car,1.0,23
0 days 00:00:47.007000,2024-05-26 13:03:58.076,8724.0,1,0.0,True,1,car,1.0,23
0 days 00:00:47.327000,2024-05-26 13:03:58.396,8548.0,1,6.0,False,1,car,1.0,23
0 days 00:00:47.487000,2024-05-26 13:03:58.556,8402.0,1,0.0,True,1,car,1.0,23
0 days 00:00:47.647000,2024-05-26 13:03:58.716,8249.0,1,3.0,False,1,car,1.0,23
0 days 00:00:47.847000,2024-05-26 13:03:58.916,8086.0,1,0.0,False,1,car,1.0,23
0 days 00:00:48.007000,2024-05-26 13:03:59.076,8086.0,1,0.0,False,1,car,1.0,23
0 days 00:00:48.287000,2024-05-26 13:03:59.356,8428.0,1,21.0,False,1,car,1.0,23
0 days 00:00:48.567000,2024-05-26 13:03:59.636,9085.0,1,34.0,False,1,car,1.0,23
0 days 00:00:48.847000,2024-05-26 13:03:59.916,9724.0,1,40.0,False,1,car,1.0,23
0 days 00:00:49.007000,2024-05-26 13:04:00.076,10620.0,1,47.0,False,1,car,1.0,23
0 days 00:00:49.247000,2024-05-26 13:04:00.316,11520.0,1,50.0,False,1,car,1.0,23
0 days 00:00:49.608000,2024-05-26 13:04:00.677,9948.0,1,63.0,False,1,car,1.0,23
0 days 00:00:49.968000,2024-05-26 13:04:01.037,11438.0,2,74.0,False,1,car,1.0,23
0 days 00:00:50.288000,2024-05-26 13:04:01.357,10684.0,2,85.0,False,1,car,1.0,23
0 days 00:00:50.488000,2024-05-26 13:04:01.557,11325.0,3,91.0,False,1,car,1.0,23
0 days 00:00:50.808000,2024-05-26 13:04:01.877,10569.0,3,100.0,False,1,car,1.0,23
0 days 00:00:51.048000,2024-05-26 13:04:02.117,11022.0,4,100.0,False,1,car,1.0,23
0 days 00:00:51.328000,2024-05-26 13:04:02.397,11371.0,4,100.0,False,1,car,1.0,23
0 days 00:00:51.648000,2024-05-26 13:04:02.717,10653.0,4,100.0,False,1,car,1.0,23
0 days 00:00:51.808000,2024-05-26 13:04:02.877,10847.0,5,100.0,False,1,car,1.0,23
0 days 00:00:52.008000,2024-05-26 13:04:03.077,11188.0,5,100.0,False,1,car,1.0,23
0 days 00:00:52.168000,2024-05-26 13:04:03.237,11458.0,5,100.0,False,1,car,1.0,23
0 days 00:00:52.407000,2024-05-26 13:04:03.476,11736.0,5,100.0,False,1,car,1.0,23
0 days 00:00:52.567000,2024-05-26 13:04:03.636,10756.0,5,100.0,False,1,car,1.0,23
0 days 00:00:52.887000,2024-05-26 13:04:03.956,10683.0,6,100.0,False,1,car,1.0,23
0 days 00:00:53.087000,2024-05-26 13:04:04.156,10999.0,6,100.0,False,1,car,1.0,23
0 days 00:00:53.287000,2024-05-26 13:04:04.356,11198.0,6,100.0,False,1,car,1.0,23
0 days 00:00:53.527000,2024-05-26 13:04:04.596,11293.0,6,100.0,False,1,car,1.0,23
0 days 00:00:53.727000,2024-05-26 13:04:04.796,11541.0,6,100.0,False,1,car,1.0,23
0 days 00:00:54.047000,2024-05-26 13:04:05.116,10795.0,6,100.0,False,1,car,1.0,23
0 days 00:00:54.327000,2024-05-26 13:04:05.396,10397.0,7,100.0,False,1,car,1.0,23
0 days 00:00:54.567000,2024-05-26 13:04:05.636,10538.0,7,100.0,False,1,car,1.0,23
0 days 00:00:54.727000,2024-05-26 13:04:05.796,10578.0,7,100.0,False,1,car,1.0,23
0 days 00:00:54.967000,2024-05-26 13:04:06.036,10761.0,7,100.0,False,1,car,1.0,23
0 days 00:00:55.247000,2024-05-26 13:04:06.316,10817.0,7,100.0,False,1,car,1.0,23
0 days 00:00:55.447000,2024-05-26 13:04:06.516,10931.0,7,100.0,False,1,car,1.0,23
0 days 00:00:55.687000,2024-05-26 13:04:06.756,10966.0,7,100.0,False,1,car,1.0,23
0 days 00:00:56.208000,2024-05-26 13:04:07.277,11292.0,7,100.0,False,1,car,1.0,23
0 days 00:00:56.368000,2024-05-26 13:04:07.437,11270.0,7,100.0,False,1,car,1.0,23
0 days 00:00:56.608000,2024-05-26 13:04:07.677,11347.0,7,100.0,False,1,car,1.0,23
0 days 00:00:56.768000,2024-05-26 13:04:07.837,11517.0,7,12.0,False,1,car,1.0,23
0 days 00:00:57.168000,2024-05-26 13:04:08.237,10502.0,7,0.0,False,1,car,1.0,23
0 days 00:00:57.528000,2024-05-26 13:04:08.597,9783.0,7,0.0,True,1,car,1.0,23
0 days 00:00:57.848000,2024-05-26 13:04:08.917,8495.0,7,0.0,True,1,car,1.0,23
0 days 00:00:58.088000,2024-05-26 13:04:09.157,9038.0,6,0.0,True,1,car,1.0,23
0 days 00:00:58.408000,2024-05-26 13:04:09.477,10608.0,5,0.0,True,1,car,1.0,23
0 days 00:00:58.568000,2024-05-26 13:04:09.637,9768.0,4,0.0,True,1,car,1.0,23
0 days 00:00:58.808000,2024-05-26 13:04:09.877,9006.0,4,0.0,True,1,car,1.0,23
0 days 00:00:59.008000,2024-05-26 13:04:10.077,9074.0,3,0.0,True,1,car,1.0,23
0 days 00:00:59.207000,2024-05-26 13:04:10.276,8649.0,3,0.0,True,1,car,1.0,23
0 days 00:00:59.407000,2024-05-26 13:04:10.476,9209.0,3,0.0,True,1,car,1.0,23
0 days 00:00:59.607000,2024-05-26 13:04:10.676,9200.0,2,0.0,True,1,car,1.0,23
0 days 00:00:59.847000,2024-05-26 13:04:10.916,8360.0,2,0.0,True,1,car,1.0,23
0 days 00:01:00.007000,2024-05-26 13:04:11.076,7469.0,2,0.0,True,1,car,1.0,23
0 days 00:01:00.207000,2024-05-26 13:04:11.276,8636.0,2,0.0,True,1,car,1.0,23
0 days 00:01:00.527000,2024-05-26 13:04:11.596,7951.0,1,0.0,True,1,car,1.0,23
0 days 00:01:00.727000,2024-05-26 13:04:11.796,7372.0,1,0.0,True,1,car,1.0,23
0 days 00:01:01.167000,2024-05-26 13:04:12.236,6494.0,1,0.0,True,1,car,1.0,23
0 days 00:01:01.567000,2024-05-26 13:04:12.636,5577.0,1,0.0,True,1,car,1.0,23
0 days 00:01:01.967000,2024-05-26 13:04:13.036,4765.0,1,0.0,True,1,car,1.0,23
