Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.026000,2021-05-23 13:02:55.466,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:00.266000,2021-05-23 13:02:55.706,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:00.546000,2021-05-23 13:02:55.986,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:00.786000,2021-05-23 13:02:56.226,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:01.026000,2021-05-23 13:02:56.466,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:01.266000,2021-05-23 13:02:56.706,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:01.506000,2021-05-23 13:02:56.946,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:01.746000,2021-05-23 13:02:57.186,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:01.986000,2021-05-23 13:02:57.426,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:02.225000,2021-05-23 13:02:57.665,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:02.465000,2021-05-23 13:02:57.905,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:02.705000,2021-05-23 13:02:58.145,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:02.945000,2021-05-23 13:02:58.385,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:03.185000,2021-05-23 13:02:58.625,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:03.386000,2021-05-23 13:02:58.826,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:03.626000,2021-05-23 13:02:59.066,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:03.866000,2021-05-23 13:02:59.306,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:04.106000,2021-05-23 13:02:59.546,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:04.346000,2021-05-23 13:02:59.786,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:04.586000,2021-05-23 13:03:00.026,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:04.866000,2021-05-23 13:03:00.306,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:05.106000,2021-05-23 13:03:00.546,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:05.346000,2021-05-23 13:03:00.786,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:05.586000,2021-05-23 13:03:01.026,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:05.826000,2021-05-23 13:03:01.266,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:06.066000,2021-05-23 13:03:01.506,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:06.306000,2021-05-23 13:03:01.746,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:06.586000,2021-05-23 13:03:02.026,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:06.826000,2021-05-23 13:03:02.266,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:07.066000,2021-05-23 13:03:02.506,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:07.306000,2021-05-23 13:03:02.746,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:07.546000,2021-05-23 13:03:02.986,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:07.786000,2021-05-23 13:03:03.226,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:08.026000,2021-05-23 13:03:03.466,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:08.266000,2021-05-23 13:03:03.706,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:08.506000,2021-05-23 13:03:03.946,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:08.746000,2021-05-23 13:03:04.186,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:08.985000,2021-05-23 13:03:04.425,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:09.225000,2021-05-23 13:03:04.665,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:09.505000,2021-05-23 13:03:04.945,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:09.745000,2021-05-23 13:03:05.185,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:09.946000,2021-05-23 13:03:05.386,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:10.186000,2021-05-23 13:03:05.626,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:10.426000,2021-05-23 13:03:05.866,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:10.666000,2021-05-23 13:03:06.106,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:10.906000,2021-05-23 13:03:06.346,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:11.146000,2021-05-23 13:03:06.586,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:11.386000,2021-05-23 13:03:06.826,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:11.626000,2021-05-23 13:03:07.066,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:11.866000,2021-05-23 13:03:07.306,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:12.146000,2021-05-23 13:03:07.586,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:12.386000,2021-05-23 13:03:07.826,0.0,0,104.0,True,1,car,1.0,16
0 days 00:00:12.626000,2021-05-23 13:03:08.066,0.0,0,104.0,True,1,car,1.0,16
