DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS,Year
1,1,6886.742857142857,1.619047619047619,14.09142857142857,128,0,2022
1,2,7933.391625615764,1.6354679802955665,17.783251231527093,133,0,2022
1,3,7931.253298153034,1.8021108179419525,21.16622691292876,106,0,2022
1,4,8854.97193877551,2.3035714285714284,26.104591836734695,128,0,2022
1,5,9086.659459459459,2.324324324324324,27.91891891891892,123,0,2022
1,6,9190.21505376344,2.35752688172043,30.905913978494624,114,0,2022
1,7,9016.775132275132,2.537037037037037,32.216931216931215,117,0,2022
1,8,8878.895604395604,2.5851648351648353,31.01923076923077,110,0,2022
1,9,8972.42817679558,2.6270718232044197,33.20441988950276,106,0,2022
1,10,9104.005602240897,2.585434173669468,34.09243697478992,111,0,2022
1,11,9102.929971988795,2.638655462184874,33.431372549019606,109,0,2022
1,12,9164.059829059828,2.641025641025641,34.8974358974359,103,0,2022
1,13,9026.741477272728,2.627840909090909,31.946022727272727,104,0,2022
1,14,9048.32584269663,2.7808988764044944,34.31741573033708,102,0,2022
1,15,9207.642045454546,2.7642045454545454,36.39204545454545,101,0,2022
1,16,9128.327683615818,2.7598870056497176,34.99717514124294,104,0,2022
1,17,9070.695979899498,2.6884422110552766,37.13819095477387,109,0,2022
1,18,9135.880952380952,2.7589285714285716,36.023809523809526,103,0,2022
1,19,8695.138263665594,2.334405144694534,35.59485530546624,100,0,2022
1,20,9673.29012345679,2.8703703703703702,40.138888888888886,113,0,2022
1,21,9229.491228070176,2.7167919799498748,35.88972431077694,135,0,2022
1,22,9519.654285714285,2.9485714285714284,41.848571428571425,106,0,2022
1,23,8579.364197530864,2.3271604938271606,36.5,100,0,2022
1,24,9441.534375,2.909375,36.2875,120,0,2022
1,25,9467.755775577558,3.108910891089109,41.693069306930695,99,0,2022
1,26,9199.113378684808,3.2993197278911564,40.26757369614513,138,0,2022
1,27,8677.694560669455,2.215481171548117,24.027196652719667,128,0,2022
1,28,8399.77455357143,1.8660714285714286,16.044642857142858,33,0,2022
1,29,2267.8880067567566,0.4501689189189189,4.0150337837837835,315,0,2022
1,32,7849.872204472844,1.6325878594249201,17.27476038338658,67,0,2022
1,33,8772.925675675675,2.3277027027027026,31.736486486486488,96,0,2022
1,34,9286.167224080267,3.1237458193979935,38.508361204013376,93,0,2022
1,35,9167.928327645051,3.5051194539249146,39.23890784982935,92,0,2022
1,36,9254.583050847457,3.5966101694915253,41.186440677966104,88,0,2022
1,37,9367.229452054795,3.606164383561644,44.58904109589041,82,0,2022
1,38,9299.40418118467,3.56794425087108,45.68292682926829,76,0,2022
1,39,9384.779310344828,3.586206896551724,44.782758620689656,82,0,2022
1,40,9370.60350877193,3.617543859649123,45.44210526315789,82,0,2022
1,41,9468.818181818182,3.590909090909091,46.59440559440559,79,0,2022
1,42,9579.787671232876,3.6883561643835616,46.62671232876713,83,0,2022
1,43,9437.845360824742,3.6288659793814433,47.10996563573883,82,0,2022
1,44,9380.437931034483,3.6,44.39310344827586,79,0,2022
