DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS,Year
1,1,9208.392857142857,3.262987012987013,42.30194805194805,88,0,2023
1,2,9257.983870967742,3.541935483870968,44.935483870967744,74,0,2023
1,3,9274.156462585033,3.6700680272108843,44.96938775510204,77,0,2023
1,4,9258.856643356643,3.7062937062937062,44.52097902097902,72,0,2023
1,5,9301.416949152543,3.6,45.46440677966102,73,0,2023
1,6,9245.911262798634,3.6655290102389078,45.06825938566553,77,0,2023
1,7,9241.237288135593,3.7288135593220337,45.97627118644068,74,0,2023
1,8,9242.452054794521,3.7636986301369864,45.678082191780824,75,0,2023
1,9,9373.690391459075,3.7651245551601424,47.25266903914591,69,0,2023
1,10,9313.337979094076,3.7770034843205575,46.52613240418118,72,0,2023
1,11,9358.40206185567,3.738831615120275,47.7319587628866,70,0,2023
1,12,9287.1,3.668965517241379,44.58275862068965,74,0,2023
1,13,9392.927586206897,3.7103448275862068,46.47931034482759,69,0,2023
1,14,9293.613793103448,3.703448275862069,46.1,69,0,2023
1,15,9303.555555555555,3.7152777777777777,46.270833333333336,69,0,2023
1,16,9401.255813953489,3.707641196013289,45.94019933554817,76,0,2023
1,17,9294.193771626298,3.7474048442906573,47.56055363321799,74,0,2023
1,18,9386.494845360825,3.7560137457044673,47.74570446735395,72,0,2023
1,19,9334.2695035461,3.730496453900709,46.741134751773046,70,0,2023
1,20,9310.552542372881,3.7389830508474575,46.35254237288136,74,0,2023
1,21,9355.956081081082,3.7094594594594597,47.46283783783784,77,0,2023
1,22,9332.375886524822,3.74468085106383,47.05673758865248,70,0,2023
1,23,9343.236933797909,3.682926829268293,47.10801393728223,74,0,2023
1,24,9368.778911564626,3.7755102040816326,47.534013605442176,75,0,2023
1,25,9323.979166666666,3.7118055555555554,46.34375,75,0,2023
1,26,9208.663333333334,3.6966666666666668,46.18666666666667,72,0,2023
1,27,9298.97627118644,3.6610169491525424,45.47457627118644,77,0,2023
1,28,9249.20202020202,3.7676767676767677,46.64983164983165,74,0,2023
1,29,9215.185185185184,3.6464646464646466,45.77777777777778,80,0,2023
1,30,9261.049668874171,3.6324503311258276,46.05298013245033,78,0,2023
1,31,9186.726962457338,3.6689419795221845,45.18088737201365,71,0,2023
1,32,9249.202614379084,3.656862745098039,45.447712418300654,86,0,2023
1,33,9310.246428571429,3.6464285714285714,46.35357142857143,77,0,2023
1,34,9349.063973063972,3.6296296296296298,47.58585858585859,72,0,2023
1,35,9346.207482993197,3.67687074829932,47.09183673469388,72,0,2023
1,36,9373.661016949152,3.671186440677966,45.623728813559325,77,0,2023
1,37,9363.113793103448,3.6724137931034484,46.92413793103448,72,0,2023
1,38,9376.003484320558,3.6550522648083623,49.254355400696866,66,0,2023
1,39,9288.775167785236,3.6912751677852347,45.54697986577181,75,0,2023
1,40,9359.256849315068,3.767123287671233,47.40068493150685,67,0,2023
1,41,9419.707317073171,3.6933797909407664,47.951219512195124,74,0,2023
1,42,9213.14827586207,3.6862068965517243,44.62068965517241,76,0,2023
1,43,9332.740484429065,3.71280276816609,46.003460207612456,75,0,2023
1,44,9396.678200692042,3.7716262975778547,48.141868512110726,72,0,2023
1,45,9414.255244755244,3.702797202797203,48.07342657342657,74,0,2023
1,46,9358.989932885906,3.7315436241610738,48.624161073825505,76,0,2023
1,47,9360.527586206896,3.6724137931034484,47.88275862068966,72,0,2023
1,48,9337.547619047618,3.693877551020408,47.27210884353742,75,0,2023
1,49,9289.453333333333,3.67,46.43666666666667,74,0,2023
1,50,9376.517123287671,3.75,48.79109589041096,71,0,2023
1,51,9381.594059405941,3.6765676567656764,50.32673267326733,72,0,2023
1,52,9116.536023054756,3.5417867435158503,40.79538904899135,103,0,2023
1,53,8898.955801104972,3.2403314917127073,35.33701657458563,115,0,2023
1,54,8155.513238289206,2.370672097759674,23.10794297352342,160,0,2023
1,55,8140.607407407408,1.8790123456790124,23.36543209876543,119,0,2023
1,56,8553.307692307691,2.476923076923077,26.04102564102564,136,0,2023
1,57,8454.277486910994,2.612565445026178,26.1282722513089,122,0,2023
1,58,8307.293827160494,2.619753086419753,25.854320987654322,134,0,2023
1,59,8578.15404699739,2.5430809399477807,27.511749347258487,131,0,2023
1,60,8455.428198433421,2.7284595300261096,28.099216710182766,123,0,2023
1,61,8535.906593406593,2.708791208791209,29.936813186813186,120,0,2023
1,62,8447.032432432432,2.7513513513513512,28.14054054054054,110,0,2023
1,63,8371.091145833334,2.7760416666666665,28.138020833333332,116,0,2023
1,64,8462.454545454546,2.8181818181818183,30.101928374655646,100,0,2023
1,65,8414.335135135136,2.845945945945946,29.613513513513514,111,0,2023
1,66,8608.980337078652,2.941011235955056,31.910112359550563,108,0,2023
1,67,8532.83379501385,3.063711911357341,34.3185595567867,105,0,2023
1,68,8464.206489675516,3.061946902654867,30.666666666666668,113,0,2023
1,69,8549.100864553315,3.115273775216138,32.97406340057637,102,0,2023
1,70,8586.855882352942,3.088235294117647,33.688235294117646,100,0,2023
1,71,8683.952095808383,3.161676646706587,34.91317365269461,98,0,2023
1,72,8639.366366366366,3.114114114114114,34.909909909909906,107,0,2023
1,73,8806.432432432432,3.2612612612612613,37.327327327327325,99,0,2023
1,74,8852.588050314465,3.2169811320754715,40.14150943396226,88,0,2023
1,75,8916.82098765432,3.246913580246914,38.9320987654321,96,0,2023
1,76,8984.333333333334,3.3208722741433023,41.98442367601246,88,0,2023
1,77,8734.122641509433,3.389937106918239,37.35220125786164,99,0,2023
1,78,8895.052147239263,3.2423312883435584,37.12883435582822,106,0,2023
2,1,8863.192810457516,2.934640522875817,35.748366013071895,101,0,2023
2,2,9088.343949044585,3.770700636942675,45.79299363057325,100,0,2023
2,3,9061.6059602649,3.73841059602649,43.77814569536424,89,0,2023
2,4,9081.431506849314,3.6986301369863015,41.10616438356164,97,16,2023
2,5,9087.34448160535,3.7725752508361206,40.063545150501675,101,16,2023
2,6,9173.910299003323,3.7308970099667773,43.54485049833887,96,21,2023
2,7,9107.290849673203,3.7973856209150325,43.84640522875817,94,17,2023
2,8,9261.522184300342,3.8122866894197953,45.07849829351536,88,17,2023
2,9,9256.844594594595,3.793918918918919,44.898648648648646,91,19,2023
2,10,9179.288079470198,3.665562913907285,42.25496688741722,88,0,2023
2,11,9175.99674267101,3.739413680781759,44.5700325732899,90,0,2023
2,12,9118.725165562913,3.7119205298013247,44.61258278145695,84,0,2023
2,13,9027.164429530201,3.7751677852348995,43.34228187919463,96,0,2023
2,14,9087.439344262295,3.777049180327869,43.87213114754098,91,0,2023
2,15,9060.938110749186,3.739413680781759,44.56351791530945,89,0,2023
2,16,9199.171974522293,3.8503184713375798,47.611464968152866,85,0,2023
2,17,8995.699367088608,3.518987341772152,41.59493670886076,95,0,2023
2,18,9091.247491638796,3.6421404682274248,42.33779264214047,87,0,2023
2,19,9329.318059299192,3.7951482479784366,47.509433962264154,104,0,2023
2,20,8299.9392971246,2.718849840255591,39.66773162939297,92,0,2023
2,21,9037.512195121952,3.4006968641114983,42.79790940766551,88,0,2023
2,22,9498.77897574124,3.98921832884097,49.692722371967655,107,0,2023
2,23,8362.799342105263,2.6875,34.51973684210526,82,0,2023
2,24,9127.901023890785,3.372013651877133,43.027303754266214,88,0,2023
2,25,9281.973333333333,3.79,44.88666666666666,89,0,2023
2,26,9299.808080808081,3.8518518518518516,45.27272727272727,87,0,2023
2,27,9319.777027027027,3.777027027027027,43.445945945945944,84,0,2023
2,28,9272.162711864406,3.7355932203389832,43.5728813559322,79,0,2023
2,29,9321.532423208191,3.825938566552901,45.13993174061434,84,0,2023
2,30,9351.406040268457,3.778523489932886,45.12751677852349,85,0,2023
2,31,9316.918439716312,3.74822695035461,44.48581560283688,75,0,2023
2,32,9349.772413793104,3.768965517241379,46.241379310344826,77,0,2023
2,33,9308.816053511706,3.7157190635451505,45.13377926421405,84,0,2023
2,34,9264.702702702703,3.7162162162162162,44.28716216216216,82,0,2023
2,35,9272.203389830509,3.7220338983050847,43.8,89,0,2023
2,36,9342.605633802817,3.7535211267605635,44.397887323943664,79,15,2023
2,37,9331.934640522875,3.712418300653595,45.5,92,0,2023
2,38,9192.267100977198,3.736156351791531,42.49185667752443,101,0,2023
2,39,9082.056291390729,3.7119205298013247,41.21854304635762,84,0,2023
2,40,9259.185185185184,3.6902356902356903,42.1986531986532,94,0,2023
2,41,9316.179930795848,3.7474048442906573,45.141868512110726,79,0,2023
2,42,9221.928338762214,3.8403908794788273,44.846905537459286,83,0,2023
2,43,9237.390728476821,3.6887417218543046,45.84437086092715,80,0,2023
2,44,8973.246710526315,3.549342105263158,39.79934210526316,95,0,2023
2,45,9190.307167235494,3.7064846416382253,44.66894197952218,82,0,2023
2,46,9248.354098360656,3.7049180327868854,45.842622950819674,88,0,2023
2,47,9201.58940397351,3.6887417218543046,44.02980132450331,89,0,2023
2,48,9244.625396825397,3.707936507936508,46.05396825396826,79,0,2023
2,49,9173.016611295681,3.5714285714285716,42.51162790697674,85,0,2023
2,50,8931.014245014245,3.6894586894586894,41.41310541310541,118,0,2023
2,51,8292.551252847381,3.316628701594533,28.886104783599087,166,13,2023
2,52,7804.891534391534,2.4232804232804233,25.46031746031746,113,0,2023
2,53,8444.77308707124,2.7493403693931397,27.693931398416886,137,0,2023
2,54,8331.683937823835,2.865284974093264,29.10103626943005,138,0,2023
2,55,8522.687830687832,2.7645502645502646,28.965608465608465,131,0,2023
2,56,8358.928260869565,2.6608695652173915,27.36521739130435,151,0,2023
2,57,8149.065671641791,2.8447761194029852,28.292537313432835,131,0,2023
2,58,8192.857868020305,2.814720812182741,26.911167512690355,132,0,2023
2,59,8209.67018469657,2.796833773087071,26.232189973614776,126,0,2023
2,60,8319.243315508022,2.786096256684492,27.72459893048128,129,0,2023
2,61,8406.503875968992,2.8191214470284236,28.338501291989665,139,0,2023
2,62,8383.005181347151,2.743523316062176,25.82901554404145,128,0,2023
2,63,8382.788659793814,2.7242268041237114,28.628865979381445,122,0,2023
2,64,8477.909574468085,2.8856382978723403,28.324468085106382,127,0,2023
2,65,8503.739837398374,2.747967479674797,28.8130081300813,123,0,2023
2,66,8462.08579088472,2.8605898123324396,28.26809651474531,129,7,2023
2,67,8633.350724637681,2.765217391304348,28.43768115942029,125,5,2023
2,68,8756.577142857142,3.125714285714286,34.19428571428571,114,0,2023
2,69,8090.3975903614455,2.5831325301204817,27.443373493975905,158,0,2023
2,70,8730.98538011696,3.038011695906433,32.62280701754386,118,0,2023
2,71,8822.212827988338,3.206997084548105,35.93586005830904,114,0,2023
2,72,8845.789156626506,2.9849397590361444,31.367469879518072,117,0,2023
2,73,8937.009118541033,3.2613981762917934,38.00911854103344,113,0,2023
2,74,8702.17987804878,3.3810975609756095,37.36585365853659,105,0,2023
2,75,8779.821637426901,3.3421052631578947,36.40643274853801,110,0,2023
2,76,8696.736842105263,3.278637770897833,37.77089783281734,94,0,2023
4,1,9169.431309904154,2.990415335463259,39.4888178913738,93,0,2023
4,2,9327.789808917198,3.388535031847134,38.52547770700637,88,0,2023
4,3,9390.58940397351,3.4006622516556293,42.08278145695364,74,0,2023
4,4,9516.342465753425,3.4657534246575343,43.96232876712329,70,0,2023
4,5,9562.318791946309,3.4295302013422817,44.06375838926174,70,0,2023
4,6,9518.033783783783,3.489864864864865,43.5777027027027,75,0,2023
4,7,9552.219672131148,3.5672131147540984,44.43606557377049,80,0,2023
4,8,9518.77627118644,3.4915254237288136,44.0,73,0,2023
4,9,9526.659722222223,3.451388888888889,42.03125,76,0,2023
4,10,9484.591973244147,3.488294314381271,43.137123745819395,74,0,2023
4,11,9538.385620915033,3.450980392156863,43.51307189542484,81,0,2023
4,12,9499.044217687075,3.503401360544218,41.197278911564624,78,0,2023
4,13,9513.159863945579,3.554421768707483,45.7108843537415,73,0,2023
4,14,9647.468438538206,3.514950166112957,44.98338870431893,77,0,2023
4,15,9443.207357859532,3.4949832775919734,44.49832775919732,76,0,2023
4,16,9492.125827814569,3.5,44.549668874172184,79,0,2023
4,17,9405.873333333333,3.5166666666666666,44.25333333333333,74,0,2023
4,18,9406.213559322034,3.5966101694915253,45.938983050847455,76,0,2023
4,19,9344.953020134228,3.5167785234899327,45.20805369127517,75,0,2023
4,20,9412.732899022802,3.527687296416938,46.62214983713355,75,0,2023
4,21,9452.1,3.462068965517241,45.03448275862069,78,0,2023
4,22,9464.461538461539,3.451505016722408,46.709030100334445,76,0,2023
4,23,9446.66323024055,3.4536082474226806,47.83505154639175,65,0,2023
4,24,9492.013333333334,3.6066666666666665,47.38666666666666,76,0,2023
4,25,9499.288590604026,3.5704697986577183,47.66107382550336,76,0,2023
4,26,9469.783606557377,3.537704918032787,47.80655737704918,74,0,2023
4,27,9324.24834437086,3.533112582781457,45.20860927152318,73,0,2023
4,28,9349.089700996677,3.5382059800664454,45.87043189368771,70,0,2023
4,29,9300.188552188552,3.5185185185185186,45.47811447811448,70,0,2023
4,30,9396.682274247492,3.591973244147157,46.92642140468227,69,0,2023
4,31,9481.749152542372,3.535593220338983,45.552542372881355,76,0,2023
4,32,9606.156028368794,3.599290780141844,49.05673758865248,67,0,2023
4,33,9532.369491525424,3.5152542372881355,48.14576271186441,67,0,2023
4,34,9399.627118644068,3.5966101694915253,46.89491525423729,72,0,2023
4,35,9419.959866220735,3.548494983277592,46.61204013377927,74,0,2023
4,36,9503.953020134228,3.553691275167785,45.5503355704698,80,0,2023
4,37,9469.16551724138,3.537931034482759,48.4448275862069,63,0,2023
4,38,9354.80132450331,3.543046357615894,47.37417218543046,76,0,2023
4,39,9408.304054054053,3.6216216216216215,46.891891891891895,67,0,2023
4,40,9425.562711864406,3.542372881355932,46.43728813559322,72,0,2023
4,41,9400.772881355932,3.610169491525424,47.498305084745766,66,0,2023
