Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.026000,2021-05-23 13:02:55.466,10012.0,1,15.0,False,1,car,1.0,3
0 days 00:00:00.266000,2021-05-23 13:02:55.706,10012.0,1,15.0,False,1,car,1.0,3
0 days 00:00:00.546000,2021-05-23 13:02:55.986,8686.0,1,14.0,False,1,car,1.0,3
0 days 00:00:00.786000,2021-05-23 13:02:56.226,7006.0,1,14.0,False,1,car,1.0,3
0 days 00:00:01.026000,2021-05-23 13:02:56.466,5326.0,1,14.0,False,1,car,1.0,3
0 days 00:00:01.266000,2021-05-23 13:02:56.706,4406.0,1,20.0,False,1,car,1.0,3
0 days 00:00:01.506000,2021-05-23 13:02:56.946,5216.0,1,30.0,False,1,car,1.0,3
0 days 00:00:01.746000,2021-05-23 13:02:57.186,5951.0,1,41.0,False,1,car,1.0,3
0 days 00:00:01.986000,2021-05-23 13:02:57.426,7209.0,1,51.0,False,1,car,1.0,3
0 days 00:00:02.225000,2021-05-23 13:02:57.665,8329.0,1,53.0,False,1,car,1.0,3
0 days 00:00:02.465000,2021-05-23 13:02:57.905,9757.0,1,69.0,False,1,car,1.0,3
0 days 00:00:02.705000,2021-05-23 13:02:58.145,11437.0,1,68.0,False,1,car,1.0,3
0 days 00:00:02.945000,2021-05-23 13:02:58.385,12364.0,1,69.0,False,1,car,1.0,3
0 days 00:00:03.185000,2021-05-23 13:02:58.625,10824.0,2,83.0,False,1,car,1.0,3
0 days 00:00:03.386000,2021-05-23 13:02:58.826,11104.0,2,91.0,False,1,car,1.0,3
0 days 00:00:03.626000,2021-05-23 13:02:59.066,11905.0,2,98.0,False,1,car,1.0,3
0 days 00:00:03.866000,2021-05-23 13:02:59.306,10847.0,3,99.0,False,1,car,1.0,3
0 days 00:00:04.106000,2021-05-23 13:02:59.546,11531.0,3,99.0,False,1,car,1.0,3
0 days 00:00:04.346000,2021-05-23 13:02:59.786,10612.0,3,99.0,False,1,car,1.0,3
