Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.087000,2024-05-26 13:03:11.156,9533.0,1,20.0,False,1,car,1.0,4
0 days 00:00:00.287000,2024-05-26 13:03:11.356,9518.0,1,20.0,False,1,car,1.0,4
0 days 00:00:00.607000,2024-05-26 13:03:11.676,7278.0,1,19.0,False,1,car,1.0,4
0 days 00:00:00.887000,2024-05-26 13:03:11.956,5318.0,1,19.0,False,1,car,1.0,4
0 days 00:00:01.207000,2024-05-26 13:03:12.276,3788.0,1,34.0,False,1,car,1.0,4
0 days 00:00:01.407000,2024-05-26 13:03:12.476,4485.0,1,41.0,False,1,car,1.0,4
0 days 00:00:01.607000,2024-05-26 13:03:12.676,5182.0,1,42.0,False,1,car,1.0,4
0 days 00:00:01.807000,2024-05-26 13:03:12.876,6049.0,1,44.0,False,1,car,1.0,4
0 days 00:00:02.047000,2024-05-26 13:03:13.116,7153.0,1,52.0,False,1,car,1.0,4
0 days 00:00:02.407000,2024-05-26 13:03:13.476,9673.0,1,57.0,False,1,car,1.0,4
0 days 00:00:02.647000,2024-05-26 13:03:13.716,10584.0,1,59.0,False,1,car,1.0,4
0 days 00:00:03.047000,2024-05-26 13:03:14.116,12307.0,1,70.0,False,1,car,1.0,4
0 days 00:00:03.207000,2024-05-26 13:03:14.276,12457.0,1,77.0,False,1,car,1.0,4
0 days 00:00:03.528000,2024-05-26 13:03:14.597,10777.0,2,83.0,False,1,car,1.0,4
0 days 00:00:03.768000,2024-05-26 13:03:14.837,12244.0,2,91.0,False,1,car,1.0,4
0 days 00:00:04.088000,2024-05-26 13:03:15.157,10844.0,2,99.0,False,1,car,1.0,4
0 days 00:00:04.288000,2024-05-26 13:03:15.357,11327.0,3,99.0,False,1,car,1.0,4
0 days 00:00:04.488000,2024-05-26 13:03:15.557,11254.0,3,99.0,False,1,car,1.0,4
0 days 00:00:04.928000,2024-05-26 13:03:15.997,10291.0,4,39.0,False,1,car,1.0,4
0 days 00:00:05.088000,2024-05-26 13:03:16.157,10291.0,4,39.0,False,1,car,1.0,4
0 days 00:00:05.367000,2024-05-26 13:03:16.436,10474.0,4,18.0,True,1,car,1.0,4
0 days 00:00:05.807000,2024-05-26 13:03:16.876,11515.0,3,28.0,False,1,car,1.0,4
0 days 00:00:05.967000,2024-05-26 13:03:17.036,11513.0,3,8.0,True,1,car,1.0,4
0 days 00:00:06.247000,2024-05-26 13:03:17.316,10841.0,3,1.0,True,1,car,1.0,4
0 days 00:00:06.407000,2024-05-26 13:03:17.476,11681.0,3,1.0,True,1,car,1.0,4
0 days 00:00:06.887000,2024-05-26 13:03:17.956,10574.0,2,1.0,True,1,car,1.0,4
0 days 00:00:07.047000,2024-05-26 13:03:18.116,9772.0,2,1.0,True,1,car,1.0,4
0 days 00:00:07.447000,2024-05-26 13:03:18.516,9007.0,2,1.0,True,1,car,1.0,4
0 days 00:00:07.727000,2024-05-26 13:03:18.796,8220.0,2,2.0,True,1,car,1.0,4
0 days 00:00:08.007000,2024-05-26 13:03:19.076,8028.0,2,4.0,True,1,car,1.0,4
0 days 00:00:08.167000,2024-05-26 13:03:19.236,7907.0,2,4.0,False,1,car,1.0,4
0 days 00:00:08.527000,2024-05-26 13:03:19.596,7945.0,2,15.0,False,1,car,1.0,4
0 days 00:00:08.847000,2024-05-26 13:03:19.916,7800.0,2,7.0,False,1,car,1.0,4
0 days 00:00:09.007000,2024-05-26 13:03:20.076,7897.0,2,10.0,False,1,car,1.0,4
0 days 00:00:09.407000,2024-05-26 13:03:20.476,8254.0,2,48.0,False,1,car,1.0,4
0 days 00:00:09.607000,2024-05-26 13:03:20.676,8655.0,2,53.0,False,1,car,1.0,4
0 days 00:00:09.767000,2024-05-26 13:03:20.836,9123.0,2,64.0,False,1,car,1.0,4
0 days 00:00:10.168000,2024-05-26 13:03:21.237,10398.0,2,81.0,False,1,car,1.0,4
0 days 00:00:10.528000,2024-05-26 13:03:21.597,11442.0,2,69.0,False,1,car,1.0,4
0 days 00:00:10.728000,2024-05-26 13:03:21.797,11810.0,2,87.0,False,1,car,1.0,4
0 days 00:00:10.888000,2024-05-26 13:03:21.957,11084.0,2,95.0,False,1,car,1.0,4
0 days 00:00:11.248000,2024-05-26 13:03:22.317,11437.0,3,99.0,False,1,car,1.0,4
0 days 00:00:11.448000,2024-05-26 13:03:22.517,11541.0,3,99.0,False,1,car,1.0,4
0 days 00:00:11.648000,2024-05-26 13:03:22.717,10927.0,3,99.0,False,1,car,1.0,4
0 days 00:00:11.848000,2024-05-26 13:03:22.917,10970.0,4,99.0,False,1,car,1.0,4
0 days 00:00:12.007000,2024-05-26 13:03:23.076,10970.0,4,99.0,False,1,car,1.0,4
0 days 00:00:12.287000,2024-05-26 13:03:23.356,11755.0,4,99.0,False,1,car,1.0,4
0 days 00:00:12.487000,2024-05-26 13:03:23.556,10495.0,4,99.0,False,1,car,1.0,4
0 days 00:00:12.687000,2024-05-26 13:03:23.756,10779.0,5,99.0,False,1,car,1.0,4
0 days 00:00:12.927000,2024-05-26 13:03:23.996,11280.0,5,99.0,False,1,car,1.0,4
0 days 00:00:13.167000,2024-05-26 13:03:24.236,11453.0,5,97.0,False,1,car,1.0,4
0 days 00:00:13.367000,2024-05-26 13:03:24.436,11453.0,5,97.0,False,1,car,1.0,4
0 days 00:00:13.687000,2024-05-26 13:03:24.756,11521.0,5,79.0,False,1,car,1.0,4
0 days 00:00:13.927000,2024-05-26 13:03:24.996,11417.0,5,64.0,True,1,car,1.0,4
0 days 00:00:14.207000,2024-05-26 13:03:25.276,10099.0,6,70.0,False,1,car,1.0,4
0 days 00:00:14.487000,2024-05-26 13:03:25.556,10088.0,6,71.0,False,1,car,1.0,4
0 days 00:00:14.687000,2024-05-26 13:03:25.756,10166.0,6,72.0,False,1,car,1.0,4
0 days 00:00:15.007000,2024-05-26 13:03:26.076,10262.0,6,74.0,False,1,car,1.0,4
0 days 00:00:15.367000,2024-05-26 13:03:26.436,10391.0,6,70.0,False,1,car,1.0,4
0 days 00:00:15.527000,2024-05-26 13:03:26.596,9924.0,6,24.0,False,1,car,1.0,4
0 days 00:00:15.847000,2024-05-26 13:03:26.916,11179.0,6,11.0,True,1,car,1.0,4
0 days 00:00:16.007000,2024-05-26 13:03:27.076,11149.0,5,11.0,True,1,car,1.0,4
0 days 00:00:16.207000,2024-05-26 13:03:27.276,10591.0,5,13.0,True,1,car,1.0,4
0 days 00:00:16.368000,2024-05-26 13:03:27.437,10507.0,5,7.0,True,1,car,1.0,4
0 days 00:00:16.528000,2024-05-26 13:03:27.597,11127.0,5,5.0,True,1,car,1.0,4
0 days 00:00:16.768000,2024-05-26 13:03:27.837,11317.0,4,5.0,True,1,car,1.0,4
0 days 00:00:17.128000,2024-05-26 13:03:28.197,10739.0,4,25.0,False,1,car,1.0,4
0 days 00:00:17.328000,2024-05-26 13:03:28.397,10454.0,4,23.0,False,1,car,1.0,4
0 days 00:00:17.688000,2024-05-26 13:03:28.757,10023.0,4,5.0,True,1,car,1.0,4
0 days 00:00:17.848000,2024-05-26 13:03:28.917,10622.0,4,5.0,True,1,car,1.0,4
0 days 00:00:18.208000,2024-05-26 13:03:29.277,11003.0,3,4.0,True,1,car,1.0,4
0 days 00:00:18.528000,2024-05-26 13:03:29.597,10148.0,3,4.0,True,1,car,1.0,4
