LapNumber,TrackTemp,RPM,Throttle,Brake,DRS,LapTime,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Weight,PitDuration
29.0,34.4,9490.209580838324,45.60479041916168,108,7,78.896,0,3.0,8.0,1,0,802.8758372603261,0.0
30.0,34.4,9338.671641791045,43.25970149253731,115,20,79.886,0,3.0,9.0,1,0,801.5028336118336,0.0
31.0,34.35,9323.638554216868,42.9789156626506,112,19,80.099,0,3.0,10.0,1,0,800.1298299633412,0.0
32.0,34.2,9394.670658682637,43.26347305389221,120,19,79.879,0,3.0,11.0,1,0,798.7568263148487,0.0
33.0,35.0,9358.834337349395,43.006024096385545,113,17,80.145,0,3.0,12.0,1,0,797.3838226663563,0.0
34.0,35.05,9491.1223880597,44.71044776119403,112,23,79.297,0,3.0,13.0,1,0,796.0108190178639,0.0
35.0,34.9,9369.179104477613,43.68955223880597,111,21,80.077,0,3.0,14.0,1,0,794.6378153693714,0.0
36.0,35.2,9224.844311377246,43.796407185628745,108,20,79.959,0,3.0,15.0,1,0,793.264811720879,0.0
37.0,35.3,9456.25,43.30952380952381,126,21,79.953,0,3.0,16.0,1,0,791.8918080723867,0.0
38.0,35.1,9215.961424332345,42.93471810089021,116,21,80.168,0,3.0,17.0,1,0,790.5188044238942,0.0
39.0,35.8,9330.627976190475,41.41964285714285,121,19,80.424,0,3.0,18.0,1,0,789.1458007754018,0.0
40.0,36.15,9137.663636363635,41.11212121212121,118,10,80.245,0,3.0,19.0,1,0,787.7727971269094,0.0
41.0,36.4,9487.344311377246,44.26047904191617,112,7,79.137,0,3.0,20.0,1,0,786.3997934784169,0.0
42.0,36.6,9224.102102102102,42.55855855855856,120,18,79.984,0,3.0,21.0,1,0,785.0267898299245,0.0
43.0,36.8,9524.27893175074,44.49258160237389,115,24,79.578,0,3.0,22.0,1,0,783.653786181432,0.0
44.0,37.0,9428.232835820896,42.65074626865672,119,18,80.346,0,3.0,23.0,1,0,782.2807825329396,0.0
45.0,36.3,9434.604166666666,43.13690476190476,118,20,80.231,0,3.0,24.0,1,0,780.9077788844472,0.0
46.0,36.55,9291.960843373494,41.84638554216868,113,10,80.303,0,3.0,25.0,1,0,779.5347752359547,0.0
47.0,36.6,9467.714714714715,44.54354354354354,110,0,79.284,0,3.0,26.0,1,0,778.1617715874623,0.0
48.0,36.6,9414.030303030304,43.86363636363637,106,0,79.329,0,3.0,27.0,1,0,776.7887679389698,0.0
49.0,36.5,9525.948795180722,45.48493975903615,109,0,78.915,0,3.0,28.0,1,0,775.4157642904775,0.0
50.0,36.7,9436.146341463416,44.3140243902439,109,0,79.219,0,3.0,29.0,1,0,774.0427606419851,0.0
51.0,36.3,9696.08787878788,45.9969696969697,107,3,78.646,0,3.0,30.0,1,0,772.6697569934926,0.0
52.0,36.1,9531.078313253012,44.85843373493976,109,17,79.088,0,3.0,31.0,1,1,771.2967533450002,0.0
53.0,35.9,9481.613981762916,43.9483282674772,107,0,79.282,0,3.0,32.0,1,1,769.9237496965077,0.0
54.0,35.6,9607.227963525836,45.45592705167173,106,0,78.719,0,3.0,33.0,1,0,768.5507460480153,0.0
55.0,35.2,9594.659574468084,46.24316109422493,103,3,78.738,0,3.0,34.0,1,0,767.1777423995229,0.0
56.0,34.6,9565.649230769232,44.550769230769234,108,17,78.892,0,3.0,35.0,1,0,765.8047387510304,0.0
57.0,34.6,9627.52887537994,45.9483282674772,109,0,78.438,0,3.0,36.0,1,0,764.431735102538,0.0
58.0,34.7,9612.098159509202,45.920245398773005,106,0,78.453,0,3.0,37.0,1,0,763.0587314540456,0.0
59.0,34.8,9722.840978593273,46.16207951070336,105,0,78.209,0,3.0,38.0,1,0,761.6857278055531,0.0
60.0,34.4,9413.243076923078,45.36923076923077,103,0,78.347,0,3.0,39.0,1,0,760.3127241570608,0.0
61.0,34.4,9612.228395061727,46.8425925925926,106,0,77.949,0,3.0,40.0,1,0,758.9397205085684,0.0
62.0,34.349999999999994,9594.962962962964,46.75617283950617,105,0,77.942,0,3.0,41.0,1,0,757.5667168600759,0.0
63.0,34.3,9666.790273556231,47.04559270516717,107,23,77.785,0,3.0,42.0,1,0,756.1937132115835,0.0
64.0,34.3,9568.314024390244,45.67378048780488,113,22,78.413,0,3.0,43.0,1,0,754.820709563091,0.0
65.0,34.2,9566.164634146342,44.53353658536585,108,21,78.591,0,3.0,44.0,1,0,753.4477059145986,0.0
66.0,34.3,9632.522935779816,43.993883792048926,110,18,78.594,0,3.0,45.0,1,0,752.0747022661062,0.0
67.0,34.3,9576.60909090909,45.47575757575758,107,23,78.221,0,3.0,46.0,1,0,750.7016986176137,0.0
68.0,34.65,9440.876506024097,44.12951807228916,111,21,78.808,0,3.0,47.0,1,0,749.3286949691213,0.0
69.0,34.6,9441.857575757576,43.78181818181818,113,19,78.912,0,3.0,48.0,1,0,747.9556913206288,0.0
70.0,34.5,9710.75,46.93529411764706,112,33,78.535,0,3.0,49.0,1,0,746.5826876721364,0.0
71.0,34.4,9261.854800936768,40.62529274004684,159,27,81.871,0,3.0,50.0,1,1,745.2096840236441,0.0
72.0,34.3,8450.214285714286,28.51322751322752,109,0,102.266,0,3.0,51.0,1,2,743.8366803751516,0.0
73.0,34.35,9166.123493975903,37.47289156626506,127,5,90.456,0,3.0,52.0,1,2,742.4636767266592,0.0
74.0,34.5,9456.396341463416,44.61585365853659,106,19,79.063,0,3.0,53.0,1,0,741.0906730781668,0.0
75.0,33.8,9567.339449541283,45.50764525993884,109,18,78.678,0,3.0,54.0,1,0,739.7176694296743,0.0
76.0,33.7,9596.385321100915,46.62691131498471,104,22,77.98,0,3.0,55.0,1,0,738.3446657811819,0.0
77.0,34.55,9688.0273556231,46.6048632218845,101,20,78.11,0,3.0,56.0,1,0,736.9716621326895,0.0
78.0,34.46666666666667,9653.441860465116,47.63662790697674,108,29,78.745,0,3.0,57.0,1,0,735.598658484197,0.0
1.0,33.75,9187.728358208957,38.79402985074627,113,0,88.656,0,6.0,20.0,1,1,835.5601864044244,0.0
2.0,33.9,9189.717717717718,44.807807807807805,96,0,79.987,1,1.0,6.0,0,1,834.2562358604752,0.0
3.0,33.9,9038.882882882885,44.75675675675676,96,0,79.79,1,1.0,7.0,0,0,832.952285316526,0.0
4.0,33.9,9154.162162162162,45.74774774774775,94,0,79.456,1,1.0,8.0,0,0,831.6483347725767,0.0
5.0,33.6,9290.96960486322,46.32522796352583,98,0,79.135,1,1.0,9.0,0,0,830.3443842286276,0.0
6.0,34.5,9302.519637462236,47.37160120845922,92,0,79.162,0,1.0,10.0,0,0,829.0404336846784,0.0
7.0,33.9,9340.646525679758,47.17220543806646,97,0,78.974,1,1.0,11.0,0,0,827.7364831407292,0.0
8.0,33.8,9252.369696969698,46.724242424242426,96,0,79.401,0,1.0,12.0,0,0,826.43253259678,0.0
9.0,33.8,9323.251515151514,48.30303030303031,91,0,78.773,1,1.0,13.0,0,0,825.1285820528308,0.0
10.0,33.8,9354.591463414634,47.78353658536585,91,0,78.687,1,1.0,14.0,0,0,823.8246315088816,0.0
11.0,33.7,9362.352583586626,47.63525835866261,93,0,78.701,0,1.0,15.0,0,0,822.5206809649324,0.0
12.0,33.9,9271.80303030303,47.86969696969697,92,0,78.837,0,1.0,16.0,0,0,821.2167304209831,0.0
13.0,34.0,9256.427710843374,47.80722891566265,98,0,78.989,0,1.0,17.0,0,1,819.912779877034,0.0
14.0,33.7,9262.765957446809,46.90273556231003,95,0,79.302,0,1.0,18.0,0,0,818.6088293330848,0.0
15.0,33.85,9258.375757575755,47.86363636363637,93,0,78.991,0,1.0,19.0,0,0,817.3048787891356,0.0
16.0,34.1,9216.97583081571,47.67371601208459,100,0,79.087,0,1.0,20.0,0,0,816.0009282451864,0.0
17.0,33.8,9277.171686746988,47.44879518072289,96,0,79.427,0,1.0,21.0,0,0,814.6969777012372,0.0
18.0,34.2,9467.55334987593,51.297766749379655,118,0,79.32,0,1.0,22.0,0,0,813.3930271572881,0.0
19.0,34.0,8306.011594202899,45.779710144927535,104,0,96.37,0,1.0,23.0,0,0,812.0890766133389,24.268
20.0,33.8,9225.82530120482,44.43072289156626,98,0,82.318,0,3.0,1.0,1,0,810.7851260693897,0.0
21.0,33.95,9135.52,44.32923076923077,96,0,79.578,0,3.0,2.0,1,0,809.4811755254404,0.0
22.0,34.1,9337.915625,49.546875,92,0,77.484,1,3.0,3.0,1,0,808.1772249814912,0.0
23.0,34.3,9458.988023952095,51.01197604790419,98,0,77.018,1,3.0,4.0,1,0,806.873274437542,0.0
24.0,34.45,9216.93655589124,44.595166163142,99,0,79.443,0,3.0,5.0,1,0,805.5693238935928,0.0
25.0,33.8,9253.726726726729,45.42042042042042,96,0,79.296,0,3.0,6.0,1,0,804.2653733496436,0.0
26.0,33.8,9323.469879518072,43.50301204819277,100,0,79.853,0,3.0,7.0,1,0,802.9614228056944,0.0
27.0,33.75,9276.452095808383,44.6497005988024,100,0,79.601,0,3.0,8.0,1,0,801.6574722617453,0.0
28.0,34.2,9190.81212121212,44.53636363636364,98,0,79.658,0,3.0,9.0,1,0,800.3535217177961,0.0
29.0,34.4,9391.769696969695,45.20909090909091,97,0,79.022,0,3.0,10.0,1,0,799.0495711738469,0.0
30.0,34.4,9317.396969696969,46.06363636363636,101,0,78.819,0,3.0,11.0,1,0,797.7456206298976,0.0
31.0,34.35,9454.05504587156,46.56880733944954,101,0,78.663,0,3.0,12.0,1,0,796.4416700859484,0.0
32.0,34.2,9405.44376899696,44.790273556231,101,0,78.916,0,3.0,13.0,1,0,795.1377195419992,0.0
33.0,35.0,9215.923780487805,45.670731707317074,98,0,78.653,0,3.0,14.0,1,0,793.8337689980501,0.0
34.0,35.05,9340.159509202456,46.81901840490798,95,0,78.317,0,3.0,15.0,1,0,792.5298184541009,0.0
35.0,34.9,9321.936170212766,47.45592705167173,98,0,78.095,0,3.0,16.0,1,0,791.2258679101517,0.0
36.0,35.2,9285.384146341465,45.38414634146341,101,0,78.69,0,3.0,17.0,1,0,789.9219173662025,0.0
37.0,35.3,9311.75223880597,47.48358208955224,99,0,78.551,0,3.0,18.0,1,0,788.6179668222533,0.0
38.0,35.1,9264.31212121212,42.79090909090909,102,0,79.844,0,3.0,19.0,1,0,787.314016278304,0.0
39.0,35.8,9174.753753753754,46.13813813813814,97,0,78.883,0,3.0,20.0,1,0,786.0100657343548,0.0
40.0,36.15,9279.003012048192,45.2289156626506,97,0,79.554,0,3.0,21.0,1,0,784.7061151904057,0.0
41.0,36.4,9265.828220858895,44.50920245398773,96,0,79.346,0,3.0,22.0,1,0,783.4021646464565,0.0
42.0,36.6,9330.073170731708,47.94512195121951,97,0,78.186,0,3.0,23.0,1,0,782.0982141025073,0.0
43.0,36.8,9267.060790273556,46.88753799392097,99,0,78.473,0,3.0,24.0,1,0,780.7942635585581,0.0
44.0,37.0,9339.218844984802,48.5531914893617,92,0,78.185,0,3.0,25.0,1,0,779.4903130146089,0.0
45.0,36.3,9319.208588957055,45.855828220858896,99,0,78.897,0,3.0,26.0,1,0,778.1863624706597,0.0
46.0,36.55,9331.618902439024,49.21646341463415,94,0,77.898,0,3.0,27.0,1,0,776.8824119267105,0.0
47.0,36.6,9456.566666666668,47.52121212121212,97,0,78.357,0,3.0,28.0,1,0,775.5784613827614,0.0
48.0,36.6,9423.328313253012,46.015060240963855,96,0,78.915,0,3.0,29.0,1,0,774.2745108388121,0.0
49.0,36.5,9459.707602339182,47.90350877192982,101,0,78.986,0,3.0,30.0,1,0,772.9705602948629,0.0
50.0,36.7,9411.887573964495,43.63905325443787,109,0,81.492,0,3.0,31.0,1,0,771.6666097509137,0.0
51.0,36.3,9315.321739130435,48.34782608695652,109,0,81.376,0,3.0,32.0,1,0,770.3626592069645,0.0
52.0,36.1,8257.314496314497,36.71007371007371,132,0,82.363,0,3.0,33.0,1,0,769.0587086630153,0.0
1.0,33.75,8965.314540059348,44.33827893175074,106,0,93.625,0,6.0,20.0,1,1,834.580836121682,0.0
2.0,33.9,9259.22754491018,46.50898203592814,103,0,80.754,1,2.0,1.0,1,1,833.2988275505663,0.0
3.0,33.9,9249.289940828405,47.35798816568048,107,11,80.066,1,2.0,2.0,1,0,832.0168189794506,0.0
4.0,33.9,9163.87537091988,46.317507418397625,107,9,80.655,0,2.0,3.0,1,0,830.734810408335,0.0
5.0,33.6,9314.85843373494,45.85240963855421,109,0,79.857,1,2.0,4.0,1,0,829.4528018372193,0.0
6.0,34.5,9275.689552238806,46.907462686567165,107,0,79.725,1,2.0,5.0,1,0,828.1707932661036,0.0
7.0,33.9,9120.72036474164,43.59878419452888,106,2,80.31,0,2.0,6.0,1,0,826.888784694988,0.0
8.0,33.8,9346.313069908814,49.35562310030395,102,16,78.534,1,2.0,7.0,1,0,825.6067761238722,0.0
9.0,33.8,9382.36936936937,49.4954954954955,106,6,78.619,0,2.0,8.0,1,0,824.3247675527566,0.0
10.0,33.8,9331.10946745562,48.97337278106509,107,26,79.324,0,2.0,9.0,1,0,823.0427589816409,0.0
11.0,33.7,9133.978787878788,44.763636363636365,109,6,81.27,0,2.0,10.0,1,0,821.7607504105252,0.0
12.0,33.9,9344.942598187312,49.220543806646525,98,0,79.063,0,2.0,11.0,1,0,820.4787418394096,0.0
13.0,34.0,9512.464547677262,51.650366748166256,118,0,79.134,0,2.0,12.0,1,1,819.1967332682939,0.0
14.0,33.7,8148.142857142857,43.29761904761905,104,0,97.708,0,2.0,13.0,1,0,817.9147246971781,23.845
15.0,33.85,9312.243076923078,47.43384615384616,102,0,80.856,0,3.0,1.0,1,0,816.6327161260625,0.0
16.0,34.1,9472.734567901234,51.00925925925926,96,0,77.748,1,3.0,2.0,1,0,815.3507075549469,0.0
17.0,33.8,9482.80733944954,50.81039755351682,98,0,77.71,1,3.0,3.0,1,0,814.0686989838312,0.0
18.0,34.2,9472.173780487805,49.63719512195122,100,0,78.173,0,3.0,4.0,1,0,812.7866904127155,0.0
19.0,34.0,9451.996996996995,49.61561561561562,98,5,78.471,0,3.0,5.0,1,0,811.5046818415998,0.0
20.0,33.8,9361.475609756097,47.98780487804878,99,16,79.291,0,3.0,6.0,1,0,810.2226732704842,0.0
21.0,33.95,9428.5245398773,49.4478527607362,97,0,78.6,0,3.0,7.0,1,0,808.9406646993684,0.0
22.0,34.1,9471.658461538462,50.68,98,0,77.907,0,3.0,8.0,1,0,807.6586561282528,0.0
23.0,34.3,9464.856707317073,49.3719512195122,99,0,78.184,0,3.0,9.0,1,0,806.3766475571372,0.0
24.0,34.45,9460.161094224924,49.94528875379939,99,3,78.182,0,3.0,10.0,1,0,805.0946389860214,0.0
25.0,33.8,9423.651376146789,48.60550458715596,99,17,78.577,0,3.0,11.0,1,0,803.8126304149058,0.0
26.0,33.8,9442.105740181269,49.89728096676737,102,0,78.502,0,3.0,12.0,1,0,802.5306218437901,0.0
27.0,33.75,9360.58858858859,48.087087087087085,104,6,79.314,0,3.0,13.0,1,0,801.2486132726744,0.0
28.0,34.2,9321.11343283582,46.3820895522388,104,22,79.535,0,3.0,14.0,1,0,799.9666047015587,0.0
29.0,34.4,9302.432432432432,46.4954954954955,109,11,79.998,0,3.0,15.0,1,0,798.6845961304431,0.0
