Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.098000,2023-05-28 13:03:04.025,9490.0,1,24.0,True,1,car,1.0,18
0 days 00:00:00.378000,2023-05-28 13:03:04.305,9395.0,1,24.0,True,1,car,1.0,18
0 days 00:00:00.618000,2023-05-28 13:03:04.545,7715.0,1,25.0,False,1,car,1.0,18
0 days 00:00:00.858000,2023-05-28 13:03:04.785,6035.0,1,25.0,False,1,car,1.0,18
0 days 00:00:01.178000,2023-05-28 13:03:05.105,4492.0,1,24.0,False,1,car,1.0,18
0 days 00:00:01.458000,2023-05-28 13:03:05.385,4507.0,1,25.0,False,1,car,1.0,18
0 days 00:00:01.698000,2023-05-28 13:03:05.625,4720.0,1,30.0,False,1,car,1.0,18
0 days 00:00:01.858000,2023-05-28 13:03:05.785,5549.0,1,36.0,False,1,car,1.0,18
0 days 00:00:02.058000,2023-05-28 13:03:05.985,6949.0,1,41.0,False,1,car,1.0,18
0 days 00:00:02.258000,2023-05-28 13:03:06.185,8223.0,1,46.0,False,1,car,1.0,18
0 days 00:00:02.538000,2023-05-28 13:03:06.465,9146.0,1,52.0,False,1,car,1.0,18
0 days 00:00:02.937000,2023-05-28 13:03:06.864,10956.0,1,59.0,False,1,car,1.0,18
0 days 00:00:03.217000,2023-05-28 13:03:07.144,12607.0,1,72.0,False,1,car,1.0,18
0 days 00:00:03.497000,2023-05-28 13:03:07.424,11455.0,1,72.0,False,1,car,1.0,18
0 days 00:00:03.697000,2023-05-28 13:03:07.624,10984.0,2,72.0,False,1,car,1.0,18
0 days 00:00:03.857000,2023-05-28 13:03:07.784,12104.0,2,99.0,False,1,car,1.0,18
0 days 00:00:04.057000,2023-05-28 13:03:07.984,10984.0,2,99.0,False,1,car,1.0,18
0 days 00:00:04.337000,2023-05-28 13:03:08.264,11178.0,3,100.0,False,1,car,1.0,18
0 days 00:00:04.577000,2023-05-28 13:03:08.504,11598.0,3,99.0,False,1,car,1.0,18
0 days 00:00:04.777000,2023-05-28 13:03:08.704,10915.0,3,100.0,False,1,car,1.0,18
0 days 00:00:05.017000,2023-05-28 13:03:08.944,11575.0,4,99.0,False,1,car,1.0,18
0 days 00:00:05.258000,2023-05-28 13:03:09.185,11613.0,4,100.0,False,1,car,1.0,18
0 days 00:00:05.538000,2023-05-28 13:03:09.465,10339.0,5,50.0,True,1,car,1.0,18
0 days 00:00:05.698000,2023-05-28 13:03:09.625,10028.0,5,8.0,True,1,car,1.0,18
0 days 00:00:05.938000,2023-05-28 13:03:09.865,10220.0,5,9.0,False,1,car,1.0,18
0 days 00:00:06.098000,2023-05-28 13:03:10.025,10054.0,5,28.0,False,1,car,1.0,18
0 days 00:00:06.298000,2023-05-28 13:03:10.225,10144.0,5,37.0,True,1,car,1.0,18
0 days 00:00:06.578000,2023-05-28 13:03:10.505,9232.0,5,0.0,True,1,car,1.0,18
0 days 00:00:06.818000,2023-05-28 13:03:10.745,8892.0,5,0.0,True,1,car,1.0,18
0 days 00:00:07.138000,2023-05-28 13:03:11.065,9471.0,5,0.0,True,1,car,1.0,18
0 days 00:00:07.378000,2023-05-28 13:03:11.305,8698.0,4,0.0,True,1,car,1.0,18
0 days 00:00:07.538000,2023-05-28 13:03:11.465,9623.0,4,0.0,True,1,car,1.0,18
0 days 00:00:07.778000,2023-05-28 13:03:11.705,9483.0,3,0.0,True,1,car,1.0,18
0 days 00:00:08.258000,2023-05-28 13:03:12.185,8072.0,3,0.0,True,1,car,1.0,18
