Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.071000,2019-05-26 13:12:46.052,11160.0,1,38.0,True,1,car,1.0,23
0 days 00:00:00.311000,2019-05-26 13:12:46.292,11130.0,1,38.0,True,1,car,1.0,23
0 days 00:00:00.551000,2019-05-26 13:12:46.532,9590.0,1,42.0,False,1,car,1.0,23
0 days 00:00:00.752000,2019-05-26 13:12:46.733,8190.0,1,44.0,False,1,car,1.0,23
0 days 00:00:00.992000,2019-05-26 13:12:46.973,6612.0,1,44.0,False,1,car,1.0,23
0 days 00:00:01.231000,2019-05-26 13:12:47.212,7433.0,1,46.0,False,1,car,1.0,23
0 days 00:00:01.511000,2019-05-26 13:12:47.492,7374.0,1,44.0,False,1,car,1.0,23
0 days 00:00:01.751000,2019-05-26 13:12:47.732,6964.0,1,46.0,False,1,car,1.0,23
0 days 00:00:01.990000,2019-05-26 13:12:47.971,7815.0,1,51.0,False,1,car,1.0,23
0 days 00:00:02.230000,2019-05-26 13:12:48.211,9052.0,1,57.0,False,1,car,1.0,23
0 days 00:00:02.431000,2019-05-26 13:12:48.412,10256.0,1,72.0,False,1,car,1.0,23
0 days 00:00:02.671000,2019-05-26 13:12:48.652,11553.0,1,72.0,False,1,car,1.0,23
0 days 00:00:02.911000,2019-05-26 13:12:48.892,10972.0,1,81.0,False,1,car,1.0,23
0 days 00:00:03.151000,2019-05-26 13:12:49.132,11606.0,2,83.0,False,1,car,1.0,23
0 days 00:00:03.391000,2019-05-26 13:12:49.372,12392.0,2,83.0,False,1,car,1.0,23
0 days 00:00:03.671000,2019-05-26 13:12:49.652,10814.0,3,89.0,False,1,car,1.0,23
0 days 00:00:03.912000,2019-05-26 13:12:49.893,11014.0,3,100.0,False,1,car,1.0,23
0 days 00:00:04.151000,2019-05-26 13:12:50.132,12036.0,3,100.0,False,1,car,1.0,23
0 days 00:00:04.391000,2019-05-26 13:12:50.372,11098.0,3,100.0,False,1,car,1.0,23
0 days 00:00:04.631000,2019-05-26 13:12:50.612,11102.0,4,100.0,False,1,car,1.0,23
0 days 00:00:04.871000,2019-05-26 13:12:50.852,11622.0,4,100.0,False,1,car,1.0,23
0 days 00:00:05.112000,2019-05-26 13:12:51.093,12028.0,4,100.0,False,1,car,1.0,23
0 days 00:00:05.351000,2019-05-26 13:12:51.332,10803.0,5,100.0,False,1,car,1.0,23
0 days 00:00:05.552000,2019-05-26 13:12:51.533,10972.0,5,100.0,True,1,car,1.0,23
0 days 00:00:05.791000,2019-05-26 13:12:51.772,10166.0,5,0.0,True,1,car,1.0,23
0 days 00:00:06.031000,2019-05-26 13:12:52.012,9563.0,5,0.0,True,1,car,1.0,23
0 days 00:00:06.271000,2019-05-26 13:12:52.252,10137.0,4,0.0,True,1,car,1.0,23
0 days 00:00:06.472000,2019-05-26 13:12:52.453,10968.0,4,0.0,True,1,car,1.0,23
0 days 00:00:06.712000,2019-05-26 13:12:52.693,10347.0,3,0.0,True,1,car,1.0,23
0 days 00:00:06.952000,2019-05-26 13:12:52.933,10212.0,3,0.0,True,1,car,1.0,23
0 days 00:00:07.192000,2019-05-26 13:12:53.173,11363.0,2,0.0,True,1,car,1.0,23
0 days 00:00:07.431000,2019-05-26 13:12:53.412,10740.0,2,0.0,True,1,car,1.0,23
0 days 00:00:07.671000,2019-05-26 13:12:53.652,10345.0,2,0.0,True,1,car,1.0,23
0 days 00:00:07.872000,2019-05-26 13:12:53.853,9684.0,2,0.0,False,1,car,1.0,23
0 days 00:00:08.112000,2019-05-26 13:12:54.093,8632.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.351000,2019-05-26 13:12:54.332,8489.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.591000,2019-05-26 13:12:54.572,7876.0,2,0.0,True,1,car,1.0,23
0 days 00:00:08.831000,2019-05-26 13:12:54.812,7605.0,2,0.0,False,1,car,1.0,23
0 days 00:00:09.071000,2019-05-26 13:12:55.052,8024.0,2,13.0,False,1,car,1.0,23
0 days 00:00:09.310000,2019-05-26 13:12:55.291,7309.0,2,2.0,False,1,car,1.0,23
0 days 00:00:09.511000,2019-05-26 13:12:55.492,7223.0,2,0.0,True,1,car,1.0,23
0 days 00:00:09.751000,2019-05-26 13:12:55.732,6963.0,2,2.0,False,1,car,1.0,23
0 days 00:00:09.991000,2019-05-26 13:12:55.972,7710.0,2,29.0,False,1,car,1.0,23
0 days 00:00:10.231000,2019-05-26 13:12:56.212,7873.0,2,42.0,False,1,car,1.0,23
0 days 00:00:10.432000,2019-05-26 13:12:56.413,8684.0,2,57.0,False,1,car,1.0,23
0 days 00:00:10.671000,2019-05-26 13:12:56.652,9804.0,2,39.0,False,1,car,1.0,23
0 days 00:00:10.911000,2019-05-26 13:12:56.892,9840.0,2,65.0,False,1,car,1.0,23
0 days 00:00:11.151000,2019-05-26 13:12:57.132,10164.0,2,74.0,False,1,car,1.0,23
0 days 00:00:11.391000,2019-05-26 13:12:57.372,11824.0,2,85.0,False,1,car,1.0,23
0 days 00:00:11.631000,2019-05-26 13:12:57.612,10475.0,2,94.0,False,1,car,1.0,23
0 days 00:00:11.832000,2019-05-26 13:12:57.813,11054.0,3,97.0,False,1,car,1.0,23
0 days 00:00:12.072000,2019-05-26 13:12:58.053,12048.0,3,100.0,False,1,car,1.0,23
0 days 00:00:12.311000,2019-05-26 13:12:58.292,12238.0,3,100.0,False,1,car,1.0,23
0 days 00:00:12.512000,2019-05-26 13:12:58.493,10978.0,3,100.0,False,1,car,1.0,23
0 days 00:00:12.751000,2019-05-26 13:12:58.732,10677.0,4,100.0,False,1,car,1.0,23
0 days 00:00:12.952000,2019-05-26 13:12:58.933,11260.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.192000,2019-05-26 13:12:59.173,11595.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.432000,2019-05-26 13:12:59.413,12166.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.671000,2019-05-26 13:12:59.652,10792.0,4,100.0,False,1,car,1.0,23
0 days 00:00:13.911000,2019-05-26 13:12:59.892,11023.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.112000,2019-05-26 13:13:00.093,11563.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.352000,2019-05-26 13:13:00.333,11703.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.632000,2019-05-26 13:13:00.613,11003.0,5,100.0,False,1,car,1.0,23
0 days 00:00:14.912000,2019-05-26 13:13:00.893,10694.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.151000,2019-05-26 13:13:01.132,10769.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.391000,2019-05-26 13:13:01.372,11199.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.631000,2019-05-26 13:13:01.612,11206.0,6,100.0,False,1,car,1.0,23
0 days 00:00:15.870000,2019-05-26 13:13:01.851,11244.0,6,100.0,False,1,car,1.0,23
0 days 00:00:16.071000,2019-05-26 13:13:02.052,11495.0,6,78.0,False,1,car,1.0,23
0 days 00:00:16.311000,2019-05-26 13:13:02.292,11361.0,6,86.0,False,1,car,1.0,23
0 days 00:00:16.551000,2019-05-26 13:13:02.532,11436.0,6,100.0,False,1,car,1.0,23
0 days 00:00:16.791000,2019-05-26 13:13:02.772,11028.0,6,41.0,True,1,car,1.0,23
0 days 00:00:17.031000,2019-05-26 13:13:03.012,10599.0,6,0.0,True,1,car,1.0,23
0 days 00:00:17.272000,2019-05-26 13:13:03.253,9985.0,6,0.0,True,1,car,1.0,23
0 days 00:00:17.512000,2019-05-26 13:13:03.493,10566.0,6,0.0,True,1,car,1.0,23
0 days 00:00:17.751000,2019-05-26 13:13:03.732,10343.0,5,0.0,True,1,car,1.0,23
0 days 00:00:18.031000,2019-05-26 13:13:04.012,11084.0,4,0.0,True,1,car,1.0,23
0 days 00:00:18.271000,2019-05-26 13:13:04.252,10414.0,4,0.0,True,1,car,1.0,23
0 days 00:00:18.551000,2019-05-26 13:13:04.532,11137.0,3,0.0,True,1,car,1.0,23
0 days 00:00:18.791000,2019-05-26 13:13:04.772,10857.0,3,0.0,True,1,car,1.0,23
0 days 00:00:19.031000,2019-05-26 13:13:05.012,10177.0,3,0.0,True,1,car,1.0,23
0 days 00:00:19.232000,2019-05-26 13:13:05.213,9895.0,3,0.0,True,1,car,1.0,23
0 days 00:00:19.472000,2019-05-26 13:13:05.453,9661.0,3,0.0,False,1,car,1.0,23
0 days 00:00:19.712000,2019-05-26 13:13:05.693,9659.0,3,20.0,True,1,car,1.0,23
0 days 00:00:19.951000,2019-05-26 13:13:05.932,8890.0,3,0.0,False,1,car,1.0,23
0 days 00:00:20.191000,2019-05-26 13:13:06.172,8803.0,3,0.0,False,1,car,1.0,23
0 days 00:00:20.431000,2019-05-26 13:13:06.412,8968.0,3,20.0,False,1,car,1.0,23
0 days 00:00:20.632000,2019-05-26 13:13:06.613,8980.0,3,0.0,False,1,car,1.0,23
0 days 00:00:20.872000,2019-05-26 13:13:06.853,8985.0,3,45.0,False,1,car,1.0,23
0 days 00:00:21.112000,2019-05-26 13:13:07.093,9132.0,3,35.0,False,1,car,1.0,23
0 days 00:00:21.352000,2019-05-26 13:13:07.333,8785.0,3,11.0,False,1,car,1.0,23
0 days 00:00:21.592000,2019-05-26 13:13:07.573,8959.0,3,19.0,False,1,car,1.0,23
0 days 00:00:21.831000,2019-05-26 13:13:07.812,9100.0,3,30.0,False,1,car,1.0,23
0 days 00:00:22.032000,2019-05-26 13:13:08.013,9005.0,3,30.0,False,1,car,1.0,23
0 days 00:00:22.271000,2019-05-26 13:13:08.252,9155.0,3,54.0,False,1,car,1.0,23
0 days 00:00:22.511000,2019-05-26 13:13:08.492,9161.0,3,44.0,False,1,car,1.0,23
0 days 00:00:22.751000,2019-05-26 13:13:08.732,9411.0,3,48.0,False,1,car,1.0,23
0 days 00:00:22.952000,2019-05-26 13:13:08.933,9688.0,3,51.0,False,1,car,1.0,23
0 days 00:00:23.191000,2019-05-26 13:13:09.172,9350.0,3,0.0,True,1,car,1.0,23
0 days 00:00:23.431000,2019-05-26 13:13:09.412,8775.0,3,0.0,True,1,car,1.0,23
0 days 00:00:23.671000,2019-05-26 13:13:09.652,8392.0,3,0.0,False,1,car,1.0,23
0 days 00:00:23.991000,2019-05-26 13:13:09.972,7734.0,3,0.0,True,1,car,1.0,23
0 days 00:00:24.231000,2019-05-26 13:13:10.212,8714.0,3,0.0,True,1,car,1.0,23
0 days 00:00:24.471000,2019-05-26 13:13:10.452,8919.0,2,0.0,True,1,car,1.0,23
0 days 00:00:24.711000,2019-05-26 13:13:10.692,9070.0,2,0.0,False,1,car,1.0,23
0 days 00:00:24.951000,2019-05-26 13:13:10.932,9053.0,2,16.0,False,1,car,1.0,23
0 days 00:00:25.152000,2019-05-26 13:13:11.133,8891.0,2,16.0,False,1,car,1.0,23
0 days 00:00:25.391000,2019-05-26 13:13:11.372,8852.0,2,16.0,False,1,car,1.0,23
0 days 00:00:25.631000,2019-05-26 13:13:11.612,9511.0,2,49.0,False,1,car,1.0,23
0 days 00:00:25.871000,2019-05-26 13:13:11.852,9962.0,2,46.0,False,1,car,1.0,23
0 days 00:00:26.112000,2019-05-26 13:13:12.093,11008.0,2,62.0,False,1,car,1.0,23
0 days 00:00:26.352000,2019-05-26 13:13:12.333,10044.0,2,72.0,False,1,car,1.0,23
0 days 00:00:26.592000,2019-05-26 13:13:12.573,9476.0,3,69.0,False,1,car,1.0,23
0 days 00:00:26.832000,2019-05-26 13:13:12.813,10165.0,3,76.0,False,1,car,1.0,23
0 days 00:00:27.072000,2019-05-26 13:13:13.053,10905.0,3,82.0,False,1,car,1.0,23
0 days 00:00:27.312000,2019-05-26 13:13:13.293,11920.0,3,100.0,False,1,car,1.0,23
0 days 00:00:27.551000,2019-05-26 13:13:13.532,11097.0,3,100.0,False,1,car,1.0,23
0 days 00:00:27.791000,2019-05-26 13:13:13.772,11579.0,4,100.0,True,1,car,1.0,23
0 days 00:00:27.992000,2019-05-26 13:13:13.973,10459.0,4,0.0,True,1,car,1.0,23
0 days 00:00:28.232000,2019-05-26 13:13:14.213,10516.0,4,0.0,True,1,car,1.0,23
0 days 00:00:28.512000,2019-05-26 13:13:14.493,9840.0,4,0.0,True,1,car,1.0,23
0 days 00:00:28.752000,2019-05-26 13:13:14.733,9284.0,4,0.0,True,1,car,1.0,23
0 days 00:00:28.992000,2019-05-26 13:13:14.973,10174.0,4,0.0,True,1,car,1.0,23
0 days 00:00:29.231000,2019-05-26 13:13:15.212,9794.0,3,0.0,True,1,car,1.0,23
0 days 00:00:29.471000,2019-05-26 13:13:15.452,10570.0,3,0.0,True,1,car,1.0,23
0 days 00:00:29.711000,2019-05-26 13:13:15.692,10763.0,2,0.0,True,1,car,1.0,23
0 days 00:00:29.951000,2019-05-26 13:13:15.932,10174.0,2,0.0,True,1,car,1.0,23
0 days 00:00:30.191000,2019-05-26 13:13:16.172,9214.0,2,0.0,True,1,car,1.0,23
0 days 00:00:30.431000,2019-05-26 13:13:16.412,8702.0,2,0.0,True,1,car,1.0,23
0 days 00:00:30.671000,2019-05-26 13:13:16.652,9769.0,1,0.0,True,1,car,1.0,23
0 days 00:00:30.872000,2019-05-26 13:13:16.853,9211.0,1,0.0,True,1,car,1.0,23
0 days 00:00:31.111000,2019-05-26 13:13:17.092,8880.0,1,0.0,True,1,car,1.0,23
0 days 00:00:31.351000,2019-05-26 13:13:17.332,8605.0,1,0.0,False,1,car,1.0,23
0 days 00:00:31.591000,2019-05-26 13:13:17.572,8365.0,1,0.0,True,1,car,1.0,23
0 days 00:00:31.831000,2019-05-26 13:13:17.812,8027.0,1,0.0,True,1,car,1.0,23
0 days 00:00:32.032000,2019-05-26 13:13:18.013,7744.0,1,0.0,False,1,car,1.0,23
0 days 00:00:32.272000,2019-05-26 13:13:18.253,7952.0,1,6.0,False,1,car,1.0,23
