DriverNumber,LapNumber,RPM,nGear,Throttle,Brake,DRS,Year
3,37,9456.274096385541,3.4909638554216866,45.59939759036145,74,0,2018
3,38,9424.686567164179,3.546268656716418,46.54029850746269,72,0,2018
3,39,9449.640718562874,3.559880239520958,46.39820359281437,70,0,2018
3,40,9368.880239520959,3.532934131736527,46.553892215568865,74,0,2018
3,41,9413.768768768768,3.5885885885885886,47.093093093093096,70,0,2018
3,42,9385.426865671641,3.555223880597015,45.85671641791045,68,0,2018
3,43,9379.5,3.57185628742515,45.8562874251497,76,0,2018
3,44,9381.123493975903,3.5512048192771086,46.12951807228916,73,0,2018
3,45,9445.840840840841,3.5705705705705704,46.61861861861862,68,0,2018
3,46,9389.006006006006,3.5645645645645647,45.069069069069066,72,0,2018
3,47,9412.75975975976,3.5675675675675675,44.81681681681682,68,0,2018
3,48,9437.461077844311,3.589820359281437,45.15568862275449,67,0,2018
3,49,9403.311377245509,3.553892215568862,44.34131736526946,69,0,2018
3,50,9370.229607250756,3.5619335347432024,44.0392749244713,65,0,2018
3,51,9395.078078078079,3.5855855855855854,45.01501501501502,68,0,2018
3,52,9375.069277108434,3.5873493975903616,45.06325301204819,70,0,2018
3,53,9455.823529411764,3.611764705882353,46.81470588235294,74,0,2018
3,54,9359.551515151516,3.433333333333333,41.19090909090909,63,0,2018
3,55,9398.935975609756,3.5884146341463414,45.25914634146341,67,0,2018
3,56,9508.415384615384,3.606153846153846,47.83384615384615,66,0,2018
3,57,9484.52,3.6123076923076924,47.23384615384615,70,0,2018
3,58,9561.780487804877,3.5945121951219514,48.46341463414634,68,0,2018
3,59,9508.05487804878,3.600609756097561,47.39939024390244,67,0,2018
3,60,9450.35582822086,3.598159509202454,46.607361963190186,68,0,2018
3,61,9476.64417177914,3.5920245398773005,46.61656441717791,68,0,2018
3,62,9527.657407407407,3.6203703703703702,48.16975308641975,67,0,2018
3,63,9528.809230769231,3.6123076923076924,48.07692307692308,70,0,2018
3,64,9518.815950920245,3.6196319018404908,47.41104294478528,68,0,2018
3,65,9530.088957055215,3.6196319018404908,48.668711656441715,66,0,2018
3,66,9530.574074074075,3.6203703703703702,47.907407407407405,68,0,2018
3,67,9561.410493827161,3.6080246913580245,47.611111111111114,70,0,2018
3,68,9618.006153846154,3.6215384615384614,49.48615384615385,68,0,2018
3,69,9553.323076923078,3.6338461538461537,48.566153846153846,70,0,2018
3,70,9558.735384615384,3.643076923076923,49.75692307692308,65,0,2018
3,71,9572.898203592815,3.622754491017964,50.535928143712574,70,0,2018
3,72,9281.094382022471,3.3662921348314607,42.28314606741573,98,0,2018
3,73,8807.467032967033,2.4725274725274726,31.041208791208792,81,0,2018
3,74,9168.588235294117,3.111455108359133,40.256965944272444,68,0,2018
3,75,9592.485981308411,3.635514018691589,50.0809968847352,70,0,2018
3,76,9641.907120743033,3.656346749226006,50.752321981424146,71,0,2018
3,77,9642.493865030674,3.6349693251533743,51.68098159509202,73,0,2018
3,78,9555.11884057971,3.698550724637681,47.220289855072465,75,0,2018
5,1,9294.31914893617,3.425531914893617,47.702127659574465,93,0,2018
5,2,9153.787692307693,3.9015384615384616,48.44307692307692,101,0,2018
5,3,9191.144615384615,3.9353846153846153,49.027692307692305,96,0,2018
5,4,9195.275229357798,3.9694189602446484,50.18960244648318,87,0,2018
5,5,9209.990683229813,3.953416149068323,49.40683229813665,85,0,2018
5,6,9227.495356037152,3.959752321981424,50.3405572755418,94,0,2018
5,7,9223.604361370717,4.009345794392523,50.68847352024922,92,0,2018
5,8,9255.172839506173,3.962962962962963,51.70061728395062,91,0,2018
5,9,9206.130841121496,4.031152647975078,49.77570093457944,90,0,2018
5,10,9348.993788819876,3.972049689440994,52.400621118012424,85,0,2018
5,11,9342.8625,3.975,52.853125,87,0,2018
5,12,9289.299684542586,4.025236593059937,51.50157728706625,85,0,2018
5,13,9436.191222570533,3.9968652037617556,54.60188087774295,85,0,2018
5,14,9385.181818181818,3.9717868338557993,54.808777429467085,77,0,2018
5,15,9615.117346938776,4.145408163265306,58.640306122448976,96,0,2018
5,16,8419.926380368099,2.892638036809816,48.37116564417178,93,0,2018
5,17,9321.75076923077,3.4615384615384617,54.363076923076925,87,0,2018
5,18,9287.567484662577,3.9294478527607364,50.4601226993865,85,0,2018
5,19,9211.391437308868,3.923547400611621,48.51376146788991,87,0,2018
5,20,9224.414634146342,3.8963414634146343,49.24390243902439,88,0,2018
5,21,9095.618902439024,3.942073170731707,47.198170731707314,88,0,2018
5,22,9080.079510703365,3.9510703363914375,47.14373088685015,84,0,2018
5,23,9070.235474006116,3.9877675840978593,47.45871559633027,93,0,2018
5,24,9129.839879154079,3.9577039274924473,47.37462235649547,90,0,2018
5,25,9085.464831804282,3.932721712538226,46.440366972477065,89,0,2018
5,26,9054.948640483384,3.972809667673716,47.20845921450151,93,0,2018
5,27,9050.630303030302,3.909090909090909,46.95757575757576,93,0,2018
5,28,9081.908536585366,3.9054878048780486,47.47256097560975,95,0,2018
5,29,9230.715596330276,3.8654434250764527,50.61162079510704,94,2,2018
5,30,9235.574018126888,3.8429003021148036,49.18731117824773,97,18,2018
5,31,9171.795180722891,3.8704819277108435,49.08433734939759,93,0,2018
5,32,9146.516717325228,3.814589665653495,47.306990881458965,96,0,2018
5,33,9184.17117117117,3.84984984984985,48.86486486486486,96,0,2018
5,34,9011.720720720721,3.870870870870871,47.32432432432432,94,0,2018
5,35,9090.615615615616,3.8168168168168166,46.486486486486484,95,0,2018
5,36,9075.24107142857,3.8779761904761907,47.19047619047619,96,0,2018
5,37,9041.563253012047,3.8012048192771086,46.463855421686745,94,0,2018
5,38,9082.402985074626,3.8298507462686566,47.27462686567164,95,0,2018
5,39,8328.6996996997,3.8378378378378377,42.069069069069066,93,0,2018
5,40,8803.886904761905,3.824404761904762,45.657738095238095,103,0,2018
5,41,9047.58912386707,3.8519637462235647,46.12990936555891,97,0,2018
5,42,9069.898507462687,3.8208955223880596,47.46865671641791,96,0,2018
5,43,9064.706586826347,3.8263473053892216,46.73652694610779,94,0,2018
5,44,9034.811377245509,3.844311377245509,46.66167664670659,100,0,2018
5,45,9096.840361445784,3.8343373493975905,46.83132530120482,101,0,2018
5,46,9068.852409638554,3.8493975903614457,46.91566265060241,98,0,2018
5,47,9036.51951951952,3.876876876876877,46.768768768768766,102,0,2018
5,48,9084.976047904192,3.8502994011976046,47.967065868263475,94,0,2018
5,49,9060.408408408408,3.8168168168168166,45.54054054054054,95,0,2018
5,50,9052.656626506025,3.8403614457831323,46.3644578313253,92,0,2018
5,51,9045.2078313253,3.8433734939759034,45.56325301204819,96,0,2018
5,52,9118.03003003003,3.858858858858859,46.8018018018018,94,0,2018
5,53,9130.038348082597,3.8761061946902653,47.3952802359882,93,0,2018
5,54,8984.127659574468,3.729483282674772,42.85410334346505,99,0,2018
5,55,9120.868501529052,3.859327217125382,46.571865443425075,96,0,2018
5,56,9185.753846153846,3.8615384615384616,48.54769230769231,100,0,2018
5,57,9244.57012195122,3.832317073170732,49.948170731707314,100,0,2018
5,58,9210.189024390244,3.841463414634146,48.71951219512195,95,17,2018
5,59,9193.74006116208,3.8470948012232418,48.64525993883792,90,0,2018
5,60,9210.721712538227,3.831804281345566,48.22018348623853,90,0,2018
5,61,9191.14153846154,3.8492307692307692,47.895384615384614,95,0,2018
5,62,9281.30153846154,3.8646153846153846,49.69230769230769,92,0,2018
5,63,9218.898148148148,3.8487654320987654,48.32098765432099,95,18,2018
5,64,9233.975535168196,3.8440366972477062,49.37003058103976,94,0,2018
5,65,9221.966153846153,3.88,49.25846153846154,99,20,2018
5,66,9246.713846153847,3.8492307692307692,48.20307692307692,96,0,2018
5,67,9260.72,3.88,49.60307692307693,100,0,2018
5,68,9270.318042813456,3.853211009174312,49.26299694189603,98,0,2018
5,69,9228.996923076924,3.9015384615384616,49.433846153846154,96,0,2018
5,70,9325.151702786377,3.8513931888544892,50.04643962848297,95,0,2018
5,71,9374.776785714286,3.869047619047619,52.11904761904762,93,0,2018
5,72,8858.106666666667,3.6666666666666665,41.544444444444444,136,0,2018
5,73,8356.461126005363,2.6970509383378016,30.646112600536192,109,0,2018
5,74,8679.176470588236,3.21671826625387,39.247678018575854,109,0,2018
5,75,9322.162079510703,3.834862385321101,49.654434250764524,93,0,2018
5,76,9316.269938650306,3.8006134969325154,49.29141104294479,97,0,2018
5,77,9280.665644171779,3.8435582822085887,49.31288343558282,93,0,2018
5,78,9357.6,3.9101449275362317,49.90144927536232,102,0,2018
7,1,9373.148936170213,3.31306990881459,43.671732522796354,106,0,2018
7,2,9277.5490797546,3.8251533742331287,46.19938650306749,93,0,2018
7,3,9271.338461538462,3.8246153846153845,46.03076923076923,99,0,2018
7,4,9312.140672782874,3.8470948012232418,46.76758409785933,95,0,2018
7,5,9233.811145510836,3.876160990712074,46.362229102167184,101,20,2018
7,6,9329.747692307692,3.855384615384615,47.46769230769231,96,20,2018
7,7,9338.018633540372,3.8167701863354035,47.36024844720497,93,22,2018
7,8,9499.699690402476,3.7956656346749225,48.51702786377709,97,21,2018
7,9,9424.037151702787,3.8575851393188856,49.76780185758514,89,0,2018
7,10,9341.815950920245,3.8834355828220857,49.4478527607362,94,0,2018
7,11,9374.793209876543,3.808641975308642,48.51543209876543,93,0,2018
7,12,9307.050314465409,3.889937106918239,47.24842767295598,94,0,2018
7,13,9558.102167182662,3.829721362229102,51.40557275541796,95,23,2018
7,14,9607.844720496894,3.767080745341615,52.099378881987576,90,0,2018
7,15,9617.45987654321,3.756172839506173,52.96913580246913,90,0,2018
7,16,9732.355,3.995,54.7125,108,0,2018
7,17,8535.763473053892,2.6526946107784433,50.85928143712575,98,0,2018
7,18,9565.549689440993,3.2546583850931676,50.68633540372671,93,0,2018
7,19,9375.7306501548,3.876160990712074,48.470588235294116,92,0,2018
7,20,9536.058823529413,3.7585139318885448,50.04953560371517,97,0,2018
7,21,9389.954128440368,3.837920489296636,48.75535168195719,93,0,2018
7,22,9399.5245398773,3.7975460122699385,47.984662576687114,92,0,2018
7,23,9250.559270516716,3.82370820668693,44.60182370820669,95,0,2018
7,24,9189.632530120482,3.8704819277108435,45.25301204819277,103,0,2018
7,25,9174.393292682927,3.8597560975609757,45.073170731707314,101,15,2018
7,26,9185.238670694864,3.8187311178247736,44.220543806646525,98,0,2018
7,27,9240.525679758308,3.770392749244713,44.46223564954683,97,0,2018
7,28,9355.101796407185,3.7425149700598803,46.34730538922156,95,0,2018
7,29,9189.31419939577,3.7341389728096677,44.62537764350453,101,0,2018
7,30,9248.27027027027,3.735735735735736,44.846846846846844,98,0,2018
7,31,9313.221212121212,3.687878787878788,45.403030303030306,96,0,2018
7,32,9344.899696048633,3.74468085106383,46.69908814589666,97,0,2018
7,33,9244.891238670694,3.7915407854984893,46.45921450151057,95,0,2018
7,34,9373.700906344411,3.6827794561933533,46.11480362537765,98,0,2018
7,35,9305.117469879518,3.7078313253012047,46.37951807228916,100,0,2018
7,36,9354.25679758308,3.6465256797583083,46.01510574018127,100,0,2018
7,37,9319.49090909091,3.7181818181818183,46.84848484848485,93,0,2018
7,38,9315.583081570998,3.7220543806646527,46.283987915407856,98,0,2018
7,39,9270.187311178248,3.7341389728096677,46.91540785498489,96,0,2018
7,40,9310.75748502994,3.7574850299401197,46.98802395209581,104,0,2018
7,41,9231.30606060606,3.7303030303030305,45.127272727272725,99,0,2018
7,42,9321.171686746988,3.6957831325301207,45.55421686746988,98,0,2018
7,43,9291.110778443113,3.7245508982035926,46.39820359281437,97,0,2018
7,44,9131.633633633634,3.7867867867867866,45.009009009009006,100,0,2018
7,45,9264.14501510574,3.694864048338369,45.17220543806646,101,0,2018
7,46,9239.261261261261,3.744744744744745,45.66366366366366,99,0,2018
7,47,9202.795180722891,3.7379518072289155,45.94578313253012,101,0,2018
7,48,9343.441441441442,3.705705705705706,45.75975975975976,99,0,2018
7,49,9271.99696969697,3.703030303030303,45.67575757575757,94,0,2018
7,50,9356.066465256798,3.700906344410876,46.933534743202415,92,0,2018
7,51,9272.69578313253,3.7349397590361444,46.25903614457831,94,0,2018
7,52,9200.41087613293,3.7492447129909365,44.67371601208459,99,0,2018
7,53,9226.115384615385,3.7928994082840237,45.40236686390533,98,0,2018
7,54,9046.362537764351,3.7522658610271904,42.74622356495468,113,0,2018
7,55,9176.33933933934,3.78978978978979,44.069069069069066,101,0,2018
7,56,9095.825153374233,3.7822085889570554,43.04601226993865,100,0,2018
7,57,9128.83282674772,3.896656534954407,44.39817629179331,97,0,2018
7,58,9128.82066869301,3.835866261398176,43.972644376899694,102,0,2018
7,59,9000.100303951367,3.966565349544073,43.88449848024316,97,0,2018
7,60,9163.11620795107,3.81651376146789,44.657492354740064,102,0,2018
7,61,9260.822085889571,3.7699386503067487,44.760736196319016,111,0,2018
7,62,9132.461773700306,3.9021406727828745,44.62996941896024,94,0,2018
7,63,9053.214067278288,3.9510703363914375,43.53822629969419,99,0,2018
7,64,9154.957575757575,3.896969696969697,44.06060606060606,96,0,2018
7,65,9317.137195121952,3.7378048780487805,45.15853658536585,95,0,2018
7,66,9162.294832826748,3.838905775075988,44.56838905775076,98,0,2018
7,67,9083.78484848485,3.909090909090909,42.875757575757575,95,0,2018
7,68,9059.554545454546,3.918181818181818,41.54848484848485,93,0,2018
7,69,8997.107033639144,3.9663608562691133,42.11009174311926,101,0,2018
7,70,9416.265243902439,3.7621951219512195,45.30487804878049,97,0,2018
7,71,9402.135501355013,3.899728997289973,45.734417344173444,107,0,2018
7,72,8749.04827586207,3.43448275862069,36.795402298850576,138,0,2018
7,73,7867.005952380952,2.6607142857142856,25.723214285714285,116,0,2018
7,74,9282.268292682927,3.472560975609756,45.46951219512195,111,0,2018
7,75,9386.349693251534,3.745398773006135,45.97852760736196,101,0,2018
7,76,9218.422492401216,3.844984802431611,45.56534954407295,107,0,2018
7,77,9308.877675840979,3.776758409785933,45.34862385321101,100,0,2018
7,78,9419.203488372093,3.816860465116279,48.94186046511628,107,0,2018
8,1,8755.184750733139,3.2434017595307916,31.718475073313783,107,0,2018
8,2,9272.859281437126,3.5,35.637724550898206,100,0,2018
8,3,9508.682492581602,3.605341246290801,39.6973293768546,95,9,2018
8,4,9424.636904761905,3.5833333333333335,37.657738095238095,90,13,2018
8,5,9430.889221556887,3.6077844311377247,37.93413173652694,95,16,2018
8,6,9464.362275449103,3.6197604790419162,38.00898203592814,93,15,2018
8,7,9435.881305637982,3.6409495548961424,38.240356083086056,82,18,2018
8,8,9427.66275659824,3.665689149560117,37.888563049853374,81,18,2018
8,9,9235.066066066067,3.5435435435435436,36.012012012012015,97,6,2018
8,10,9600.280966767372,3.6495468277945617,42.546827794561935,89,13,2018
8,11,9568.556213017751,3.6124260355029585,43.8905325443787,86,0,2018
8,12,9483.69642857143,3.5148809523809526,40.776785714285715,92,0,2018
8,13,9452.14201183432,3.6479289940828403,42.06804733727811,83,0,2018
8,14,9527.806295399516,3.818401937046005,42.50847457627118,101,0,2018
8,15,8257.43023255814,2.4156976744186047,33.01744186046512,97,0,2018
8,16,9549.634969325154,3.233128834355828,39.56748466257669,87,0,2018
8,17,9698.936170212766,3.6231003039513676,42.8936170212766,83,0,2018
8,18,9669.120588235293,3.6558823529411764,44.40882352941176,85,13,2018
8,19,9380.427692307692,3.473846153846154,34.6,98,5,2018
8,20,9621.226993865032,3.7116564417177913,43.91717791411043,82,18,2018
8,21,9682.49226006192,3.6625386996904026,43.11455108359133,75,0,2018
8,22,9638.40490797546,3.6932515337423313,43.23312883435583,80,0,2018
8,23,9646.242331288344,3.6901840490797544,42.44478527607362,78,0,2018
8,24,9633.45061728395,3.75,42.882716049382715,77,0,2018
8,25,9658.826625386997,3.7151702786377707,43.55417956656347,78,0,2018
8,26,9688.506134969326,3.708588957055215,43.4478527607362,75,0,2018
8,27,9617.19877675841,3.691131498470948,42.98776758409786,84,0,2018
8,28,9691.353658536585,3.682926829268293,43.13414634146341,79,0,2018
8,29,9645.69642857143,3.6726190476190474,42.19642857142857,80,0,2018
8,30,9495.181818181818,3.5424242424242425,39.28484848484848,88,0,2018
8,31,9670.819571865444,3.5840978593272173,42.37308868501529,85,0,2018
8,32,9613.828313253012,3.644578313253012,43.78313253012048,80,0,2018
8,33,9689.780120481928,3.5783132530120483,43.463855421686745,87,0,2018
8,34,9513.310447761194,3.591044776119403,41.644776119402984,88,0,2018
8,35,9529.368263473054,3.592814371257485,41.97604790419162,85,0,2018
8,36,9500.627627627628,3.6066066066066065,42.36036036036036,82,0,2018
8,37,9535.05934718101,3.602373887240356,41.759643916913944,89,0,2018
8,38,9466.098507462686,3.5671641791044775,41.05373134328358,86,0,2018
8,39,9508.946587537092,3.605341246290801,42.44807121661721,84,0,2018
8,40,9465.520833333334,3.5654761904761907,40.833333333333336,90,0,2018
8,41,9542.178041543028,3.516320474777448,40.70029673590504,85,0,2018
8,42,9490.661676646707,3.5479041916167664,41.02095808383233,91,0,2018
8,43,9604.423880597014,3.5313432835820895,43.91641791044776,91,0,2018
8,44,9567.724242424243,3.5484848484848484,43.07272727272727,87,0,2018
8,45,9587.75,3.566265060240964,44.8433734939759,87,0,2018
8,46,9581.594594594595,3.5645645645645647,44.666666666666664,85,0,2018
8,47,9592.060240963856,3.5542168674698793,45.24698795180723,80,0,2018
8,48,9580.471299093655,3.5649546827794563,44.003021148036254,81,0,2018
8,49,9632.928143712576,3.5778443113772456,46.30239520958084,87,0,2018
8,50,9452.549848942599,3.5891238670694863,43.453172205438065,87,0,2018
8,51,9483.753012048193,3.6596385542168677,45.00301204819277,86,0,2018
8,52,9520.125373134328,3.665671641791045,45.48059701492537,85,0,2018
8,53,9384.780120481928,3.5903614457831323,41.765060240963855,93,0,2018
8,54,9500.63829787234,3.6231003039513676,43.92401215805471,86,0,2018
8,55,9556.736196319018,3.628834355828221,45.29447852760736,85,0,2018
8,56,9521.217125382263,3.6483180428134556,46.067278287461775,84,0,2018
8,57,9534.864048338368,3.6676737160120845,46.081570996978854,85,0,2018
8,58,9548.350609756097,3.6463414634146343,45.954268292682926,88,0,2018
8,59,9511.799392097264,3.641337386018237,45.462006079027354,85,0,2018
8,60,9505.283536585366,3.6646341463414633,44.734756097560975,82,0,2018
8,61,9561.321100917432,3.63302752293578,45.305810397553515,85,0,2018
8,62,9497.088685015291,3.6483180428134556,44.35474006116208,86,0,2018
8,63,9565.867069486405,3.6676737160120845,45.99093655589124,85,0,2018
8,64,9554.861027190333,3.6555891238670695,45.49546827794562,82,0,2018
8,65,9496.5166163142,3.607250755287009,44.027190332326285,90,0,2018
8,66,9491.456456456457,3.6546546546546548,44.411411411411414,78,0,2018
8,67,9540.833718244803,3.6605080831408774,41.43187066974596,108,0,2018
8,68,8303.949704142013,2.455621301775148,29.168639053254438,91,0,2018
8,69,9382.808917197452,3.394904458598726,41.15923566878981,91,0,2018
8,70,9992.572559366754,3.8311345646437993,51.75725593667546,93,0,2018
8,71,8725.409610983981,3.251716247139588,25.76430205949657,124,0,2018
8,72,7730.262048192771,2.7078313253012047,16.71987951807229,91,0,2018
8,73,9427.830128205129,3.746794871794872,40.35897435897436,87,0,2018
8,74,9867.566666666668,3.7181818181818183,48.35757575757576,84,0,2018
8,75,9302.849397590362,3.789156626506024,39.126506024096386,90,0,2018
8,76,9370.778106508877,3.775147928994083,40.84023668639053,92,0,2018
8,77,9011.97391304348,3.8289855072463768,36.072463768115945,92,0,2018
9,1,9060.643067846608,3.1415929203539825,40.46312684365782,94,0,2018
9,2,9059.212574850299,3.7035928143712575,44.34131736526946,95,0,2018
9,3,9320.905044510386,3.712166172106825,46.317507418397625,94,9,2018
9,4,9244.725663716814,3.7227138643067845,46.12979351032448,94,19,2018
9,5,9242.876506024097,3.674698795180723,46.123493975903614,89,15,2018
