Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.169000,2018-05-27 13:12:47.518,10524.0,1,24.0,False,1,car,1.0,11
0 days 00:00:00.409000,2018-05-27 13:12:47.758,10804.0,1,31.0,False,1,car,1.0,11
0 days 00:00:00.610000,2018-05-27 13:12:47.959,9404.0,1,35.0,False,1,car,1.0,11
0 days 00:00:00.850000,2018-05-27 13:12:48.199,7724.0,1,36.0,False,1,car,1.0,11
0 days 00:00:01.090000,2018-05-27 13:12:48.439,6482.0,1,36.0,False,1,car,1.0,11
0 days 00:00:01.329000,2018-05-27 13:12:48.678,6806.0,1,37.0,False,1,car,1.0,11
0 days 00:00:01.569000,2018-05-27 13:12:48.918,6404.0,1,39.0,False,1,car,1.0,11
0 days 00:00:01.809000,2018-05-27 13:12:49.158,6860.0,1,41.0,False,1,car,1.0,11
0 days 00:00:02.010000,2018-05-27 13:12:49.359,7621.0,1,46.0,False,1,car,1.0,11
0 days 00:00:02.250000,2018-05-27 13:12:49.599,9004.0,1,54.0,False,1,car,1.0,11
0 days 00:00:02.490000,2018-05-27 13:12:49.839,10442.0,1,61.0,False,1,car,1.0,11
0 days 00:00:02.810000,2018-05-27 13:12:50.159,12092.0,1,67.0,False,1,car,1.0,11
0 days 00:00:03.050000,2018-05-27 13:12:50.399,11167.0,1,70.0,False,1,car,1.0,11
0 days 00:00:03.290000,2018-05-27 13:12:50.639,11413.0,2,72.0,False,1,car,1.0,11
0 days 00:00:03.529000,2018-05-27 13:12:50.878,12253.0,2,76.0,False,1,car,1.0,11
0 days 00:00:03.809000,2018-05-27 13:12:51.158,11304.0,2,79.0,False,1,car,1.0,11
0 days 00:00:04.049000,2018-05-27 13:12:51.398,12347.0,3,100.0,False,1,car,1.0,11
0 days 00:00:04.289000,2018-05-27 13:12:51.638,12723.0,3,100.0,False,1,car,1.0,11
0 days 00:00:04.529000,2018-05-27 13:12:51.878,11359.0,3,100.0,False,1,car,1.0,11
0 days 00:00:04.769000,2018-05-27 13:12:52.118,11899.0,4,100.0,False,1,car,1.0,11
0 days 00:00:05.009000,2018-05-27 13:12:52.358,12332.0,4,80.0,True,1,car,1.0,11
0 days 00:00:05.249000,2018-05-27 13:12:52.598,11277.0,4,8.0,True,1,car,1.0,11
0 days 00:00:05.489000,2018-05-27 13:12:52.838,11590.0,4,32.0,False,1,car,1.0,11
0 days 00:00:05.729000,2018-05-27 13:12:53.078,10935.0,4,21.0,True,1,car,1.0,11
0 days 00:00:05.969000,2018-05-27 13:12:53.318,10974.0,4,27.0,False,1,car,1.0,11
0 days 00:00:06.209000,2018-05-27 13:12:53.558,10193.0,4,0.0,True,1,car,1.0,11
0 days 00:00:06.449000,2018-05-27 13:12:53.798,9518.0,4,0.0,True,1,car,1.0,11
