LapNumber,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,Year,DriverNumber,RPM,nGear,Throttle,Brake,DRS,Time,Driver,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Weight
54.0,22.8,54.0,1010.8,30.9,141.0,0.6,1.0,2019,11,9387.45921450151,3.706948640483384,46.70090634441088,103,0,0 days 01:46:29.517000,PER,0 days 00:01:18.133000,2.0,,,0 days 00:00:20.390000,0 days 00:00:36.658000,0 days 00:00:21.085000,0 days 01:45:31.788000,0 days 01:46:08.446000,0 days 01:46:29.531000,198.0,186.0,262.0,283.0,False,HARD,43.0,True,Racing Point,0 days 01:45:11.384000,,1,13.0,False,,False,True,777.6857782923536
55.0,22.7,54.7,1010.8,30.7,153.0,0.0,1.0,2019,11,9348.921686746988,3.671686746987952,45.36144578313253,108,0,0 days 01:47:48.169000,PER,0 days 00:01:18.652000,2.0,,,0 days 00:00:20.417000,0 days 00:00:36.664000,0 days 00:00:21.571000,0 days 01:46:49.948000,0 days 01:47:26.612000,0 days 01:47:48.183000,196.0,185.0,260.0,284.0,False,HARD,44.0,True,Racing Point,0 days 01:46:29.517000,,1,13.0,False,,False,True,776.2970689187844
56.0,22.85,54.1,1010.8,30.95,111.0,0.7,2.0,2019,11,9225.106145251397,3.416201117318436,40.33240223463688,105,0,0 days 01:49:13.116000,PER,0 days 00:01:24.947000,2.0,,,0 days 00:00:27.461000,0 days 00:00:36.684000,0 days 00:00:20.802000,0 days 01:48:15.644000,0 days 01:48:52.328000,0 days 01:49:13.130000,184.0,187.0,261.0,284.0,False,HARD,45.0,True,Racing Point,0 days 01:47:48.169000,,1,13.0,False,,False,True,774.9083595452153
57.0,22.6,54.8,1010.8,30.4,128.0,1.0,1.0,2019,11,9476.756172839509,3.740740740740741,48.41666666666666,101,0,0 days 01:50:30.309000,PER,0 days 00:01:17.193000,2.0,,,0 days 00:00:20.402000,0 days 00:00:36.070000,0 days 00:00:20.721000,0 days 01:49:33.532000,0 days 01:50:09.602000,0 days 01:50:30.323000,200.0,187.0,263.0,284.0,False,HARD,46.0,True,Racing Point,0 days 01:49:13.116000,,1,13.0,False,,False,True,773.519650171646
58.0,22.6,54.8,1010.8,30.7,0.0,0.6,1.0,2019,11,9451.306501547988,3.7708978328173375,48.74613003095976,92,0,0 days 01:51:47.134000,PER,0 days 00:01:16.825000,2.0,,,0 days 00:00:20.063000,0 days 00:00:36.196000,0 days 00:00:20.566000,0 days 01:50:50.386000,0 days 01:51:26.582000,0 days 01:51:47.148000,205.0,192.0,263.0,285.0,True,HARD,47.0,True,Racing Point,0 days 01:50:30.309000,,1,13.0,False,,False,True,772.1309407980768
59.0,22.8,54.3,1010.8,30.7,54.0,1.1,1.0,2019,11,9484.43827160494,3.753086419753086,48.47530864197531,95,0,0 days 01:53:03.931000,PER,0 days 00:01:16.797000,2.0,,,0 days 00:00:20.085000,0 days 00:00:36.116000,0 days 00:00:20.596000,0 days 01:52:07.233000,0 days 01:52:43.349000,0 days 01:53:03.945000,203.0,191.0,263.0,285.0,True,HARD,48.0,True,Racing Point,0 days 01:51:47.134000,,1,13.0,False,,False,True,770.7422314245077
60.0,22.7,54.25,1010.75,30.45,156.0,1.05,2.0,2019,11,9429.748484848486,3.727272727272727,46.0030303030303,105,0,0 days 01:54:21.599000,PER,0 days 00:01:17.668000,2.0,,,0 days 00:00:20.261000,0 days 00:00:35.983000,0 days 00:00:21.424000,0 days 01:53:24.206000,0 days 01:54:00.189000,0 days 01:54:21.613000,198.0,177.0,262.0,285.0,False,HARD,49.0,True,Racing Point,0 days 01:53:03.931000,,1,13.0,False,,False,True,769.3535220509385
61.0,22.7,54.2,1010.7,30.5,0.0,0.7,1.0,2019,11,9412.435975609756,3.734756097560976,47.07621951219512,104,0,0 days 01:55:39.359000,PER,0 days 00:01:17.760000,2.0,,,0 days 00:00:20.396000,0 days 00:00:36.407000,0 days 00:00:20.957000,0 days 01:54:42.009000,0 days 01:55:18.416000,0 days 01:55:39.373000,201.0,191.0,264.0,286.0,False,HARD,50.0,True,Racing Point,0 days 01:54:21.599000,,1,13.0,False,,False,True,767.9648126773694
62.0,22.6,54.6,1010.8,30.5,145.0,0.4,1.0,2019,11,9285.027027027028,3.6816816816816815,44.132132132132135,110,15,0 days 01:56:58.649000,PER,0 days 00:01:19.290000,2.0,,,0 days 00:00:20.442000,0 days 00:00:36.927000,0 days 00:00:21.921000,0 days 01:55:59.815000,0 days 01:56:36.742000,0 days 01:56:58.663000,196.0,185.0,271.0,287.0,False,HARD,51.0,True,Racing Point,0 days 01:55:39.359000,,1,13.0,False,,False,True,766.5761033038002
63.0,22.75,54.1,1010.75,30.55,192.5,0.95,2.0,2019,11,9336.16314199396,3.700906344410876,45.28700906344411,106,4,0 days 01:58:17.332000,PER,0 days 00:01:18.683000,2.0,,,0 days 00:00:20.966000,0 days 00:00:36.650000,0 days 00:00:21.067000,0 days 01:57:19.629000,0 days 01:57:56.279000,0 days 01:58:17.346000,192.0,188.0,258.0,285.0,False,HARD,52.0,True,Racing Point,0 days 01:56:58.649000,,1,13.0,False,,False,True,765.1873939302311
64.0,22.9,53.6,1010.7,30.6,121.0,0.7,1.0,2019,11,9446.05504587156,3.73394495412844,48.40366972477064,100,0,0 days 01:59:34.871000,PER,0 days 00:01:17.539000,2.0,,,0 days 00:00:20.409000,0 days 00:00:36.481000,0 days 00:00:20.649000,0 days 01:58:37.755000,0 days 01:59:14.236000,0 days 01:59:34.885000,204.0,188.0,261.0,282.0,False,HARD,53.0,True,Racing Point,0 days 01:58:17.332000,,1,13.0,False,,False,True,763.7986845566619
65.0,22.9,53.3,1010.7,30.6,0.0,0.5,1.0,2019,11,9555.424148606811,3.708978328173375,49.01857585139319,95,0,0 days 02:00:51.868000,PER,0 days 00:01:16.997000,2.0,,,0 days 00:00:20.082000,0 days 00:00:36.180000,0 days 00:00:20.735000,0 days 01:59:54.967000,0 days 02:00:31.147000,0 days 02:00:51.882000,207.0,192.0,262.0,284.0,False,HARD,54.0,True,Racing Point,0 days 01:59:34.871000,,1,13.0,False,,False,True,762.4099751830927
66.0,23.0,53.4,1010.8,30.7,150.0,1.6,1.0,2019,11,9538.273846153848,3.732307692307692,48.49846153846154,90,0,0 days 02:02:08.685000,PER,0 days 00:01:16.817000,2.0,,,0 days 00:00:20.147000,0 days 00:00:36.039000,0 days 00:00:20.631000,0 days 02:01:12.029000,0 days 02:01:48.068000,0 days 02:02:08.699000,204.0,192.0,263.0,284.0,False,HARD,55.0,True,Racing Point,0 days 02:00:51.868000,,1,13.0,False,,False,True,761.0212658095236
67.0,23.1,52.75,1010.75,30.75,47.5,0.65,2.0,2019,11,9530.030864197532,3.728395061728395,48.95061728395062,91,0,0 days 02:03:25.298000,PER,0 days 00:01:16.613000,2.0,,,0 days 00:00:20.002000,0 days 00:00:36.007000,0 days 00:00:20.604000,0 days 02:02:28.701000,0 days 02:03:04.708000,0 days 02:03:25.312000,,194.0,262.0,285.0,True,HARD,56.0,True,Racing Point,0 days 02:02:08.685000,,1,13.0,False,,False,True,759.6325564359544
68.0,23.0,53.2,1010.7,30.4,129.0,0.5,1.0,2019,11,9515.651234567902,3.759259259259259,48.75617283950617,95,0,0 days 02:04:42.078000,PER,0 days 00:01:16.780000,2.0,,,0 days 00:00:20.133000,0 days 00:00:36.037000,0 days 00:00:20.610000,0 days 02:03:45.445000,0 days 02:04:21.482000,0 days 02:04:42.092000,202.0,194.0,262.0,285.0,False,HARD,57.0,True,Racing Point,0 days 02:03:25.298000,,1,13.0,False,,False,True,758.2438470623853
69.0,23.0,53.2,1010.7,30.4,148.0,1.0,1.0,2019,11,9391.215805471124,3.70516717325228,46.33434650455927,98,0,0 days 02:06:00.176000,PER,0 days 00:01:18.098000,2.0,,,0 days 00:00:20.202000,0 days 00:00:36.695000,0 days 00:00:21.201000,0 days 02:05:02.294000,0 days 02:05:38.989000,0 days 02:06:00.190000,197.0,188.0,263.0,285.0,False,HARD,58.0,True,Racing Point,0 days 02:04:42.078000,,1,13.0,False,,False,True,756.8551376888161
70.0,22.95,53.8,1010.75,30.5,166.0,1.85,1.0,2019,11,9572.326153846154,3.68,48.098461538461535,98,0,0 days 02:07:17.575000,PER,0 days 00:01:17.399000,2.0,,,0 days 00:00:20.179000,0 days 00:00:36.433000,0 days 00:00:20.787000,0 days 02:06:20.369000,0 days 02:06:56.802000,0 days 02:07:17.589000,199.0,193.0,263.0,285.0,False,HARD,59.0,True,Racing Point,0 days 02:06:00.176000,,1,13.0,False,,False,True,755.466428315247
71.0,23.0,54.1,1010.7,30.6,159.0,1.1,0.0,2019,11,9482.993846153846,3.747692307692308,48.48923076923077,100,0,0 days 02:08:34.727000,PER,0 days 00:01:17.152000,2.0,,,0 days 00:00:20.116000,0 days 00:00:36.245000,0 days 00:00:20.791000,0 days 02:07:37.705000,0 days 02:08:13.950000,0 days 02:08:34.741000,206.0,192.0,263.0,286.0,False,HARD,60.0,True,Racing Point,0 days 02:07:17.575000,,1,13.0,False,,False,True,754.0777189416777
72.0,23.0,53.5,1010.7,30.6,115.0,1.6,0.0,2019,11,9516.481481481482,3.7376543209876543,48.94753086419753,101,0,0 days 02:09:51.678000,PER,0 days 00:01:16.951000,2.0,,,0 days 00:00:20.049000,0 days 00:00:36.150000,0 days 00:00:20.752000,0 days 02:08:54.790000,0 days 02:09:30.940000,0 days 02:09:51.692000,204.0,189.0,263.0,286.0,False,HARD,61.0,True,Racing Point,0 days 02:08:34.727000,,1,13.0,False,,False,True,752.6890095681085
73.0,23.0,53.650000000000006,1010.7,30.55,75.5,1.9,0.0,2019,11,9429.64596273292,3.7857142857142856,47.0776397515528,98,0,0 days 02:11:08.619000,PER,0 days 00:01:16.941000,2.0,,,0 days 00:00:20.113000,0 days 00:00:35.831000,0 days 00:00:20.997000,0 days 02:10:11.805000,0 days 02:10:47.636000,0 days 02:11:08.633000,205.0,180.0,264.0,286.0,False,HARD,62.0,True,Racing Point,0 days 02:09:51.678000,,1,13.0,False,,False,True,751.3003001945394
74.0,23.0,54.1,1010.7,30.4,158.0,0.9,0.0,2019,11,9462.835365853658,3.695121951219512,47.27743902439025,101,0,0 days 02:12:26.155000,PER,0 days 00:01:17.536000,2.0,,,0 days 00:00:20.187000,0 days 00:00:36.381000,0 days 00:00:20.968000,0 days 02:11:28.820000,0 days 02:12:05.201000,0 days 02:12:26.169000,196.0,189.0,263.0,287.0,False,HARD,63.0,True,Racing Point,0 days 02:11:08.619000,,1,13.0,False,,False,True,749.9115908209702
75.0,23.2,53.0,1010.7,30.5,147.0,1.7,0.0,2019,11,9357.316109422492,3.671732522796352,46.17325227963526,103,17,0 days 02:13:44.753000,PER,0 days 00:01:18.598000,2.0,,,0 days 00:00:20.125000,0 days 00:00:36.872000,0 days 00:00:21.601000,0 days 02:12:46.294000,0 days 02:13:23.166000,0 days 02:13:44.767000,194.0,186.0,271.0,286.0,False,HARD,64.0,True,Racing Point,0 days 02:12:26.155000,,1,13.0,False,,False,True,748.5228814474011
76.0,23.2,52.8,1010.6,30.8,167.0,1.4,0.0,2019,11,9274.779456193352,3.697885196374622,44.2416918429003,109,20,0 days 02:15:03.600000,PER,0 days 00:01:18.847000,2.0,,,0 days 00:00:20.697000,0 days 00:00:37.066000,0 days 00:00:21.084000,0 days 02:14:05.464000,0 days 02:14:42.530000,0 days 02:15:03.614000,190.0,189.0,273.0,289.0,False,HARD,65.0,True,Racing Point,0 days 02:13:44.753000,,1,13.0,False,,False,True,747.1341720738319
77.0,23.45,52.0,1010.65,30.8,194.0,1.2999999999999998,0.0,2019,11,9363.155688622754,3.637724550898204,44.52694610778443,114,4,0 days 02:16:22.586000,PER,0 days 00:01:18.986000,2.0,,,0 days 00:00:20.657000,0 days 00:00:37.119000,0 days 00:00:21.210000,0 days 02:15:24.271000,0 days 02:16:01.390000,0 days 02:16:22.600000,,186.0,261.0,289.0,False,HARD,66.0,True,Racing Point,0 days 02:15:03.600000,,1,13.0,False,,False,True,745.7454627002628
1.0,22.4,52.0,1011.1,34.4,59.0,0.9,0.0,2019,27,9107.701030927836,2.961340206185567,40.73969072164948,112,0,0 days 00:34:17.481000,HUL,0 days 00:01:31.790000,1.0,,,,0 days 00:00:40.173000,0 days 00:00:22.092000,,0 days 00:33:55.515000,0 days 00:34:17.655000,157.0,171.0,258.0,279.0,False,MEDIUM,1.0,True,Renault,0 days 00:32:45.521000,,12,11.0,False,,False,False,845.8093450968738
2.0,22.2,52.9,1011.1,34.0,186.0,0.4,0.0,2019,27,9229.164705882353,3.4529411764705884,45.69117647058823,104,0,0 days 00:35:38.106000,HUL,0 days 00:01:20.625000,1.0,,,0 days 00:00:21.460000,0 days 00:00:37.455000,0 days 00:00:21.710000,0 days 00:34:38.956000,0 days 00:35:16.411000,0 days 00:35:38.121000,179.0,181.0,259.0,282.0,True,MEDIUM,2.0,True,Renault,0 days 00:34:17.481000,,1,11.0,False,,False,True,844.4941938109814
3.0,22.3,53.1,1011.1,34.3,268.0,1.2,0.0,2019,27,9286.132132132132,3.5075075075075075,46.87987987987988,91,18,0 days 00:36:57.239000,HUL,0 days 00:01:19.133000,1.0,,,0 days 00:00:20.979000,0 days 00:00:37.051000,0 days 00:00:21.103000,0 days 00:35:59.100000,0 days 00:36:36.151000,0 days 00:36:57.254000,190.0,185.0,267.0,281.0,True,MEDIUM,3.0,True,Renault,0 days 00:35:38.106000,,1,11.0,False,,False,True,843.179042525089
4.0,22.4,52.95,1011.0,34.3,357.5,0.85,2.0,2019,27,9225.818991097924,3.513353115727003,46.688427299703264,99,20,0 days 00:38:16.908000,HUL,0 days 00:01:19.669000,1.0,,,0 days 00:00:21.215000,0 days 00:00:37.098000,0 days 00:00:21.356000,0 days 00:37:18.469000,0 days 00:37:55.567000,0 days 00:38:16.923000,186.0,185.0,268.0,281.0,False,MEDIUM,4.0,True,Renault,0 days 00:36:57.239000,,1,11.0,False,,False,True,841.8638912391966
5.0,22.7,52.6,1011.0,34.6,148.0,0.6,1.0,2019,27,9217.107784431138,3.5,46.43712574850299,102,19,0 days 00:39:36.537000,HUL,0 days 00:01:19.629000,1.0,,,0 days 00:00:21.123000,0 days 00:00:37.230000,0 days 00:00:21.276000,0 days 00:38:38.046000,0 days 00:39:15.276000,0 days 00:39:36.552000,191.0,184.0,267.0,281.0,False,MEDIUM,5.0,True,Renault,0 days 00:38:16.908000,,1,11.0,False,,False,True,840.5487399533042
6.0,22.9,52.2,1011.0,34.6,0.0,0.4,1.0,2019,27,9231.477611940298,3.5194029850746267,46.87462686567165,92,18,0 days 00:40:56.038000,HUL,0 days 00:01:19.501000,1.0,,,0 days 00:00:20.953000,0 days 00:00:36.976000,0 days 00:00:21.572000,0 days 00:39:57.505000,0 days 00:40:34.481000,0 days 00:40:56.053000,,184.0,266.0,281.0,False,MEDIUM,6.0,True,Renault,0 days 00:39:36.537000,,12,11.0,False,,False,True,839.2335886674118
7.0,22.85,51.85,1011.05,34.3,101.0,0.55,2.0,2019,27,9038.543026706231,3.560830860534125,46.10979228486647,97,20,0 days 00:42:16.193000,HUL,0 days 00:01:20.155000,1.0,,,0 days 00:00:21.323000,0 days 00:00:37.374000,0 days 00:00:21.458000,0 days 00:41:17.376000,0 days 00:41:54.750000,0 days 00:42:16.208000,,182.0,265.0,281.0,False,MEDIUM,7.0,True,Renault,0 days 00:40:56.038000,,1,11.0,False,,False,True,837.9184373815193
8.0,22.9,51.5,1011.1,34.3,0.0,0.4,1.0,2019,27,9118.46153846154,3.5059171597633134,45.594674556213015,95,19,0 days 00:43:36.639000,HUL,0 days 00:01:20.446000,1.0,,,0 days 00:00:21.099000,0 days 00:00:37.322000,0 days 00:00:22.025000,0 days 00:42:37.307000,0 days 00:43:14.629000,0 days 00:43:36.654000,192.0,182.0,264.0,281.0,False,MEDIUM,8.0,True,Renault,0 days 00:42:16.193000,,12,11.0,False,,False,True,836.6032860956269
9.0,22.7,52.2,1011.0,33.8,0.0,0.7,1.0,2019,27,8108.731277533039,2.671806167400881,37.22687224669603,138,3,0 days 00:45:24.274000,HUL,0 days 00:01:47.635000,1.0,,0 days 00:44:59.484000,0 days 00:00:22.992000,0 days 00:00:40.870000,0 days 00:00:43.773000,0 days 00:43:59.646000,0 days 00:44:40.516000,0 days 00:45:24.289000,167.0,129.0,,225.0,False,MEDIUM,9.0,True,Renault,0 days 00:43:36.639000,,12,19.0,False,,False,False,835.2881348097345
10.0,22.65,52.05,1010.9,34.0,36.0,0.45,2.0,2019,27,8828.742574257425,2.717821782178218,36.39108910891089,112,0,0 days 00:47:00.283000,HUL,0 days 00:01:36.009000,2.0,0 days 00:45:25.018000,,0 days 00:00:23.964000,0 days 00:00:47.746000,0 days 00:00:24.299000,0 days 00:45:48.253000,0 days 00:46:35.999000,0 days 00:47:00.298000,185.0,151.0,126.0,133.0,False,HARD,1.0,True,Renault,0 days 00:45:24.274000,,124,18.0,False,,False,False,833.9729835238421
11.0,22.95,51.6,1011.0,34.3,245.5,0.6499999999999999,2.0,2019,27,8768.936363636363,2.388636363636364,32.904545454545456,111,0,0 days 00:48:44.826000,HUL,0 days 00:01:44.543000,2.0,,,0 days 00:00:30.011000,0 days 00:00:48.085000,0 days 00:00:26.447000,0 days 00:47:30.309000,0 days 00:48:18.394000,0 days 00:48:44.841000,143.0,159.0,245.0,208.0,False,HARD,2.0,True,Renault,0 days 00:47:00.283000,,4,18.0,False,,False,False,832.6578322379497
12.0,22.9,51.8,1010.95,34.1,253.0,0.5,2.0,2019,27,9337.642276422765,2.948509485094851,39.96476964769648,121,0,0 days 00:50:12.440000,HUL,0 days 00:01:27.614000,2.0,,,0 days 00:00:24.069000,0 days 00:00:40.685000,0 days 00:00:22.860000,0 days 00:49:08.910000,0 days 00:49:49.595000,0 days 00:50:12.455000,157.0,171.0,249.0,258.0,False,HARD,3.0,True,Renault,0 days 00:48:44.826000,,4,18.0,False,,False,False,831.3426809520573
13.0,22.95,51.85,1010.95,34.349999999999994,148.5,1.4,2.0,2019,27,9278.042440318302,2.938992042440318,39.58090185676392,126,0,0 days 00:51:41.046000,HUL,0 days 00:01:28.606000,2.0,,,0 days 00:00:23.376000,0 days 00:00:40.748000,0 days 00:00:24.482000,0 days 00:50:35.831000,0 days 00:51:16.579000,0 days 00:51:41.061000,169.0,170.0,220.0,250.0,False,HARD,4.0,True,Renault,0 days 00:50:12.440000,,4,18.0,False,,False,False,830.0275296661649
14.0,22.9,52.1,1011.0,34.2,140.0,1.4,1.0,2019,27,8888.993421052632,2.18640350877193,31.13377192982456,124,0,0 days 00:53:28.927000,HUL,0 days 00:01:47.881000,2.0,,,0 days 00:00:29.432000,0 days 00:00:51.326000,0 days 00:00:27.123000,0 days 00:52:10.493000,0 days 00:53:01.819000,0 days 00:53:28.942000,141.0,122.0,259.0,156.0,False,HARD,5.0,True,Renault,0 days 00:51:41.046000,,41,18.0,False,,False,False,828.7123783802725
15.0,22.8,51.7,1010.9,34.2,0.0,1.2,1.0,2019,27,8695.700507614214,3.0406091370558377,38.53045685279188,132,0,0 days 00:55:02.900000,HUL,0 days 00:01:33.973000,2.0,,,0 days 00:00:22.089000,0 days 00:00:38.051000,0 days 00:00:33.833000,0 days 00:53:51.031000,0 days 00:54:29.082000,0 days 00:55:02.915000,172.0,179.0,255.0,280.0,False,HARD,6.0,True,Renault,0 days 00:53:28.927000,,12,16.0,False,,False,True,827.39722709438
16.0,22.7,51.95,1011.0,33.8,76.5,0.55,2.0,2019,27,9384.781155015198,3.5319148936170213,49.31306990881459,93,0,0 days 00:56:20.967000,HUL,0 days 00:01:18.067000,2.0,,,0 days 00:00:21.041000,0 days 00:00:36.371000,0 days 00:00:20.655000,0 days 00:55:23.956000,0 days 00:56:00.327000,0 days 00:56:20.982000,188.0,188.0,257.0,275.0,True,HARD,7.0,True,Renault,0 days 00:55:02.900000,,21,16.0,False,,False,True,826.0820758084876
17.0,22.5,52.6,1010.9,33.5,127.0,0.6,1.0,2019,27,9397.617737003058,3.620795107033639,50.93577981651376,89,0,0 days 00:57:37.810000,HUL,0 days 00:01:16.843000,2.0,,,0 days 00:00:20.559000,0 days 00:00:35.836000,0 days 00:00:20.448000,0 days 00:56:41.541000,0 days 00:57:17.377000,0 days 00:57:37.825000,200.0,191.0,257.0,279.0,True,HARD,8.0,True,Renault,0 days 00:56:20.967000,,1,16.0,False,,False,True,824.7669245225952
18.0,22.7,52.0,1010.9,33.5,328.0,1.2,1.0,2019,27,9380.191358024693,3.623456790123457,50.45679012345679,89,0,0 days 00:58:54.555000,HUL,0 days 00:01:16.745000,2.0,,,0 days 00:00:20.371000,0 days 00:00:35.862000,0 days 00:00:20.512000,0 days 00:57:58.196000,0 days 00:58:34.058000,0 days 00:58:54.570000,202.0,190.0,259.0,280.0,True,HARD,9.0,True,Renault,0 days 00:57:37.810000,,1,16.0,False,,False,True,823.4517732367028
19.0,23.0,51.400000000000006,1010.9,33.65,82.5,0.8,2.0,2019,27,9197.50151057402,3.580060422960725,47.43202416918429,90,0,0 days 01:00:13.303000,HUL,0 days 00:01:18.748000,2.0,,,0 days 00:00:20.618000,0 days 00:00:36.855000,0 days 00:00:21.275000,0 days 00:59:15.188000,0 days 00:59:52.043000,0 days 01:00:13.318000,194.0,183.0,259.0,280.0,False,HARD,10.0,True,Renault,0 days 00:58:54.555000,,1,16.0,False,,False,True,822.1366219508104
20.0,23.3,50.1,1010.9,34.0,329.0,0.9,1.0,2019,27,9201.580357142857,3.523809523809524,46.645833333333336,98,13,0 days 01:01:32.522000,HUL,0 days 00:01:19.219000,2.0,,,0 days 00:00:20.607000,0 days 00:00:37.170000,0 days 00:00:21.442000,0 days 01:00:33.925000,0 days 01:01:11.095000,0 days 01:01:32.537000,187.0,185.0,269.0,282.0,False,HARD,11.0,True,Renault,0 days 01:00:13.303000,,1,16.0,False,,False,True,820.821470664918
21.0,23.4,50.2,1010.8,33.8,30.0,1.0,1.0,2019,27,9111.395280235987,3.4985250737463125,43.97345132743363,102,17,0 days 01:02:52.882000,HUL,0 days 00:01:20.360000,2.0,,,0 days 00:00:21.305000,0 days 00:00:37.620000,0 days 00:00:21.435000,0 days 01:01:53.842000,0 days 01:02:31.462000,0 days 01:02:52.897000,179.0,182.0,268.0,278.0,False,HARD,12.0,True,Renault,0 days 01:01:32.522000,,1,16.0,False,,False,True,819.5063193790256
22.0,23.65,50.15,1010.9,33.9,132.0,0.85,2.0,2019,27,8885.049853372435,3.592375366568915,41.89149560117302,98,16,0 days 01:04:13.941000,HUL,0 days 00:01:21.059000,2.0,,,0 days 00:00:21.539000,0 days 00:00:37.952000,0 days 00:00:21.568000,0 days 01:03:14.436000,0 days 01:03:52.388000,0 days 01:04:13.956000,187.0,184.0,267.0,268.0,False,HARD,13.0,True,Renault,0 days 01:02:52.882000,,1,16.0,False,,False,True,818.1911680931332
23.0,23.5,49.6,1010.9,33.9,153.0,1.8,1.0,2019,27,8969.883040935672,3.555555555555556,41.78947368421053,103,14,0 days 01:05:34.838000,HUL,0 days 00:01:20.897000,2.0,,,0 days 00:00:21.433000,0 days 00:00:37.732000,0 days 00:00:21.732000,0 days 01:04:35.389000,0 days 01:05:13.121000,0 days 01:05:34.853000,,180.0,268.0,265.0,False,HARD,14.0,True,Renault,0 days 01:04:13.941000,,1,16.0,False,,False,True,816.8760168072408
24.0,23.4,50.5,1010.9,33.7,133.0,1.0,1.0,2019,27,9006.510204081633,3.521865889212828,41.23032069970846,105,16,0 days 01:06:55.812000,HUL,0 days 00:01:20.974000,2.0,,,0 days 00:00:21.518000,0 days 00:00:37.650000,0 days 00:00:21.806000,0 days 01:05:56.371000,0 days 01:06:34.021000,0 days 01:06:55.827000,179.0,182.0,268.0,267.0,False,HARD,15.0,True,Renault,0 days 01:05:34.838000,,1,16.0,False,,False,True,815.5608655213484
25.0,23.2,51.3,1010.85,33.3,93.5,1.05,2.0,2019,27,9115.035398230088,3.5162241887905603,42.51032448377581,99,16,0 days 01:08:16.149000,HUL,0 days 00:01:20.337000,2.0,,,0 days 00:00:21.468000,0 days 00:00:37.510000,0 days 00:00:21.359000,0 days 01:07:17.295000,0 days 01:07:54.805000,0 days 01:08:16.164000,,187.0,267.0,274.0,False,HARD,16.0,True,Renault,0 days 01:06:55.812000,,1,16.0,False,,False,True,814.245714235456
26.0,23.2,52.0,1010.9,33.1,149.0,1.2,1.0,2019,27,9073.380952380952,3.544642857142857,43.05952380952381,97,16,0 days 01:09:36.253000,HUL,0 days 00:01:20.104000,2.0,,,0 days 00:00:21.274000,0 days 00:00:37.400000,0 days 00:00:21.430000,0 days 01:08:37.438000,0 days 01:09:14.838000,0 days 01:09:36.268000,189.0,186.0,267.0,268.0,False,HARD,17.0,True,Renault,0 days 01:08:16.149000,,1,16.0,False,,False,True,812.9305629495635
27.0,23.0,51.9,1010.8,32.8,141.0,1.2,1.0,2019,27,9037.26923076923,3.5828402366863905,42.375739644970416,95,1,0 days 01:10:56.328000,HUL,0 days 00:01:20.075000,2.0,,,0 days 00:00:21.208000,0 days 00:00:37.398000,0 days 00:00:21.469000,0 days 01:09:57.476000,0 days 01:10:34.874000,0 days 01:10:56.343000,186.0,185.0,259.0,262.0,False,HARD,18.0,True,Renault,0 days 01:09:36.253000,,1,16.0,False,,False,True,811.6154116636711
28.0,23.0,52.2,1010.9,32.8,135.0,0.7,1.0,2019,27,9119.132530120482,3.5993975903614457,45.9277108433735,100,0,0 days 01:12:15.113000,HUL,0 days 00:01:18.785000,2.0,,,0 days 00:00:20.950000,0 days 00:00:36.748000,0 days 00:00:21.087000,0 days 01:11:17.293000,0 days 01:11:54.041000,0 days 01:12:15.128000,195.0,188.0,262.0,281.0,False,HARD,19.0,True,Renault,0 days 01:10:56.328000,,1,16.0,False,,False,True,810.3002603777787
29.0,22.75,52.65,1010.8,32.75,119.0,1.25,2.0,2019,27,9000.179104477613,3.6686567164179102,44.26268656716418,99,0,0 days 01:13:34.697000,HUL,0 days 00:01:19.584000,2.0,,,0 days 00:00:21.041000,0 days 00:00:37.356000,0 days 00:00:21.187000,0 days 01:12:36.169000,0 days 01:13:13.525000,0 days 01:13:34.712000,189.0,187.0,260.0,269.0,False,HARD,20.0,True,Renault,0 days 01:12:15.113000,,1,16.0,False,,False,True,808.9851090918863
30.0,22.6,52.0,1010.9,33.0,25.0,0.8,1.0,2019,27,8965.453731343283,3.638805970149254,45.26268656716418,92,0,0 days 01:14:54.168000,HUL,0 days 00:01:19.471000,2.0,,,0 days 00:00:20.937000,0 days 00:00:37.318000,0 days 00:00:21.216000,0 days 01:13:55.649000,0 days 01:14:32.967000,0 days 01:14:54.183000,193.0,187.0,260.0,270.0,False,HARD,21.0,True,Renault,0 days 01:13:34.697000,,1,16.0,False,,False,True,807.6699578059939
31.0,22.6,53.2,1010.8,32.4,1.0,0.9,1.0,2019,27,9066.377245508982,3.655688622754491,45.73353293413174,89,0,0 days 01:16:13.239000,HUL,0 days 00:01:19.071000,2.0,,,0 days 00:00:20.849000,0 days 00:00:37.207000,0 days 00:00:21.015000,0 days 01:15:15.032000,0 days 01:15:52.239000,0 days 01:16:13.254000,192.0,188.0,260.0,271.0,False,HARD,22.0,True,Renault,0 days 01:14:54.168000,,1,16.0,False,,False,True,806.3548065201015
