Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.087000,2024-05-26 13:03:11.156,9621.0,1,23.0,False,1,car,1.0,14
0 days 00:00:00.287000,2024-05-26 13:03:11.356,9504.0,1,23.0,False,1,car,1.0,14
0 days 00:00:00.607000,2024-05-26 13:03:11.676,8804.0,1,25.0,False,1,car,1.0,14
0 days 00:00:00.887000,2024-05-26 13:03:11.956,6844.0,1,23.0,False,1,car,1.0,14
0 days 00:00:01.207000,2024-05-26 13:03:12.276,5135.0,1,22.0,False,1,car,1.0,14
0 days 00:00:01.407000,2024-05-26 13:03:12.476,4911.0,1,21.0,False,1,car,1.0,14
0 days 00:00:01.607000,2024-05-26 13:03:12.676,4734.0,1,28.0,False,1,car,1.0,14
0 days 00:00:01.807000,2024-05-26 13:03:12.876,5994.0,1,36.0,False,1,car,1.0,14
0 days 00:00:02.047000,2024-05-26 13:03:13.116,7213.0,1,44.0,False,1,car,1.0,14
0 days 00:00:02.407000,2024-05-26 13:03:13.476,8965.0,1,45.0,False,1,car,1.0,14
0 days 00:00:02.647000,2024-05-26 13:03:13.716,9485.0,1,54.0,False,1,car,1.0,14
0 days 00:00:03.047000,2024-05-26 13:03:14.116,10355.0,1,64.0,False,1,car,1.0,14
0 days 00:00:03.207000,2024-05-26 13:03:14.276,9235.0,1,64.0,False,1,car,1.0,14
0 days 00:00:03.528000,2024-05-26 13:03:14.597,11195.0,2,73.0,False,1,car,1.0,14
0 days 00:00:03.768000,2024-05-26 13:03:14.837,11280.0,2,83.0,False,1,car,1.0,14
0 days 00:00:04.088000,2024-05-26 13:03:15.157,10147.0,2,96.0,False,1,car,1.0,14
0 days 00:00:04.288000,2024-05-26 13:03:15.357,11127.0,3,100.0,False,1,car,1.0,14
0 days 00:00:04.488000,2024-05-26 13:03:15.557,11530.0,3,100.0,False,1,car,1.0,14
0 days 00:00:04.928000,2024-05-26 13:03:15.997,10383.0,3,100.0,False,1,car,1.0,14
0 days 00:00:05.088000,2024-05-26 13:03:16.157,10150.0,3,100.0,False,1,car,1.0,14
0 days 00:00:05.367000,2024-05-26 13:03:16.436,10521.0,4,99.0,False,1,car,1.0,14
0 days 00:00:05.807000,2024-05-26 13:03:16.876,9948.0,4,0.0,False,1,car,1.0,14
0 days 00:00:05.967000,2024-05-26 13:03:17.036,10784.0,4,22.0,False,1,car,1.0,14
0 days 00:00:06.247000,2024-05-26 13:03:17.316,11244.0,4,43.0,False,1,car,1.0,14
0 days 00:00:06.407000,2024-05-26 13:03:17.476,10684.0,4,0.0,True,1,car,1.0,14
