Time,Date,RPM,nGear,Throttle,Brake,DRS,Source,LapNumber,DriverNumber
0 days 00:00:00.169000,2018-05-27 13:12:47.518,10519.0,1,25.0,False,1,car,1.0,7
0 days 00:00:00.409000,2018-05-27 13:12:47.758,10342.0,1,26.0,False,1,car,1.0,7
0 days 00:00:00.610000,2018-05-27 13:12:47.959,8942.0,1,22.0,False,1,car,1.0,7
0 days 00:00:00.850000,2018-05-27 13:12:48.199,7262.0,1,22.0,False,1,car,1.0,7
0 days 00:00:01.090000,2018-05-27 13:12:48.439,5582.0,1,26.0,False,1,car,1.0,7
0 days 00:00:01.329000,2018-05-27 13:12:48.678,4818.0,1,28.0,False,1,car,1.0,7
0 days 00:00:01.569000,2018-05-27 13:12:48.918,5694.0,1,42.0,False,1,car,1.0,7
0 days 00:00:01.809000,2018-05-27 13:12:49.158,6966.0,1,45.0,False,1,car,1.0,7
0 days 00:00:02.010000,2018-05-27 13:12:49.359,8226.0,1,54.0,False,1,car,1.0,7
0 days 00:00:02.250000,2018-05-27 13:12:49.599,9906.0,1,62.0,False,1,car,1.0,7
0 days 00:00:02.490000,2018-05-27 13:12:49.839,11586.0,1,86.0,False,1,car,1.0,7
0 days 00:00:02.810000,2018-05-27 13:12:50.159,11561.0,1,94.0,False,1,car,1.0,7
0 days 00:00:03.050000,2018-05-27 13:12:50.399,11001.0,2,98.0,False,1,car,1.0,7
0 days 00:00:03.290000,2018-05-27 13:12:50.639,12411.0,2,100.0,False,1,car,1.0,7
0 days 00:00:03.529000,2018-05-27 13:12:50.878,11151.0,2,100.0,False,1,car,1.0,7
0 days 00:00:03.809000,2018-05-27 13:12:51.158,11898.0,3,100.0,False,1,car,1.0,7
0 days 00:00:04.049000,2018-05-27 13:12:51.398,11703.0,3,100.0,False,1,car,1.0,7
0 days 00:00:04.289000,2018-05-27 13:12:51.638,11167.0,4,100.0,False,1,car,1.0,7
0 days 00:00:04.529000,2018-05-27 13:12:51.878,11823.0,4,100.0,False,1,car,1.0,7
0 days 00:00:04.769000,2018-05-27 13:12:52.118,12387.0,4,100.0,False,1,car,1.0,7
0 days 00:00:05.009000,2018-05-27 13:12:52.358,11964.0,4,49.0,True,1,car,1.0,7
0 days 00:00:05.249000,2018-05-27 13:12:52.598,12272.0,4,36.0,True,1,car,1.0,7
0 days 00:00:05.489000,2018-05-27 13:12:52.838,11672.0,4,6.0,True,1,car,1.0,7
0 days 00:00:05.729000,2018-05-27 13:12:53.078,10130.0,4,7.0,True,1,car,1.0,7
0 days 00:00:05.969000,2018-05-27 13:12:53.318,9477.0,4,22.0,True,1,car,1.0,7
0 days 00:00:06.209000,2018-05-27 13:12:53.558,10003.0,4,24.0,True,1,car,1.0,7
0 days 00:00:06.449000,2018-05-27 13:12:53.798,9057.0,3,7.0,True,1,car,1.0,7
0 days 00:00:06.689000,2018-05-27 13:12:54.038,9650.0,2,8.0,True,1,car,1.0,7
0 days 00:00:06.929000,2018-05-27 13:12:54.278,8991.0,2,21.0,True,1,car,1.0,7
0 days 00:00:07.130000,2018-05-27 13:12:54.479,8012.0,2,0.0,True,1,car,1.0,7
0 days 00:00:07.369000,2018-05-27 13:12:54.718,7425.0,2,9.0,True,1,car,1.0,7
0 days 00:00:07.609000,2018-05-27 13:12:54.958,8130.0,2,5.0,True,1,car,1.0,7
0 days 00:00:07.849000,2018-05-27 13:12:55.198,8655.0,1,12.0,False,1,car,1.0,7
0 days 00:00:08.089000,2018-05-27 13:12:55.438,9030.0,1,27.0,False,1,car,1.0,7
0 days 00:00:08.329000,2018-05-27 13:12:55.678,9368.0,1,26.0,False,1,car,1.0,7
0 days 00:00:08.530000,2018-05-27 13:12:55.879,9987.0,1,37.0,False,1,car,1.0,7
0 days 00:00:08.770000,2018-05-27 13:12:56.119,9629.0,1,27.0,False,1,car,1.0,7
0 days 00:00:09.010000,2018-05-27 13:12:56.359,8254.0,2,32.0,False,1,car,1.0,7
0 days 00:00:09.249000,2018-05-27 13:12:56.598,8580.0,2,41.0,False,1,car,1.0,7
0 days 00:00:09.490000,2018-05-27 13:12:56.839,9279.0,2,59.0,False,1,car,1.0,7
0 days 00:00:09.729000,2018-05-27 13:12:57.078,10109.0,2,75.0,False,1,car,1.0,7
0 days 00:00:09.930000,2018-05-27 13:12:57.279,11212.0,2,77.0,False,1,car,1.0,7
0 days 00:00:10.170000,2018-05-27 13:12:57.519,11597.0,2,85.0,False,1,car,1.0,7
0 days 00:00:10.410000,2018-05-27 13:12:57.759,10870.0,3,87.0,False,1,car,1.0,7
0 days 00:00:10.649000,2018-05-27 13:12:57.998,11573.0,3,87.0,False,1,car,1.0,7
0 days 00:00:10.889000,2018-05-27 13:12:58.238,12145.0,3,99.0,False,1,car,1.0,7
0 days 00:00:11.128000,2018-05-27 13:12:58.477,12145.0,3,87.0,False,1,car,1.0,7
0 days 00:00:11.329000,2018-05-27 13:12:58.678,11515.0,4,83.0,False,1,car,1.0,7
0 days 00:00:11.569000,2018-05-27 13:12:58.918,11983.0,4,99.0,False,1,car,1.0,7
0 days 00:00:11.809000,2018-05-27 13:12:59.158,11988.0,4,99.0,False,1,car,1.0,7
0 days 00:00:12.049000,2018-05-27 13:12:59.398,10980.0,5,100.0,False,1,car,1.0,7
0 days 00:00:12.289000,2018-05-27 13:12:59.638,11401.0,5,100.0,False,1,car,1.0,7
0 days 00:00:12.529000,2018-05-27 13:12:59.878,11811.0,5,100.0,False,1,car,1.0,7
0 days 00:00:12.769000,2018-05-27 13:13:00.118,12051.0,5,100.0,False,1,car,1.0,7
0 days 00:00:13.009000,2018-05-27 13:13:00.358,12027.0,5,100.0,False,1,car,1.0,7
0 days 00:00:13.249000,2018-05-27 13:13:00.598,11084.0,6,100.0,False,1,car,1.0,7
0 days 00:00:13.489000,2018-05-27 13:13:00.838,11247.0,6,73.0,True,1,car,1.0,7
0 days 00:00:13.729000,2018-05-27 13:13:01.078,11126.0,6,71.0,True,1,car,1.0,7
0 days 00:00:13.930000,2018-05-27 13:13:01.279,11090.0,6,48.0,True,1,car,1.0,7
0 days 00:00:14.169000,2018-05-27 13:13:01.518,11028.0,6,48.0,False,1,car,1.0,7
0 days 00:00:14.450000,2018-05-27 13:13:01.799,11013.0,6,52.0,False,1,car,1.0,7
0 days 00:00:14.690000,2018-05-27 13:13:02.039,11059.0,6,71.0,False,1,car,1.0,7
0 days 00:00:14.929000,2018-05-27 13:13:02.278,11141.0,6,89.0,False,1,car,1.0,7
0 days 00:00:15.169000,2018-05-27 13:13:02.518,11522.0,6,100.0,False,1,car,1.0,7
0 days 00:00:15.370000,2018-05-27 13:13:02.719,11717.0,6,99.0,True,1,car,1.0,7
0 days 00:00:15.610000,2018-05-27 13:13:02.959,11223.0,6,8.0,True,1,car,1.0,7
0 days 00:00:15.850000,2018-05-27 13:13:03.199,10405.0,6,0.0,True,1,car,1.0,7
0 days 00:00:16.090000,2018-05-27 13:13:03.439,9409.0,6,0.0,True,1,car,1.0,7
0 days 00:00:16.330000,2018-05-27 13:13:03.679,9106.0,6,7.0,True,1,car,1.0,7
0 days 00:00:16.570000,2018-05-27 13:13:03.919,8857.0,6,12.0,True,1,car,1.0,7
0 days 00:00:16.809000,2018-05-27 13:13:04.158,9683.0,5,17.0,True,1,car,1.0,7
0 days 00:00:17.010000,2018-05-27 13:13:04.359,9186.0,5,15.0,True,1,car,1.0,7
0 days 00:00:17.250000,2018-05-27 13:13:04.599,8962.0,5,12.0,True,1,car,1.0,7
0 days 00:00:17.490000,2018-05-27 13:13:04.839,9738.0,5,11.0,True,1,car,1.0,7
0 days 00:00:17.729000,2018-05-27 13:13:05.078,9588.0,4,12.0,True,1,car,1.0,7
0 days 00:00:17.969000,2018-05-27 13:13:05.318,9296.0,4,27.0,True,1,car,1.0,7
0 days 00:00:18.209000,2018-05-27 13:13:05.558,9132.0,4,34.0,True,1,car,1.0,7
0 days 00:00:18.449000,2018-05-27 13:13:05.798,8930.0,4,20.0,True,1,car,1.0,7
0 days 00:00:18.689000,2018-05-27 13:13:06.038,8548.0,4,20.0,False,1,car,1.0,7
